PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	VelInc_X	VelInc_Y	VelInc_Z
01428	9722546	-1.993393	0.836111	9.571671	-0.003228	0.004016	0.001526	-0.004983	0.002090	0.023929
01429	9722571	-1.994707	0.855405	9.567749	-0.004749	-0.000216	0.001712	-0.004987	0.002139	0.023919
01430	9722596	-2.025053	0.858095	9.575711	-0.000992	0.001085	0.003329	-0.005063	0.002145	0.023939
01431	9722621	-2.005775	0.866312	9.589029	-0.002596	0.003052	0.005420	-0.005014	0.002166	0.023973
01432	9722646	-2.002982	0.848468	9.575694	-0.000775	0.005385	0.006767	-0.005007	0.002121	0.023939
01433	9722671	-2.018200	0.856689	9.584997	-0.002861	0.004454	0.000824	-0.005045	0.002142	0.023963
01434	9722696	-2.019534	0.845764	9.579666	-0.000295	0.004324	0.000528	-0.005049	0.002114	0.023949
01435	9722721	-2.009897	0.866287	9.586373	-0.000204	0.003582	0.002828	-0.005025	0.002166	0.023966
01436	9722746	-2.008502	0.873214	9.579760	0.001228	0.008947	0.001177	-0.005021	0.002183	0.023949
01437	9722771	-1.986489	0.859457	9.578392	-0.003617	0.002730	0.005157	-0.004966	0.002149	0.023946
01438	9722796	-2.005726	0.851314	9.557098	-0.004441	0.006534	0.006229	-0.005014	0.002128	0.023893
01439	9722821	-2.005694	0.862276	9.559805	-0.003658	0.003520	0.002798	-0.005014	0.002156	0.023900
01442	9722846	-2.007129	0.858061	9.582365	-0.002819	-0.001197	0.000836	-0.005018	0.002145	0.023956
01443	9722871	-2.000268	0.860824	9.589024	0.003251	0.000404	-0.002946	-0.005001	0.002152	0.023973
01444	9722896	-1.997503	0.855342	9.574396	-0.001892	0.005457	0.003451	-0.004994	0.002138	0.023936
01445	9722921	-2.014087	0.837395	9.587605	-0.000192	0.006527	0.002314	-0.005035	0.002093	0.023969
01446	9722946	-2.009911	0.847062	9.590298	-0.005554	0.004545	0.006159	-0.005025	0.002118	0.023976
01447	9722971	-2.000245	0.853998	9.567736	-0.003193	0.001833	0.001335	-0.005001	0.002135	0.023919
01448	9722996	-1.997519	0.851213	9.582343	-0.006360	0.004263	0.008573	-0.004994	0.002128	0.023956
01449	9723021	-2.013991	0.847181	9.561078	-0.000842	0.005908	0.007336	-0.005035	0.002118	0.023903
01450	9723046	-1.991937	0.838937	9.554415	-0.004669	0.002415	0.001583	-0.004980	0.002097	0.023886
01451	9723071	-1.950670	0.848545	9.558454	-0.001764	0.007117	0.006568	-0.004876	0.002121	0.023896
01452	9723096	-1.967076	0.878845	9.542608	-0.002310	0.003599	0.003320	-0.004918	0.002197	0.023857
01453	9723121	-2.000186	0.870525	9.563815	-0.002615	0.001301	0.000387	-0.005000	0.002176	0.023910
01454	9723146	-2.001624	0.860817	9.578401	0.000560	0.004661	-0.002456	-0.005004	0.002152	0.023946
01455	9723171	-1.979587	0.869094	9.582416	0.000603	0.005594	0.003846	-0.004949	0.002173	0.023956
01456	9723196	-1.996103	0.869128	9.571779	-0.002642	0.001107	0.004144	-0.004990	0.002173	0.023929
01457	9723221	-2.009856	0.855364	9.571735	0.003026	0.001711	0.002660	-0.005025	0.002138	0.023929
01458	9723246	-2.023601	0.869188	9.558482	-0.005133	0.008813	0.004183	-0.005059	0.002173	0.023896
01459	9723271	-2.011236	0.867747	9.571761	-0.002982	0.006117	0.004329	-0.005028	0.002169	0.023929
01460	9723296	-1.993354	0.858100	9.575729	-0.002016	0.003746	0.000770	-0.004983	0.002145	0.023939
01461	9723321	-2.000290	0.833350	9.579632	0.001916	0.002679	0.002460	-0.005001	0.002083	0.023949
01462	9723346	-2.030582	0.859413	9.590315	-0.002417	0.001179	0.000954	-0.005076	0.002149	0.023976
01463	9723371	-1.991970	0.843036	9.562401	-0.006245	0.003397	-0.001234	-0.004980	0.002108	0.023906
01464	9723396	-1.979534	0.854063	9.559792	-0.002436	0.005789	-0.000253	-0.004949	0.002135	0.023900
01465	9723421	-2.012700	0.836067	9.583620	-0.002341	0.004071	0.001150	-0.005032	0.002090	0.023959
01466	9723446	-2.011244	0.847145	9.566392	-0.002217	0.005050	0.001726	-0.005028	0.002118	0.023916
01467	9723471	-2.014029	0.849876	9.574367	0.003332	0.000559	0.006613	-0.005035	0.002125	0.023936
01468	9723496	-2.012559	0.856834	9.541187	-0.000842	0.003983	0.003779	-0.005031	0.002142	0.023853
01469	9723521	-2.002910	0.869218	9.549200	-0.001384	0.007856	0.000706	-0.005007	0.002173	0.023873
01470	9723546	-2.007004	0.874743	9.534600	-0.003794	0.005503	-0.002235	-0.005017	0.002187	0.023837
01471	9723571	-1.990588	0.849878	9.567737	-0.004777	0.002381	0.003366	-0.004976	0.002125	0.023919
01472	9723596	-2.012636	0.852632	9.577027	-0.001951	0.004280	0.001787	-0.005031	0.002132	0.023943
01473	9723621	-1.997508	0.854012	9.571723	-0.001067	0.005917	0.003831	-0.004994	0.002135	0.023929
01474	9723646	-1.998866	0.880072	9.583765	0.000013	0.002378	0.003590	-0.004997	0.002200	0.023959
01475	9723671	-2.015310	0.885657	9.561198	0.000070	0.000314	-0.001125	-0.005038	0.002214	0.023903
01476	9723696	-1.997460	0.851282	9.561098	-0.002490	0.005680	0.000958	-0.004993	0.002128	0.023903
01477	9723721	-1.998866	0.858177	9.561108	-0.002922	0.001790	0.002739	-0.004997	0.002146	0.023903
01478	9723746	-1.998891	0.851226	9.577029	-0.000539	0.003161	0.000341	-0.004997	0.002128	0.023943
01479	9723771	-1.996047	0.866394	9.563808	-0.006820	0.003581	0.006086	-0.004990	0.002166	0.023910
01480	9723796	-2.005700	0.856772	9.559784	-0.003523	0.002414	0.001460	-0.005014	0.002142	0.023899
01481	9723821	-1.987808	0.855393	9.563776	-0.005312	0.001419	-0.000334	-0.004969	0.002139	0.023909
01482	9723846	-2.018156	0.849817	9.584994	-0.001498	0.002560	-0.000949	-0.005045	0.002125	0.023962
01483	9723871	-2.019514	0.859537	9.574392	-0.002000	0.004436	0.003316	-0.005049	0.002149	0.023936
01484	9723896	-2.001674	0.844270	9.590300	0.002119	0.002891	0.003994	-0.005004	0.002111	0.023976
01485	9723921	-2.022321	0.849806	9.587639	-0.005169	0.002305	0.002719	-0.005056	0.002125	0.023969
01486	9723946	-1.993389	0.836127	9.571673	-0.005095	0.001338	0.002532	-0.004983	0.002090	0.023929
01487	9723971	-1.998878	0.829276	9.563681	0.002129	0.000595	0.000484	-0.004997	0.002073	0.023909
01488	9723996	-1.997450	0.858135	9.570412	-0.002919	0.004253	-0.000063	-0.004993	0.002145	0.023926
01489	9724021	-2.027788	0.860828	9.579705	0.002731	0.001702	0.005971	-0.005069	0.002152	0.023949
01490	9724046	-1.993317	0.859570	9.561117	0.001778	-0.001392	0.000875	-0.004983	0.002149	0.023903
01491	9724071	-2.016794	0.856692	9.581023	0.000016	-0.004606	0.004613	-0.005042	0.002142	0.023953
01492	9724096	-1.996120	0.860855	9.581046	-0.005695	0.000602	0.004503	-0.004990	0.002152	0.023953
01493	9724121	-2.001582	0.860915	9.562451	-0.004385	0.001669	0.003113	-0.005004	0.002152	0.023906
01494	9724146	-2.002981	0.849887	9.569056	-0.001626	0.002629	-0.000881	-0.005007	0.002125	0.023923
01495	9724171	-2.008451	0.866395	9.567786	-0.006495	0.000192	0.007111	-0.005021	0.002166	0.023919
01496	9724196	-2.011336	0.838773	9.592929	-0.004125	0.000824	0.002666	-0.005028	0.002097	0.023982
01497	9724221	-2.009970	0.836045	9.594237	0.002238	-0.000641	0.003679	-0.005025	0.002090	0.023986
01498	9724246	-1.997495	0.832016	9.561035	-0.005740	0.001127	0.001317	-0.004994	0.002080	0.023903
01499	9724271	-1.983708	0.844434	9.565065	-0.006893	0.003962	0.005576	-0.004959	0.002111	0.023913
01500	9724296	-1.974105	0.847076	9.577035	-0.006144	0.003138	0.002649	-0.004935	0.002118	0.023943
01501	9724321	-2.003007	0.832047	9.568995	-0.004022	-0.000767	0.003247	-0.005008	0.002080	0.023922
01502	9724346	-1.998927	0.852574	9.585001	0.003311	0.002721	0.001073	-0.004997	0.002131	0.023963
01503	9724371	-2.034654	0.862223	9.581033	-0.000520	0.003387	0.002632	-0.005087	0.002156	0.023953
01504	9724396	-2.004413	0.852598	9.577027	-0.005695	0.001402	0.006412	-0.005011	0.002132	0.023943
01505	9724421	-1.997421	0.871943	9.553191	-0.004962	0.001001	0.001708	-0.004994	0.002180	0.023883
01506	9724446	-1.974056	0.827967	9.550409	0.001371	-0.000113	0.000358	-0.004935	0.002070	0.023876
01507	9724471	-1.976794	0.852651	9.561114	-0.005044	0.005032	0.000429	-0.004942	0.002132	0.023903
01508	9724496	-1.954814	0.866301	9.583746	0.001439	0.004941	0.003287	-0.004887	0.002166	0.023959
01509	9724521	-1.968568	0.836207	9.554419	0.004432	0.001609	-0.004080	-0.004921	0.002090	0.023886
01510	9724546	-2.004362	0.865017	9.569099	0.004989	-0.000572	0.004274	-0.005011	0.002162	0.023923
01511	9724571	-2.004289	0.869214	9.539895	-0.000934	0.005853	0.004350	-0.005011	0.002173	0.023850
01512	9724596	-1.972645	0.889720	9.575847	-0.001906	0.004442	0.000134	-0.004931	0.002224	0.023940
01513	9724621	-2.007077	0.884261	9.566510	-0.001650	0.005496	0.001664	-0.005018	0.002211	0.023916
01514	9724646	-1.984992	0.880199	9.547921	0.001557	0.003321	0.006598	-0.004962	0.002200	0.023870
01515	9724671	-1.927195	0.837642	9.527881	-0.001043	0.007571	0.002880	-0.004818	0.002094	0.023820
01516	9724696	-1.950578	0.851362	9.535892	-0.003201	0.005871	0.000572	-0.004876	0.002128	0.023840
01517	9724721	-2.037508	0.827770	9.599515	0.003007	0.009657	0.001572	-0.005093	0.002069	0.023999
01518	9724746	-2.099507	0.848329	9.622128	0.004502	0.002247	0.004195	-0.005249	0.002121	0.024055
01519	9724771	-2.019485	0.871894	9.573107	0.007853	0.001593	-0.000551	-0.005049	0.002180	0.023933
01520	9724796	-1.924387	0.896653	9.551991	0.001198	0.006305	0.000040	-0.004811	0.002242	0.023880
01521	9724821	-1.957485	0.845863	9.541177	-0.005075	0.007290	0.001003	-0.004893	0.002115	0.023853
01522	9724846	-2.015351	0.827942	9.549058	-0.008722	0.005814	0.005111	-0.005038	0.002070	0.023873
01523	9724871	-2.023691	0.845700	9.594261	-0.000697	0.000365	-0.001448	-0.005059	0.002114	0.023986
01524	9724896	-1.998900	0.841591	9.580986	-0.001213	0.001356	-0.000237	-0.004997	0.002104	0.023952
01525	9724921	-1.989282	0.847012	9.598281	0.002697	0.005166	0.001444	-0.004973	0.002117	0.023996
01526	9724946	-1.991960	0.859486	9.569105	0.001125	0.001028	0.003797	-0.004980	0.002149	0.023923
01527	9724971	-2.008440	0.851304	9.553121	-0.003314	-0.000501	0.004210	-0.005021	0.002128	0.023883
01528	9724996	-2.023641	0.862268	9.570411	-0.003786	0.002848	0.000565	-0.005059	0.002156	0.023926
01529	9725021	-1.979585	0.856742	9.571754	-0.005180	0.002812	0.002150	-0.004949	0.002142	0.023929
01530	9725046	-2.000291	0.853907	9.598295	-0.003979	0.004964	0.004387	-0.005001	0.002135	0.023996
01531	9725071	-1.983779	0.844339	9.583652	-0.000924	0.007474	0.000903	-0.004959	0.002111	0.023959
01532	9725096	-2.012627	0.840263	9.570345	-0.003846	0.007646	0.003491	-0.005031	0.002101	0.023926
01533	9725121	-2.000214	0.847107	9.567730	-0.000358	0.003186	0.006266	-0.005000	0.002118	0.023919
01534	9725146	-1.993324	0.865034	9.553173	-0.003263	0.002880	0.002675	-0.004983	0.002163	0.023883
01535	9725171	-1.990548	0.881505	9.569170	-0.001465	0.004695	-0.000311	-0.004976	0.002204	0.023923
01536	9725196	-2.002914	0.877372	9.563841	-0.004195	0.003785	0.007062	-0.005007	0.002194	0.023910
01537	9725221	-2.009912	0.866339	9.586368	-0.008102	0.001854	0.002187	-0.005025	0.002166	0.023966
01538	9725246	-1.986472	0.847101	9.571718	-0.007258	-0.003552	0.001311	-0.004966	0.002118	0.023929
01539	9725271	-1.990574	0.847158	9.561080	-0.003339	0.005989	0.000377	-0.004976	0.002118	0.023903
01540	9725296	-1.982330	0.858113	9.567768	-0.002286	0.000918	0.000264	-0.004956	0.002145	0.023919
01541	9725321	-1.994729	0.866398	9.569110	0.001177	0.003481	0.000225	-0.004987	0.002166	0.023923
01544	9725346	-2.005683	0.878808	9.562511	0.000788	0.006312	0.004736	-0.005014	0.002197	0.023906
01545	9725371	-2.007071	0.870521	9.563808	0.000215	-0.001794	0.004165	-0.005018	0.002176	0.023910
01546	9725396	-1.997486	0.844410	9.555752	-0.007312	0.002895	0.007418	-0.004994	0.002111	0.023889
01547	9725421	-1.986429	0.855441	9.553147	-0.008549	0.005975	0.003012	-0.004966	0.002139	0.023883
01548	9725446	-1.982307	0.847191	9.553124	-0.003053	0.005709	0.002736	-0.004956	0.002118	0.023883
01549	9725471	-1.982275	0.859553	9.550510	0.002025	0.002430	0.007306	-0.004956	0.002149	0.023876
01550	9725496	-1.954718	0.849997	9.537219	0.002868	0.001684	0.000237	-0.004887	0.002125	0.023843
01551	9725521	-1.990587	0.838929	9.558401	0.001281	0.005201	0.007871	-0.004976	0.002097	0.023896
01552	9725546	-2.015387	0.845731	9.574342	0.000593	0.009096	0.002320	-0.005038	0.002114	0.023936
01553	9725571	-2.060875	0.863488	9.607592	0.006922	0.003165	0.005361	-0.005152	0.002158	0.024019
01554	9725596	-2.060853	0.869076	9.587679	-0.001462	0.001624	0.008604	-0.005152	0.002173	0.023969
01555	9725621	-2.008493	0.866317	9.587705	0.001667	0.001696	0.001052	-0.005021	0.002166	0.023969
01556	9725646	-1.958892	0.859560	9.553173	0.002162	-0.002068	0.006990	-0.004897	0.002149	0.023883
01557	9725671	-1.976746	0.834900	9.529182	-0.001487	-0.000273	0.002444	-0.004942	0.002087	0.023823
01558	9725696	-1.982189	0.862444	9.515985	-0.002457	0.000310	0.002490	-0.004955	0.002156	0.023790
01559	9725721	-1.980879	0.832175	9.527845	-0.001498	0.000365	0.002053	-0.004952	0.002080	0.023820
01560	9725746	-1.945196	0.814168	9.555688	-0.000234	0.003941	0.000592	-0.004863	0.002035	0.023889
01561	9725771	-1.976872	0.847053	9.590314	0.001332	0.005046	0.005575	-0.004942	0.002118	0.023976
01562	9725796	-1.985021	0.885682	9.555897	-0.003915	0.005516	-0.001030	-0.004962	0.002214	0.023890
01563	9725821	-2.037447	0.870452	9.593013	0.004552	0.003830	-0.001343	-0.005094	0.002176	0.023983
01564	9725846	-2.013935	0.892495	9.562548	-0.000957	0.004561	-0.000617	-0.005035	0.002231	0.023906
01565	9725871	-1.965777	0.851319	9.553145	-0.002891	0.001730	-0.001396	-0.004914	0.002128	0.023883
01566	9725896	-1.949266	0.852608	9.567770	-0.006358	0.006683	-0.001045	-0.004873	0.002132	0.023919
01567	9725921	-2.015401	0.836147	9.566354	-0.005464	0.004809	0.002655	-0.005038	0.002091	0.023916
01568	9725946	-2.040227	0.816880	9.575566	-0.002286	0.007093	0.005285	-0.005100	0.002042	0.023939
01569	9725971	-1.998841	0.859556	9.561120	0.002144	0.004563	-0.003976	-0.004997	0.002149	0.023903
01570	9725996	-1.976853	0.841625	9.569039	0.004812	0.002132	-0.003441	-0.004942	0.002104	0.023923
01571	9726021	-1.945084	0.862319	9.539912	0.002752	0.004423	-0.000967	-0.004863	0.002156	0.023850
01572	9726046	-1.936761	0.845961	9.511974	0.000028	0.003886	0.001428	-0.004842	0.002115	0.023780
01573	9726071	-1.946438	0.874722	9.543936	-0.004721	0.005174	0.001262	-0.004866	0.002187	0.023860
01574	9726096	-2.058325	0.857711	9.680619	-0.005168	0.003603	0.003675	-0.005146	0.002144	0.024202
01575	9726121	-2.088446	0.874457	9.619565	0.000092	0.004070	0.000972	-0.005221	0.002186	0.024049
01576	9726146	-2.056728	0.859423	9.590307	-0.006916	0.006375	0.000536	-0.005142	0.002149	0.023976
01577	9726171	-1.978083	0.852815	9.515963	-0.004819	0.000384	0.003110	-0.004945	0.002132	0.023790
01578	9726196	-1.990527	0.840410	9.529184	-0.005046	0.002828	0.003362	-0.004976	0.002101	0.023823
01579	9726221	-2.005759	0.855360	9.574389	-0.003695	-0.000480	-0.002487	-0.005014	0.002139	0.023936
01580	9726246	-1.998939	0.825029	9.592886	-0.002520	0.003088	-0.000183	-0.004997	0.002063	0.023982
01581	9726271	-1.975490	0.840202	9.578340	-0.001921	0.006196	0.001030	-0.004939	0.002101	0.023946
01582	9726296	-1.987886	0.825111	9.576955	0.000535	0.003396	-0.000867	-0.004970	0.002063	0.023942
01583	9726321	-2.000210	0.827954	9.551723	0.008646	0.003119	-0.001565	-0.005000	0.002070	0.023879
01584	9726346	-1.982302	0.847191	9.553124	0.015338	-0.000100	-0.001638	-0.004956	0.002118	0.023883
01585	9726371	-1.989207	0.848542	9.555786	0.006600	0.004897	0.001223	-0.004973	0.002121	0.023890
01586	9726396	-1.986530	0.841542	9.583647	0.006454	0.001813	0.000776	-0.004966	0.002104	0.023959
01587	9726421	-1.996071	0.871888	9.563816	-0.003462	0.001471	-0.001410	-0.004990	0.002180	0.023910
01588	9726446	-2.005677	0.884318	9.554553	-0.006376	0.005047	0.001630	-0.005014	0.002211	0.023886
01589	9726471	-2.015441	0.856659	9.599623	-0.010210	0.000919	0.000076	-0.005039	0.002142	0.023999
01590	9726496	-1.996108	0.877373	9.575784	-0.005719	0.004949	0.003034	-0.004990	0.002194	0.023939
01591	9726521	-1.975381	0.854088	9.543855	-0.001888	0.002962	-0.000052	-0.004938	0.002135	0.023860
01592	9726546	-1.961649	0.866376	9.566486	-0.001031	0.005466	-0.000435	-0.004904	0.002166	0.023916
01593	9726571	-1.987765	0.869185	9.553194	-0.002195	0.003371	0.001089	-0.004969	0.002173	0.023883
01594	9726596	-2.014007	0.873193	9.578425	-0.008923	0.001417	0.003324	-0.005035	0.002183	0.023946
01595	9726621	-1.975313	0.909097	9.538718	-0.004534	0.001310	0.000626	-0.004938	0.002273	0.023847
01596	9726646	-1.909270	0.847335	9.517292	-0.003430	0.012450	0.002539	-0.004773	0.002118	0.023793
01597	9726671	-1.985202	0.831832	9.614164	-0.004014	0.006436	-0.004020	-0.004963	0.002080	0.024035
01598	9726696	-2.069248	0.811201	9.616701	-0.000986	0.005814	-0.002471	-0.005173	0.002028	0.024042
01599	9726721	-2.095316	0.803118	9.582139	-0.003795	0.003430	0.001010	-0.005238	0.002008	0.023955
01600	9726746	-1.996181	0.814139	9.567616	-0.007381	0.003892	0.001493	-0.004990	0.002036	0.023919
01601	9726771	-1.954859	0.840215	9.583652	0.001338	0.004205	-0.002451	-0.004887	0.002101	0.023959
01602	9726796	-1.972661	0.854053	9.554482	-0.001489	0.005119	-0.001708	-0.004931	0.002135	0.023886
01603	9726821	-1.993309	0.856783	9.558465	0.002474	0.002967	0.000745	-0.004983	0.002142	0.023896
01604	9726846	-2.011143	0.876090	9.543914	-0.002724	0.003408	-0.000125	-0.005028	0.002190	0.023860
01605	9726871	-2.004259	0.893911	9.550609	-0.005369	0.001493	0.000367	-0.005011	0.002235	0.023877
01606	9726896	-1.964335	0.899424	9.554633	-0.008288	0.002611	-0.002652	-0.004911	0.002249	0.023887
01607	9726921	-1.929888	0.880286	9.529344	-0.006400	0.006263	0.000611	-0.004825	0.002201	0.023823
01608	9726946	-1.939536	0.848713	9.511981	-0.006342	0.008576	0.005133	-0.004849	0.002122	0.023780
01609	9726971	-1.958795	0.854189	9.514643	-0.007397	0.005321	0.002259	-0.004897	0.002136	0.023787
01610	9726996	-1.925752	0.859720	9.515996	-0.008404	0.005749	0.004607	-0.004814	0.002150	0.023790
01611	9727021	-1.906514	0.818502	9.499946	0.005460	0.014071	-0.000067	-0.004766	0.002046	0.023750
01612	9727046	-2.032049	0.874340	9.646152	0.000358	0.009802	-0.001952	-0.005080	0.002186	0.024115
01613	9727071	-2.121529	0.852442	9.627444	0.001799	-0.000973	0.003284	-0.005304	0.002131	0.024069
01614	9727096	-2.084170	0.889756	9.571798	-0.000224	0.001734	0.003970	-0.005210	0.002224	0.023930
01615	9727121	-1.993300	0.900760	9.569237	-0.000289	0.006063	0.004984	-0.004983	0.002252	0.023923
01616	9727146	-1.964403	0.875975	9.570491	-0.004072	0.006919	-0.001664	-0.004911	0.002190	0.023926
01617	9727171	-1.983673	0.855408	9.554475	-0.008562	0.006215	0.001992	-0.004959	0.002139	0.023886
01618	9727196	-1.996092	0.822474	9.547714	-0.009875	0.007345	0.000198	-0.004990	0.002056	0.023869
01619	9727221	-1.978212	0.841617	9.565065	-0.009744	0.002833	-0.001197	-0.004945	0.002104	0.023913
01620	9727246	-2.007142	0.847086	9.575692	-0.008149	0.004415	0.002123	-0.005018	0.002118	0.023939
01621	9727271	-1.986446	0.856780	9.566434	0.002480	0.005583	-0.000471	-0.004966	0.002142	0.023916
01622	9727296	-1.978153	0.833502	9.530505	-0.000779	0.004277	-0.002335	-0.004945	0.002084	0.023826
01623	9727321	-1.961591	0.859632	9.530597	-0.004749	0.007373	0.002150	-0.004904	0.002149	0.023827
01624	9727346	-1.978216	0.840276	9.565048	-0.002618	0.008814	0.000571	-0.004945	0.002101	0.023913
01625	9727371	-2.014149	0.867534	9.630205	0.001691	0.005844	0.003730	-0.005035	0.002169	0.024076
01626	9727396	-2.021018	0.838685	9.616826	0.003973	0.008665	-0.000203	-0.005052	0.002097	0.024042
01627	9727421	-2.042971	0.820979	9.579575	-0.003375	0.006025	0.002860	-0.005107	0.002053	0.023949
01628	9727446	-2.015402	0.804599	9.548975	-0.005659	0.006661	0.006217	-0.005038	0.002012	0.023872
01629	9727471	-1.996100	0.804603	9.543675	-0.005136	0.001964	0.005528	-0.004990	0.002012	0.023859
01630	9727496	-1.975383	0.856855	9.549178	-0.002967	0.003353	0.007899	-0.004938	0.002142	0.023873
01631	9727521	-1.987812	0.858174	9.555812	-0.001271	0.002499	0.003201	-0.004969	0.002145	0.023890
01632	9727546	-1.982309	0.889728	9.578501	-0.003609	0.004351	0.002161	-0.004956	0.002224	0.023946
01633	9727571	-1.980913	0.882868	9.566525	-0.000353	0.003618	0.000918	-0.004952	0.002207	0.023916
01634	9727596	-1.978126	0.847222	9.539852	-0.001162	0.006324	0.001289	-0.004945	0.002118	0.023850
01635	9727621	-1.993276	0.851362	9.542510	-0.009353	0.007349	0.008608	-0.004983	0.002129	0.023856
01636	9727646	-1.965724	0.840428	9.527869	-0.006565	0.004649	0.008446	-0.004914	0.002101	0.023820
01637	9727671	-1.969965	0.836160	9.565036	-0.003694	0.011678	0.006549	-0.004925	0.002090	0.023913
01638	9727696	-2.000416	0.833124	9.639399	-0.000487	0.002918	0.004922	-0.005001	0.002083	0.024099
01639	9727721	-2.034725	0.827788	9.592877	-0.001881	0.003688	0.001284	-0.005087	0.002070	0.023982
01640	9727746	-2.034698	0.810067	9.552973	0.005154	0.005287	0.005606	-0.005087	0.002025	0.023882
01641	9727771	-1.987783	0.821184	9.529125	-0.003688	-0.000735	0.005291	-0.004969	0.002053	0.023823
01642	9727796	-1.961647	0.814274	9.526456	-0.001548	0.002658	0.008865	-0.004904	0.002036	0.023816
01643	9727821	-1.953434	0.837535	9.565053	-0.000133	0.003326	0.010404	-0.004884	0.002094	0.023913
01646	9727846	-1.985085	0.859483	9.567778	0.005747	0.002782	0.009240	-0.004963	0.002148	0.023919
01647	9727871	-1.960356	0.877263	9.602373	0.000088	0.000265	0.007546	-0.004901	0.002193	0.024006
01648	9727896	-1.945008	0.889901	9.534698	0.006662	-0.000358	0.005621	-0.004863	0.002225	0.023837
01649	9727921	-1.961542	0.870622	9.526658	0.006922	0.006641	0.005747	-0.004904	0.002176	0.023817
01650	9727946	-2.020931	0.873134	9.598348	0.007635	0.004844	0.010018	-0.005052	0.002183	0.023996
01651	9727971	-2.066320	0.862222	9.577040	0.001428	0.000112	0.007044	-0.005166	0.002155	0.023943
01652	9727996	-2.041473	0.856876	9.538507	-0.000235	0.002660	0.005504	-0.005104	0.002142	0.023846
01653	9728021	-2.022244	0.841679	9.555736	-0.006367	0.006174	0.011817	-0.005055	0.002104	0.023889
01654	9728046	-2.001627	0.832003	9.570321	-0.005884	0.006385	0.008892	-0.005004	0.002080	0.023926
01655	9728071	-1.975401	0.848590	9.542505	-0.002694	-0.000466	0.010137	-0.004939	0.002121	0.023856
01656	9728096	-1.971284	0.843067	9.550460	-0.002943	0.005461	0.007388	-0.004928	0.002108	0.023876
01657	9728121	-1.968561	0.862244	9.571771	0.006731	0.000055	0.007279	-0.004921	0.002155	0.023929
01658	9728146	-1.954794	0.832025	9.566375	0.003041	0.004935	0.011000	-0.004887	0.002080	0.023916
01659	9728171	-1.965809	0.848510	9.565094	0.005874	0.008576	0.006247	-0.004914	0.002121	0.023913
01660	9728196	-1.987805	0.837587	9.545112	-0.001292	0.009896	0.008035	-0.004969	0.002094	0.023863
01661	9728221	-2.015462	0.833264	9.596892	-0.000544	0.006716	0.006132	-0.005038	0.002083	0.023992
01662	9728246	-2.051260	0.859400	9.602255	-0.003746	0.006162	0.011328	-0.005128	0.002149	0.024006
01663	9728271	-2.023655	0.889681	9.587759	-0.005898	0.007279	0.008573	-0.005059	0.002224	0.023969
01664	9728296	-1.997502	0.863576	9.586367	0.005955	0.008273	0.007327	-0.004994	0.002159	0.023966
01665	9728321	-1.987828	0.840290	9.554430	0.007015	0.003433	0.009954	-0.004969	0.002100	0.023886
01666	9728346	-1.969904	0.843088	9.538510	-0.002968	0.010064	0.006367	-0.004924	0.002108	0.023846
01667	9728371	-2.003060	0.842921	9.592943	-0.010274	0.005031	0.008030	-0.005008	0.002108	0.023982
01668	9728396	-2.030633	0.819487	9.606133	-0.009005	0.006664	0.010140	-0.005076	0.002049	0.024015
01669	9728421	-2.001626	0.853959	9.582349	-0.005396	0.006193	0.012971	-0.005004	0.002135	0.023956
01670	9728446	-2.004284	0.854135	9.535862	-0.000010	0.009295	0.014602	-0.005010	0.002135	0.023840
01671	9728471	-2.025047	0.823767	9.571611	0.005409	0.002952	0.007899	-0.005063	0.002059	0.023929
01672	9728496	-1.989118	0.876070	9.550561	0.003850	-0.000094	0.006039	-0.004973	0.002190	0.023876
01673	9728521	-1.993279	0.892502	9.559908	0.006755	0.005421	0.005682	-0.004983	0.002231	0.023900
01674	9728546	-2.015447	0.853894	9.592970	-0.003244	0.000642	0.007449	-0.005039	0.002135	0.023982
01675	9728571	-2.015479	0.837400	9.596900	-0.009792	-0.000015	0.009820	-0.005039	0.002094	0.023992
01676	9728596	-1.990542	0.854087	9.553145	-0.007783	0.003840	0.006078	-0.004976	0.002135	0.023883
01677	9728621	-2.020899	0.838907	9.566344	-0.004759	-0.003375	0.009035	-0.005052	0.002097	0.023916
01678	9728646	-1.990551	0.859567	9.555810	-0.002570	-0.003473	0.010839	-0.004977	0.002149	0.023889
01679	9728671	-1.986435	0.860900	9.565123	0.007808	-0.006483	0.008309	-0.004966	0.002152	0.023913
01680	9728696	-1.989259	0.860786	9.587694	0.008690	-0.001714	0.001182	-0.004973	0.002152	0.023969
01681	9728721	-2.016822	0.853871	9.599614	0.004251	-0.006436	0.002931	-0.005042	0.002135	0.023999
01682	9728746	-2.018188	0.830598	9.575627	-0.002179	-0.007766	0.003579	-0.005046	0.002077	0.023939
01683	9728771	-2.013904	0.812975	9.511820	-0.005472	-0.008494	0.006041	-0.005035	0.002033	0.023779
01684	9728796	-2.026368	0.822486	9.537076	-0.014640	-0.007622	0.003482	-0.005066	0.002057	0.023843
01685	9728821	-2.009926	0.836131	9.578303	-0.006224	-0.005746	0.004889	-0.005025	0.002090	0.023946
01686	9728846	-1.983742	0.873131	9.601026	-0.004719	-0.007078	0.006109	-0.004960	0.002183	0.024003
