PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Latitude	Longitude	Altitude
10082	14760601	-2.995052	-0.408666	9.037008	0.189655	1.010257	-0.148958	39.978633616	116.338924327	46.276164
10083	14760626	-3.485379	0.190698	8.163159	0.167690	1.067269	-0.143062	39.978633584	116.338924333	46.273086
10084	14760651	-3.623269	-0.076823	8.659652	0.169545	1.145354	-0.138122	39.978633552	116.338924339	46.273705
10085	14760676	-3.603537	-0.141184	8.948280	0.177519	1.213790	-0.152573	39.978633520	116.338924345	46.274317
10086	14760701	-3.744031	-0.135138	8.837799	0.211662	1.270910	-0.152990	39.978633488	116.338924352	46.274921
10087	14760726	-4.632085	-0.191544	7.770372	0.223075	1.339606	-0.137775	39.978633456	116.338924358	46.275520
10088	14760751	-3.780758	-0.374888	9.565522	0.183192	1.361211	-0.113188	39.978633423	116.338924364	46.276112
10089	14760776	-3.819199	-0.245774	8.978747	0.229523	1.253075	-0.141881	39.978633390	116.338924370	46.276699
10090	14760801	-4.345891	0.078307	7.731253	0.191324	1.238747	-0.121610	39.978633357	116.338924377	46.277279
10091	14760826	-4.889107	-0.465614	8.176279	0.213529	1.189854	-0.116678	39.978633324	116.338924383	46.285289
10092	14760851	-5.684981	-0.267036	8.465455	0.213342	1.083662	-0.116116	39.978633291	116.338924389	46.285864
10093	14760876	-6.841260	0.139393	8.783758	0.148137	0.982201	-0.083564	39.978633257	116.338924396	46.286442
10094	14760901	-5.646964	-0.269510	9.879502	0.167403	0.810012	-0.080538	39.978633223	116.338924402	46.287027
10095	14760926	-5.177186	0.254518	8.459072	0.158061	0.665388	-0.091709	39.978633189	116.338924409	46.287608
10096	14760951	-4.990433	0.254668	7.684800	0.100487	0.613159	-0.098246	39.978633155	116.338924415	46.288189
10097	14760976	-4.975276	0.255212	8.274286	0.074591	0.582446	-0.107498	39.978633121	116.338924422	46.288765
10098	14761001	-5.205053	0.223800	8.594685	0.064543	0.555676	-0.132035	39.978633087	116.338924429	46.289338
10099	14761026	-5.059367	-0.040611	8.628248	0.092426	0.569673	-0.143088	39.978633052	116.338924436	46.291227
10100	14761051	-3.928473	-0.433801	9.190613	0.160638	0.549954	-0.183895	39.978633017	116.338924443	46.291794
10101	14761076	-3.924665	0.027384	8.435012	0.186089	0.614056	-0.190873	39.978632982	116.338924450	46.292354
10102	14761101	-3.820796	-0.041577	8.805981	0.172347	0.734985	-0.164858	39.978632947	116.338924457	46.292907
10103	14761126	-3.752248	-0.452997	9.177322	0.192574	0.851824	-0.138773	39.978632911	116.338924464	46.293451
10104	14761151	-4.375795	-0.307440	8.920672	0.235680	1.001825	-0.098224	39.978632875	116.338924471	46.293991
10105	14761176	-3.500909	-0.842801	9.963748	0.274585	1.124058	-0.064957	39.978632839	116.338924478	46.294526
10106	14761201	-3.659824	-0.489653	9.045574	0.345004	1.212210	-0.046822	39.978632803	116.338924485	46.295056
10107	14761226	-3.939237	-0.385810	8.500168	0.367134	1.335197	-0.001144	39.978632767	116.338924492	46.302052
10108	14761251	-4.370625	-0.418585	8.464106	0.399863	1.438069	0.034779	39.978632730	116.338924499	46.302570
10109	14761276	-4.644667	-0.206598	8.784685	0.404619	1.488290	0.070684	39.978632693	116.338924506	46.303083
10110	14761301	-4.280051	-0.393668	9.176279	0.410666	1.444263	0.066823	39.978632656	116.338924514	46.303592
10111	14761326	-5.438118	0.054411	7.905040	0.427199	1.434123	0.067556	39.978632618	116.338924521	46.304100
10112	14761351	-5.898936	0.077771	8.275822	0.382704	1.438414	0.085005	39.978632581	116.338924528	46.304602
10113	14761376	-5.527095	-0.159915	8.880356	0.378114	1.373801	0.067507	39.978632543	116.338924535	46.305104
10114	14761401	-5.093783	0.051884	8.561071	0.371625	1.264895	0.035732	39.978632505	116.338924543	46.305604
10115	14761426	-5.368580	0.166338	7.770785	0.313051	1.232774	0.033163	39.978632467	116.338924550	46.308457
10116	14761451	-5.467449	0.014536	8.238459	0.290598	1.222101	0.030854	39.978632428	116.338924558	46.308951
10117	14761476	-5.233611	-0.171894	8.760988	0.291343	1.198137	0.014937	39.978632390	116.338924565	46.309442
10118	14761501	-5.355580	-0.144471	8.452270	0.294523	1.201544	0.003938	39.978632351	116.338924573	46.309930
10119	14761526	-5.114749	-0.156267	8.639845	0.313927	1.225174	0.009838	39.978632312	116.338924581	46.310415
10120	14761551	-4.716806	-0.248745	8.690440	0.309588	1.251293	0.019196	39.978632273	116.338924588	46.310896
10121	14761576	-4.810962	-0.057730	8.403622	0.302890	1.303790	0.030172	39.978632234	116.338924596	46.311372
10122	14761601	-4.813899	-0.139168	8.484505	0.315364	1.373256	0.041647	39.978632194	116.338924604	46.311843
10123	14761626	-4.091794	0.083139	8.605089	0.326243	1.447667	0.047106	39.978632154	116.338924612	46.317919
10124	14761651	-2.982005	-0.165613	8.150931	0.372629	1.585397	0.004022	39.978632114	116.338924619	46.318373
10125	14761676	-0.252680	-0.297072	4.560770	0.582943	2.151112	-0.157060	39.978632074	116.338924627	46.318798
10126	14761701	0.267302	0.870541	8.055301	1.179095	3.069453	-0.391675	39.978632033	116.338924635	46.319185
10127	14761726	-2.023347	0.865601	8.798810	1.315055	3.512688	-0.498210	39.978631992	116.338924643	46.319544
10128	14761751	-4.867835	-0.254187	6.678875	1.173236	3.624127	-0.459777	39.978631951	116.338924651	46.319887
10129	14761776	-7.154891	-1.442701	6.018396	1.169063	3.637946	-0.433923	39.978631909	116.338924659	46.320223
10130	14761801	-6.945849	-1.428192	7.111991	1.240120	3.721789	-0.470810	39.978631868	116.338924667	46.320558
10131	14761826	-4.252221	0.383316	7.703046	1.029883	3.812017	-0.492873	39.978631826	116.338924675	46.317299
10132	14761851	-3.513240	0.882047	8.087723	1.034726	3.969445	-0.522108	39.978631784	116.338924683	46.317610
10133	14761876	-3.305002	0.025529	7.798980	1.100528	4.239041	-0.643999	39.978631742	116.338924691	46.317905
10134	14761901	-3.409356	-0.012225	7.016566	1.247306	4.564577	-0.853852	39.978631700	116.338924699	46.318180
10135	14761926	-3.942136	2.060978	6.670919	1.352497	4.854629	-1.014544	39.978631657	116.338924707	46.318428
10136	14761951	-2.425263	2.547662	7.994770	1.231857	4.949308	-1.120982	39.978631614	116.338924715	46.318661
10137	14761976	0.745748	2.681207	7.497083	1.027942	5.033561	-1.221907	39.978631571	116.338924724	46.318859
10138	14762001	8.518458	3.424209	4.366631	0.563083	5.619134	-1.171082	39.978631527	116.338924733	46.318988
10139	14762026	9.079468	-0.907912	8.453528	-0.014875	6.660892	-0.782645	39.978631483	116.338924741	46.349124
10140	14762051	3.074210	-3.103662	11.537560	-0.371715	7.361229	-0.450406	39.978631438	116.338924749	46.349098
10141	14762076	-4.671172	-2.743054	12.941495	-0.576775	7.633058	-0.316935	39.978631392	116.338924757	46.349051
10142	14762101	-11.454429	-0.112692	17.896424	-0.381863	7.488196	-0.347968	39.978631346	116.338924765	46.349030
10143	14762126	-19.646552	1.218326	23.295433	0.366296	7.097951	-0.459355	39.978631299	116.338924774	46.349341
10144	14762151	-13.292455	0.828503	16.984848	0.994558	6.982929	-0.685644	39.978631252	116.338924783	46.349481
10145	14762176	-0.070169	0.504748	11.424069	1.161952	7.190641	-0.909970	39.978631204	116.338924791	46.349632
10146	14762201	3.677877	1.434466	16.760950	1.105798	7.281301	-1.052565	39.978631155	116.338924800	46.349742
10147	14762226	-0.758386	2.128785	19.739894	0.858281	7.565777	-1.148586	39.978631104	116.338924808	46.093919
10150	14762251	-2.758489	0.304918	14.430485	0.794617	8.058984	-1.309856	39.978631054	116.338924816	46.060476
10151	14762276	-4.929950	-0.320197	8.683673	0.936372	8.478754	-1.534711	39.978631002	116.338924825	46.027018
10152	14762301	-6.819897	0.788049	7.827381	0.907717	8.676348	-1.705637	39.978630951	116.338924833	45.993548
10153	14762326	-5.596304	1.311613	9.873187	0.968923	8.816978	-1.946229	39.978631092	116.338925019	45.923525
10154	14762351	-6.973105	1.872060	11.238367	1.252000	9.134051	-2.358401	39.978631065	116.338925030	45.923841
10155	14762376	-5.765096	8.666252	15.326240	1.216682	9.198207	-2.467529	39.978631037	116.338925041	45.924148
10156	14762401	-11.220972	0.630268	12.382259	0.759997	9.245766	-2.570627	39.978631009	116.338925053	45.924460
10157	14762426	-14.848639	-4.697616	9.778053	1.155067	9.586332	-2.940237	39.978630980	116.338925063	45.906576
10158	14762451	-6.887234	-2.266715	7.956308	1.671389	9.750243	-3.316130	39.978630951	116.338925074	45.906938
10159	14762476	-10.030610	1.245647	9.730589	2.121284	9.769927	-3.382404	39.978630921	116.338925085	45.907298
10160	14762501	-14.682979	11.641960	22.008500	1.267668	9.672382	-2.827798	39.978630891	116.338925097	45.907677
10161	14762526	-5.888991	10.841360	19.203394	0.158362	9.716170	-2.624897	39.978630857	116.338925111	45.908046
10162	14762551	-4.274075	10.496169	12.245786	-0.004171	10.015411	-2.983019	39.978630825	116.338925124	45.908394
10163	14762576	-11.136879	7.642132	10.809812	0.050767	10.022871	-3.224642	39.978630791	116.338925138	45.908721
10164	14762601	-12.093258	5.886240	16.651448	0.253193	9.864092	-3.528936	39.978630757	116.338925152	45.909052
10165	14762626	-11.273415	3.159898	21.395391	0.569538	9.642883	-3.786609	39.978630721	116.338925165	45.767778
10166	14762651	-11.787395	0.323815	29.971324	1.015281	9.399468	-4.068172	39.978630684	116.338925180	45.750809
10167	14762676	-10.425648	0.326528	30.922801	1.492033	8.959021	-4.246950	39.978630645	116.338925194	45.733835
10168	14762701	-10.145820	1.383261	22.596070	2.122559	8.812867	-4.236227	39.978630605	116.338925208	45.716850
10169	14762726	-6.554204	1.611490	17.814988	1.880648	8.885552	-4.102095	39.978630565	116.338925222	45.699781
10170	14762751	-0.904606	4.559282	21.182780	1.686203	8.612688	-4.031185	39.978630522	116.338925236	45.682713
10171	14762776	3.787545	7.116768	24.290491	2.068753	7.867278	-3.946759	39.978630478	116.338925250	45.665548
10172	14762801	9.443836	5.361030	16.417593	1.862931	7.160972	-3.926541	39.978630433	116.338925264	45.648252
10173	14762826	6.853357	0.761514	10.056975	0.309124	7.029904	-4.051078	39.978630389	116.338925278	46.516685
10174	14762851	-30.663083	6.769464	33.334472	-0.324834	6.966561	-3.812497	39.978630342	116.338925292	46.595419
10175	14762876	-72.204688	12.055699	52.648509	0.751872	5.968633	-2.760130	39.978630292	116.338925307	46.674322
10176	14762901	-79.598446	10.217840	60.527873	2.427699	4.447794	-1.611111	39.978630238	116.338925323	46.753510
10177	14762926	-67.429919	14.288247	61.541630	4.181442	2.434613	-0.729936	39.978630176	116.338925341	46.833194
10178	14762951	-48.045727	20.988339	59.101099	5.100860	0.253880	0.004506	39.978630113	116.338925359	46.912795
10179	14762976	-28.637573	23.782279	50.947112	4.788210	-1.311504	0.477632	39.978630046	116.338925378	46.992438
10180	14763001	-12.665973	23.834177	49.593691	4.744917	-1.334567	0.301002	39.978629976	116.338925399	47.072025
10181	14763026	-3.133269	24.975906	50.858853	5.529302	-0.386924	-0.570718	39.978629904	116.338925419	45.435616
10182	14763051	-2.617024	27.646872	51.447572	4.799237	0.301397	-1.009502	39.978629828	116.338925441	45.344227
10183	14763076	-5.775689	23.863131	46.295184	2.188239	0.041354	-0.810012	39.978629749	116.338925463	45.252689
10184	14763101	-7.535985	21.625004	36.832949	0.302026	-0.337108	-0.553975	39.978629667	116.338925487	45.161032
10185	14763126	-5.045225	21.443008	28.896882	-0.331724	-0.677237	-0.359906	39.978629585	116.338925511	45.069360
10186	14763151	-1.748604	20.597627	22.747279	-0.636056	-1.007216	-0.100011	39.978629500	116.338925536	44.977478
10187	14763176	0.490333	19.148822	19.024461	-0.885232	-1.278528	0.096518	39.978629413	116.338925562	44.885472
10188	14763201	2.050283	17.763635	17.456568	-1.006024	-1.499599	0.259723	39.978629325	116.338925588	44.793339
10189	14763226	2.633762	16.217995	16.770817	-0.960487	-1.706619	0.343664	39.978629236	116.338925615	46.283415
10190	14763251	1.840818	15.354434	15.780009	-0.873236	-1.897551	0.339999	39.978629146	116.338925643	46.296618
10191	14763276	0.741010	14.731737	14.855573	-0.834459	-2.100863	0.312058	39.978629055	116.338925672	46.309704
10192	14763301	-0.216471	13.935196	13.637453	-0.862047	-2.307235	0.260748	39.978628962	116.338925701	46.322683
10193	14763326	-0.919518	13.177467	12.446992	-0.897806	-2.430937	0.218405	39.978628870	116.338925731	46.335607
10194	14763351	-0.172347	11.705871	11.700933	-0.923391	-2.495030	0.247680	39.978628776	116.338925762	46.348392
10195	14763376	1.086624	9.877948	10.877452	-1.023278	-2.518297	0.361115	39.978628681	116.338925793	46.361080
10196	14763401	1.970130	8.581063	10.144066	-1.133696	-2.504858	0.516383	39.978628586	116.338925824	46.373670
10197	14763426	2.427674	7.449546	9.428498	-1.221563	-2.471098	0.688013	39.978628491	116.338925855	45.673767
10198	14763451	2.798267	6.890134	9.187270	-1.295279	-2.467344	0.842440	39.978628394	116.338925887	45.650881
10199	14763476	3.040389	6.473351	8.431409	-1.351476	-2.481462	0.989961	39.978628297	116.338925919	45.627896
10200	14763501	3.232038	5.703500	7.710473	-1.354385	-2.512616	1.147169	39.978628200	116.338925952	45.604812
10201	14763526	2.648544	4.620798	6.557887	-1.271422	-2.530761	1.234721	39.978628103	116.338925984	45.581647
10202	14763551	2.311788	4.075805	6.260087	-0.978228	-2.532219	1.286338	39.978628004	116.338926017	45.558380
10203	14763576	1.618882	3.701455	6.366572	-0.666426	-2.580698	1.286258	39.978627906	116.338926050	45.535028
10204	14763601	1.220405	3.715806	5.853907	-0.268587	-2.657873	1.317056	39.978627807	116.338926083	45.511595
10205	14763626	1.261635	3.571384	5.842823	0.187047	-2.751326	1.358983	39.978627708	116.338926116	46.105468
10206	14763651	0.924535	3.152443	6.654315	0.592280	-2.860183	1.379892	39.978627608	116.338926149	46.106117
10207	14763676	0.802249	3.173656	8.626327	0.867632	-2.994624	1.419060	39.978627508	116.338926182	46.106689
10208	14763701	0.704285	3.443001	10.527452	1.008487	-3.112707	1.480063	39.978627408	116.338926215	46.107184
10209	14763726	0.722136	3.614906	12.333539	1.035438	-3.180134	1.564134	39.978627306	116.338926249	46.107600
10210	14763751	0.479529	3.763743	13.721376	0.995287	-3.246962	1.653367	39.978627204	116.338926282	46.107941
10211	14763776	-0.175338	3.971072	14.585179	0.889515	-3.328514	1.746629	39.978627101	116.338926315	46.108207
10212	14763801	-0.852940	4.184930	15.201547	0.741859	-3.442251	1.820327	39.978626998	116.338926349	46.108403
10213	14763826	-1.444730	4.265308	15.146970	0.596338	-3.612431	1.872612	39.978626893	116.338926382	46.281633
10214	14763851	-1.798084	4.155776	14.740830	0.479943	-3.789545	1.914419	39.978626788	116.338926415	46.287326
10215	14763876	-1.898154	3.836563	14.351186	0.412377	-3.956935	1.949006	39.978626681	116.338926449	46.292960
10216	14763901	-1.956728	3.689548	14.278883	0.341906	-4.096359	1.963017	39.978626574	116.338926482	46.298537
10217	14763926	-1.914590	3.711911	14.179301	0.256149	-4.248652	1.981331	39.978626466	116.338926516	46.304065
10218	14763951	-1.919308	3.323742	14.110035	0.121542	-4.368783	2.014540	39.978626358	116.338926550	46.309531
10219	14763976	-2.046409	2.968814	13.705641	-0.042765	-4.506591	2.048023	39.978626248	116.338926583	46.314945
10220	14764001	-2.103227	2.766246	13.044924	-0.198474	-4.613402	2.058408	39.978626138	116.338926617	46.320307
10221	14764026	-2.175899	2.346623	12.262564	-0.342596	-4.711100	2.068100	39.978626027	116.338926650	46.070151
10222	14764051	-2.162267	1.715670	11.331773	-0.485984	-4.793592	2.085087	39.978625915	116.338926684	46.068337
10223	14764076	-2.191265	1.083214	10.451561	-0.575939	-4.865489	2.089049	39.978625803	116.338926718	46.066477
10224	14764101	-2.053555	0.460351	9.536828	-0.641899	-4.913504	2.081325	39.978625690	116.338926751	46.064572
10225	14764126	-1.961873	-0.308776	8.734758	-0.696767	-4.956203	2.067729	39.978625577	116.338926784	46.062626
10226	14764151	-1.956756	-1.178512	7.946767	-0.719979	-5.003837	2.051351	39.978625463	116.338926817	46.060633
10227	14764176	-2.041414	-2.018975	7.072167	-0.690336	-5.038589	1.987809	39.978625349	116.338926850	46.058597
10228	14764201	-2.182140	-2.908491	6.094057	-0.593855	-5.056647	1.900767	39.978625234	116.338926883	46.056520
10229	14764226	-2.177312	-3.923473	5.550695	-0.441730	-5.044068	1.798952	39.978625120	116.338926916	46.031985
10230	14764251	-2.081099	-4.779196	5.067571	-0.249140	-5.006745	1.700777	39.978625005	116.338926948	46.029289
10231	14764276	-1.898759	-5.230409	4.989021	-0.055397	-4.948757	1.608087	39.978624889	116.338926979	46.026553
10232	14764301	-1.811324	-5.449971	4.784615	0.131083	-4.907609	1.511760	39.978624774	116.338927011	46.023778
10233	14764326	-1.832669	-5.452795	4.443871	0.309249	-4.863654	1.448531	39.978624658	116.338927042	46.020963
10234	14764351	-1.972504	-5.755407	4.382816	0.500752	-4.812683	1.403568	39.978624543	116.338927072	46.018110
10235	14764376	-2.271767	-5.804986	4.391696	0.687321	-4.781705	1.384309	39.978624427	116.338927102	46.015219
10236	14764401	-2.603989	-5.831049	4.356698	0.786173	-4.789897	1.405040	39.978624311	116.338927132	46.012294
10237	14764426	-2.800725	-5.644997	4.667445	0.794272	-4.828245	1.460884	39.978624195	116.338927161	46.204086
10238	14764451	-3.033890	-5.395824	5.028551	0.770932	-4.916707	1.545138	39.978624078	116.338927190	46.205263
10239	14764476	-3.140587	-5.019852	5.363974	0.729995	-4.999329	1.640695	39.978623962	116.338927218	46.206410
10240	14764501	-3.087398	-4.388724	5.914467	0.729797	-5.059792	1.674079	39.978623845	116.338927246	46.207528
10241	14764526	-3.027569	-3.569669	6.253656	0.750921	-5.094964	1.669472	39.978623728	116.338927274	46.208618
10242	14764551	-3.134491	-2.954982	6.761185	0.761521	-5.087153	1.628691	39.978623611	116.338927302	46.209677
10243	14764576	-3.256552	-2.637807	7.681374	0.780550	-5.041425	1.575631	39.978623493	116.338927329	46.210710
10244	14764601	-3.504753	-2.444236	8.895118	0.794703	-4.965940	1.516648	39.978623375	116.338927356	46.211719
10245	14764626	-3.990925	-2.038635	10.076178	0.754555	-4.912854	1.463988	39.978623257	116.338927382	46.091282
10246	14764651	-4.657646	-1.972894	11.299972	0.667496	-4.888607	1.435515	39.978623138	116.338927409	46.089927
10247	14764676	-5.285604	-2.033986	12.213566	0.582991	-4.904389	1.425510	39.978623019	116.338927435	46.088566
10248	14764701	-5.917406	-2.039598	13.032849	0.512641	-4.949713	1.408289	39.978622899	116.338927461	46.087207
10249	14764726	-6.491469	-2.043806	13.817582	0.469813	-5.006067	1.390157	39.978622778	116.338927487	46.085884
10252	14764751	-7.056219	-2.007344	14.758149	0.431682	-5.073511	1.354394	39.978622658	116.338927513	46.084544
10253	14764776	-7.525086	-2.046054	15.581443	0.387829	-5.157385	1.312120	39.978622536	116.338927538	46.083222
10254	14764801	-7.878065	-2.253252	16.150128	0.345994	-5.250947	1.284600	39.978622414	116.338927563	46.081924
10255	14764826	-8.168529	-2.584654	16.480277	0.294309	-5.342647	1.265205	39.978630585	116.338925485	46.164814
10256	14764851	-8.385508	-2.945582	16.590819	0.273051	-5.429011	1.250843	39.978630556	116.338925484	46.165545
10257	14764876	-8.520800	-3.270081	16.531064	0.273883	-5.517783	1.241437	39.978630527	116.338925482	46.166311
10258	14764901	-8.739937	-3.535102	16.374370	0.298795	-5.601911	1.233110	39.978630497	116.338925480	46.167111
10259	14764926	-8.953432	-3.758558	16.177961	0.334311	-5.678610	1.219541	39.978630467	116.338925478	46.167956
10260	14764951	-9.093502	-3.903439	15.927337	0.376173	-5.753174	1.214547	39.978630437	116.338925476	46.168831
10261	14764976	-9.186535	-3.928401	15.611945	0.418941	-5.815098	1.206287	39.978630405	116.338925473	46.169744
10262	14765001	-9.196869	-3.972614	15.293776	0.470480	-5.879559	1.197564	39.978630374	116.338925470	46.170696
10263	14765026	-9.236894	-3.951676	14.861429	0.519309	-5.940033	1.202288	39.978630342	116.338925466	46.217779
10264	14765051	-9.286443	-3.805203	14.336257	0.558690	-5.987283	1.195325	39.978630310	116.338925462	46.218810
10265	14765076	-9.355517	-3.651982	13.864316	0.605534	-6.022642	1.195285	39.978630277	116.338925458	46.219878
10266	14765101	-9.374678	-3.431361	13.392773	0.633757	-6.044876	1.201254	39.978630244	116.338925454	46.220981
10267	14765126	-9.301635	-3.143422	12.950806	0.655209	-6.059198	1.199545	39.978630211	116.338925449	46.222113
10268	14765151	-9.200929	-2.880269	12.508637	0.665534	-6.056517	1.202193	39.978630177	116.338925444	46.223284
10269	14765176	-9.046759	-2.599547	12.137095	0.662830	-6.044599	1.201266	39.978630144	116.338925439	46.224486
10270	14765201	-8.895409	-2.350604	11.816055	0.632342	-6.013285	1.199128	39.978630110	116.338925433	46.225716
10271	14765226	-8.636779	-2.192899	11.579010	0.590241	-5.974822	1.188650	39.978630076	116.338925428	46.260940
10272	14765251	-8.768235	-1.713225	11.364829	0.521963	-5.936988	1.161631	39.978630042	116.338925422	46.262227
10273	14765276	-8.893346	-1.733492	11.690179	0.490742	-5.877796	1.173759	39.978630007	116.338925416	46.263543
10274	14765301	-8.816138	-1.801171	11.701853	0.443315	-5.828084	1.160902	39.978629973	116.338925410	46.264886
10275	14765326	-8.819098	-1.566237	11.799758	0.357951	-5.768447	1.149572	39.978629938	116.338925403	46.266263
10276	14765351	-8.884135	-1.579189	11.964562	0.272144	-5.708419	1.146681	39.978629903	116.338925397	46.267666
10277	14765376	-8.993159	-1.597459	12.076219	0.196061	-5.642602	1.139885	39.978629868	116.338925390	46.269099
10278	14765401	-9.031251	-1.745222	12.211533	0.119209	-5.576127	1.130480	39.978629833	116.338925384	46.270565
10279	14765426	-9.195665	-1.652319	12.381352	0.058017	-5.516308	1.104507	39.978629798	116.338925377	46.303159
10280	14765451	-9.635707	-1.730065	12.627344	0.045629	-5.451697	1.107435	39.978629762	116.338925370	46.304697
10281	14765476	-9.475496	-2.042034	12.474122	0.013335	-5.386425	1.102222	39.978629727	116.338925363	46.306272
10282	14765501	-9.482521	-1.633242	12.432083	-0.078495	-5.314140	1.075795	39.978629692	116.338925356	46.307883
10283	14765526	-9.818336	-1.699182	12.845719	-0.109901	-5.249673	1.062865	39.978629656	116.338925348	46.309535
10284	14765551	-9.891955	-1.926797	12.984776	-0.095773	-5.177619	1.038925	39.978629621	116.338925341	46.311224
10285	14765576	-9.906948	-1.893564	13.277494	-0.118341	-5.103578	1.013389	39.978629585	116.338925333	46.312954
10286	14765601	-10.133450	-1.860337	13.994444	-0.129008	-5.043498	0.987644	39.978629549	116.338925325	46.314728
10287	14765626	-10.371135	-1.969048	14.732501	-0.096304	-4.988135	0.955563	39.978629514	116.338925317	46.334014
10288	14765651	-10.655762	-1.891022	15.573365	-0.077361	-4.931983	0.928101	39.978629478	116.338925309	46.335893
10289	14765676	-11.066522	-1.821850	16.618927	-0.052132	-4.891971	0.897942	39.978629442	116.338925301	46.337831
10290	14765701	-11.740521	-1.707935	17.835009	-0.005074	-4.854993	0.874851	39.978629406	116.338925292	46.339838
10291	14765726	-12.392552	-1.540409	19.062079	0.034860	-4.848121	0.855216	39.978629370	116.338925283	46.341961
10292	14765751	-13.061885	-1.234936	20.232135	0.067194	-4.858242	0.845636	39.978629335	116.338925275	46.344129
10293	14765776	-13.764472	-0.942999	21.349057	0.123292	-4.878971	0.833307	39.978629299	116.338925266	46.346389
10294	14765801	-14.556095	-0.617743	22.382144	0.179779	-4.921237	0.817239	39.978629263	116.338925257	46.348751
10295	14765826	-15.286883	-0.143719	23.362821	0.245597	-4.975537	0.803108	39.978629227	116.338925248	46.358075
10296	14765851	-15.915988	0.408275	24.097491	0.263563	-5.045943	0.804369	39.978629191	116.338925239	46.360663
10297	14765876	-16.638417	0.966731	24.583166	0.272553	-5.123866	0.820598	39.978629155	116.338925230	46.363374
10298	14765901	-17.351962	1.531793	24.845429	0.262049	-5.211797	0.845219	39.978629119	116.338925221	46.366210
10299	14765926	-17.945893	2.099295	24.742024	0.242091	-5.296298	0.878366	39.978629084	116.338925212	46.369191
10300	14765951	-18.453809	2.687077	24.372578	0.209291	-5.377738	0.908647	39.978629048	116.338925204	46.372285
10301	14765976	-18.827504	3.254020	23.739612	0.161736	-5.462795	0.947888	39.978629013	116.338925195	46.375505
10302	14766001	-19.012730	3.739637	22.727500	0.113715	-5.523614	0.990833	39.978628978	116.338925187	46.378849
10303	14766026	-19.026788	4.220700	21.450386	0.054343	-5.570943	1.031571	39.978628943	116.338925180	46.365309
10304	14766051	-18.931913	4.543656	20.129196	-0.013375	-5.602857	1.084537	39.978628909	116.338925172	46.368875
10305	14766076	-18.806646	4.766853	18.626237	-0.092798	-5.612784	1.157410	39.978628875	116.338925165	46.372542
10306	14766101	-18.733692	5.029739	17.158141	-0.164528	-5.603247	1.221089	39.978628842	116.338925158	46.376299
10307	14766126	-18.594857	5.259617	15.691610	-0.255863	-5.570687	1.298130	39.978628809	116.338925152	46.380090
10308	14766151	-18.456408	5.323824	14.359764	-0.367016	-5.540314	1.402056	39.978628777	116.338925147	46.383999
10309	14766176	-18.309183	5.523679	13.232637	-0.479862	-5.490405	1.516289	39.978628745	116.338925141	46.387973
10310	14766201	-18.082191	5.348541	12.192960	-0.633555	-5.433935	1.659336	39.978628714	116.338925137	46.392002
10311	14766226	-17.751266	5.242704	11.292812	-0.829030	-5.383319	1.810916	39.978628684	116.338925132	46.402111
10312	14766251	-18.137731	5.265946	9.971162	-1.026046	-5.297316	1.950717	39.978628654	116.338925129	46.406231
10313	14766276	-17.719537	5.541756	9.503321	-1.176949	-5.197749	2.110103	39.978628625	116.338925125	46.410386
10314	14766301	-17.660643	5.177578	8.641288	-1.355915	-5.116576	2.272961	39.978628597	116.338925122	46.414569
10315	14766326	-17.743567	4.685682	7.726964	-1.501099	-5.009566	2.393257	39.978628570	116.338925120	46.418745
10316	14766351	-17.385499	5.489384	7.710629	-1.521044	-4.877627	2.388807	39.978628543	116.338925118	46.422969
10317	14766376	-17.642247	5.729603	6.463066	-1.439742	-4.759710	2.383802	39.978628517	116.338925117	46.427207
10318	14766401	-20.418348	6.193059	3.525181	-1.435661	-4.493639	2.418715	39.978628492	116.338925116	46.431447
10319	14766426	-22.689911	5.701926	2.730332	-1.411638	-4.142035	2.478263	39.978628469	116.338925116	46.414857
10320	14766451	-24.017967	4.829689	2.607518	-1.259157	-3.829395	2.460837	39.978628446	116.338925116	46.419079
10321	14766476	-23.368866	4.280026	2.905080	-0.934321	-3.636450	2.346657	39.978628425	116.338925116	46.423293
10322	14766501	-22.602793	3.779553	1.575633	-0.611259	-3.460207	2.157356	39.978628405	116.338925118	46.427493
10323	14766526	-22.068913	3.885618	0.736351	-0.338821	-3.233260	1.937733	39.978628386	116.338925119	46.431639
10324	14766551	-22.099854	3.134208	-0.014198	-0.049684	-2.994368	1.756210	39.978628368	116.338925121	46.435789
10325	14766576	-21.937349	2.335022	-0.016569	0.216112	-2.729185	1.628643	39.978628351	116.338925123	46.439906
10326	14766601	-21.864856	1.597536	-0.032221	0.411398	-2.484530	1.561942	39.978628336	116.338925125	46.443991
10327	14766626	-21.621502	0.868170	-0.723632	0.464254	-2.231756	1.568063	39.978628321	116.338925127	46.465199
10328	14766651	-21.356505	0.260892	-1.739484	0.500075	-1.960230	1.602505	39.978628308	116.338925130	46.469208
10329	14766676	-21.168118	-0.245335	-3.027933	0.615876	-1.644304	1.621644	39.978628296	116.338925133	46.473166
10330	14766701	-21.209203	-0.532564	-3.919203	0.769776	-1.305352	1.625449	39.978628286	116.338925135	46.477065
10331	14766726	-21.442883	-0.628836	-4.284161	0.850941	-0.970704	1.624029	39.978628276	116.338925138	46.480874
