PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Latitude	Longitude	Altitude
44246	36490199	-2.662387	0.588722	9.323283	0.041115	0.244887	-0.158140	39.979357300	116.338901771	47.021291
44247	36490224	-2.012113	0.807997	9.629110	0.018044	0.252466	-0.163630	39.979357290	116.338901781	47.021625
44248	36490249	-2.081956	0.602599	9.273138	0.021559	0.251843	-0.178027	39.979357279	116.338901790	47.021954
44249	36490274	-2.284585	0.852696	9.429545	0.012639	0.264590	-0.176300	39.979357268	116.338901800	47.013769
44250	36490299	-2.554941	0.890659	9.579818	-0.001772	0.270060	-0.178811	39.979357256	116.338901809	47.014085
44251	36490324	-2.607406	0.935950	9.627822	0.000140	0.251730	-0.177407	39.979357245	116.338901819	47.014398
44252	36490349	-2.631618	1.008234	9.435150	-0.007072	0.248301	-0.174703	39.979357233	116.338901829	47.014707
44253	36490374	-2.437287	0.859934	9.337664	-0.009505	0.244100	-0.177029	39.979357221	116.338901838	47.015008
44254	36490399	-2.328100	0.859015	9.211349	-0.006497	0.246471	-0.167282	39.979357209	116.338901848	47.015307
44255	36490424	-2.252507	0.803737	9.263090	-0.009382	0.254042	-0.156958	39.979357197	116.338901857	47.015599
44256	36490449	-2.125715	0.711736	9.199008	-0.025219	0.263356	-0.145794	39.979357184	116.338901867	47.015885
44257	36490474	-2.179883	0.479098	9.234126	-0.029472	0.277266	-0.126216	39.979357172	116.338901876	47.008163
44258	36490499	-2.154256	0.427359	9.433503	-0.022872	0.283454	-0.114815	39.979357159	116.338901886	47.008433
44259	36490524	-2.285902	0.746985	9.354685	-0.029857	0.294437	-0.096446	39.979357146	116.338901895	47.008699
44260	36490549	-2.270482	0.949250	9.372638	-0.027724	0.300269	-0.087777	39.979357132	116.338901905	47.008958
44261	36490574	-1.975082	0.908706	9.149194	-0.026765	0.300010	-0.084873	39.979357119	116.338901914	47.009207
44262	36490599	-1.961016	0.854279	8.994739	-0.025427	0.313672	-0.084558	39.979357105	116.338901923	47.009451
44263	36490624	-2.521017	0.868706	9.215287	-0.023346	0.328839	-0.087595	39.979357091	116.338901933	47.009688
44264	36490649	-2.349308	0.832031	9.421434	-0.016530	0.328161	-0.086649	39.979357077	116.338901942	47.009919
44265	36490674	-2.190875	0.746881	9.385318	-0.027710	0.321069	-0.088674	39.979357063	116.338901952	46.998365
44266	36490699	-2.163954	0.936097	9.198411	-0.020254	0.328037	-0.083472	39.979357048	116.338901961	46.998581
44267	36490724	-2.321261	0.989366	9.316901	-0.027901	0.337534	-0.079095	39.979357033	116.338901971	46.998790
44268	36490749	-2.613696	1.085197	9.470011	-0.030856	0.337598	-0.078382	39.979357018	116.338901980	46.998994
44269	36490774	-2.882462	1.133206	9.523251	-0.026652	0.331199	-0.081618	39.979357003	116.338901990	46.999201
44270	36490799	-2.723895	1.023469	9.419168	-0.025046	0.319360	-0.078703	39.979356987	116.338901999	46.999398
44271	36490824	-2.634192	0.861528	9.280370	-0.031365	0.307857	-0.082500	39.979356972	116.338902009	46.999591
44272	36490849	-2.774797	0.894507	9.313650	-0.035988	0.302066	-0.072692	39.979356956	116.338902018	46.999778
44273	36490874	-2.911454	0.953257	9.440146	-0.033148	0.286742	-0.061254	39.979356940	116.338902028	46.993099
44274	36490899	-2.842450	1.030271	9.441760	-0.049293	0.272241	-0.059733	39.979356924	116.338902037	46.993278
44275	36490924	-2.704604	1.086564	9.472635	-0.049475	0.258964	-0.055763	39.979356907	116.338902047	46.993452
44276	36490949	-2.719536	1.044399	9.342110	-0.047246	0.249851	-0.063768	39.979356890	116.338902056	46.993622
44277	36490974	-2.748499	1.052558	9.366067	-0.053141	0.245462	-0.065504	39.979356874	116.338902066	46.993786
44278	36490999	-2.616453	0.928573	9.393677	-0.053741	0.233372	-0.062734	39.979356856	116.338902076	46.993947
44279	36491024	-2.707949	0.904500	9.590380	-0.039577	0.223240	-0.065945	39.979356839	116.338902085	46.994104
44280	36491049	-2.834032	0.631605	9.703829	-0.013109	0.212787	-0.080219	39.979356822	116.338902095	46.994258
44281	36491074	-2.881022	0.667042	9.781088	0.000580	0.208068	-0.081424	39.979356804	116.338902104	46.992045
44282	36491099	-3.042049	0.686718	9.695922	0.014053	0.204140	-0.075996	39.979356786	116.338902114	46.992195
44283	36491124	-2.970964	0.790869	9.438217	0.015512	0.198215	-0.070584	39.979356768	116.338902124	46.992342
44284	36491149	-2.880057	0.746769	9.428816	0.009157	0.190137	-0.066292	39.979356750	116.338902133	46.992486
44287	36491174	-2.749422	1.052718	9.731860	-0.021842	0.181453	-0.054859	39.979355949	116.338901762	46.992531
44288	36491199	-2.614192	0.692334	8.879401	0.050184	0.188620	-0.051154	39.979355926	116.338901765	46.992548
44289	36491224	-2.292926	0.827137	8.903969	0.029528	0.186744	-0.048916	39.979355902	116.338901767	46.992557
44290	36491249	-2.198975	1.050049	8.934042	0.049469	0.187959	-0.070956	39.979355879	116.338901770	46.992557
44291	36491274	-2.532653	0.819533	9.449245	0.021403	0.190274	-0.050063	39.979355855	116.338901773	46.987290
44292	36491299	-2.526645	1.107594	9.358369	0.010082	0.201757	-0.032912	39.979355830	116.338901776	46.987276
44293	36491324	-2.436829	1.151915	9.292022	0.004083	0.249402	-0.024904	39.979355806	116.338901778	46.987254
44294	36491349	-2.046513	1.082273	9.117778	0.022392	0.285921	-0.031543	39.979355781	116.338901781	46.987225
44295	36491374	-2.167134	1.035157	8.847548	0.021957	0.328153	-0.040306	39.979355756	116.338901784	46.987179
44296	36491399	-2.390704	0.976972	8.953653	0.024240	0.356206	-0.037499	39.979355731	116.338901786	46.987131
44297	36491424	-2.621158	1.083691	9.134788	0.022823	0.372931	-0.039227	39.979355706	116.338901789	46.987075
44298	36491449	-2.662572	1.013605	9.113210	0.015435	0.403096	-0.028342	39.979355680	116.338901791	46.987012
44299	36491474	-2.572884	0.902559	8.993163	0.024372	0.432463	-0.034624	39.979355654	116.338901794	46.976403
44300	36491499	-2.411056	0.952782	8.796559	0.021341	0.473572	-0.031973	39.979355628	116.338901797	46.976322
44301	36491524	-2.365123	0.796253	9.080727	0.036213	0.504303	-0.019972	39.979355602	116.338901799	46.976232
44302	36491549	-2.334701	0.682397	8.976663	0.064991	0.537179	-0.010613	39.979355576	116.338901802	46.976133
44303	36491574	-2.443129	0.601490	9.282212	0.049090	0.579010	0.001444	39.979355549	116.338901804	46.976030
44304	36491599	-2.402557	0.607808	9.036240	0.064164	0.617197	0.013199	39.979355522	116.338901806	46.975916
44305	36491624	-2.457468	0.685070	9.001820	0.073589	0.648731	0.036260	39.979355495	116.338901808	46.975793
44306	36491649	-2.115725	0.723255	9.072610	0.076850	0.680122	0.056097	39.979355468	116.338901811	46.975662
44307	36491674	-1.903391	0.787994	9.037085	0.059940	0.710590	0.072382	39.979355440	116.338901813	46.978562
44308	36491699	-2.045728	0.622631	9.118975	0.066748	0.748283	0.068939	39.979355412	116.338901815	46.978411
44309	36491724	-2.340779	0.752992	9.234955	0.105235	0.802919	0.067808	39.979355384	116.338901817	46.978251
44310	36491749	-2.356338	0.998075	9.556291	0.116017	0.848469	0.080529	39.979355356	116.338901819	46.978084
44311	36491774	-2.044526	0.989140	9.355550	0.094005	0.876697	0.090694	39.979355327	116.338901821	46.977912
44312	36491799	-1.987207	0.841923	8.993295	0.100598	0.924047	0.085561	39.979355298	116.338901823	46.977728
44313	36491824	-1.972391	0.905973	9.147816	0.120972	0.963621	0.077544	39.979355269	116.338901825	46.977534
44314	36491849	-1.889663	1.050130	9.228212	0.103439	1.019118	0.076740	39.979355240	116.338901827	46.977329
44315	36491874	-1.946281	1.143625	9.273731	0.100337	1.060617	0.076735	39.979355210	116.338901828	46.958348
44316	36491899	-2.188488	0.833932	8.947943	0.130007	1.132156	0.084287	39.979355180	116.338901830	46.958120
44317	36491924	-1.408437	0.922329	9.161201	0.116317	1.203208	0.080662	39.979355150	116.338901832	46.957879
44318	36491949	-1.159205	0.572348	8.868073	0.134490	1.214919	0.078370	39.979355119	116.338901833	46.957625
44319	36491974	-1.903155	0.889685	9.065553	0.068085	1.291633	0.090222	39.979355089	116.338901835	46.957356
44320	36491999	-2.492929	0.675274	9.415630	0.080264	1.350505	0.087772	39.979355058	116.338901836	46.957079
44321	36492024	-2.777352	1.169654	9.337111	0.103805	1.403559	0.077690	39.979355027	116.338901838	46.956796
44322	36492049	-2.939259	1.267094	9.083309	0.124502	1.454993	0.048560	39.979354995	116.338901839	46.956506
44323	36492074	-2.789697	1.290141	8.796054	0.200723	1.502977	0.000659	39.979354963	116.338901840	46.951080
44324	36492099	-2.819484	1.535042	8.816904	0.241698	1.574555	-0.065807	39.979354932	116.338901842	46.950772
44325	36492124	-3.936649	1.335218	9.702262	0.359755	1.637228	-0.149487	39.979354899	116.338901843	46.950458
44326	36492149	-4.313938	1.570765	10.753819	0.493054	1.618797	-0.239504	39.979354867	116.338901844	46.950148
44327	36492174	-3.423745	0.929718	10.238885	0.547623	1.612121	-0.287587	39.979354834	116.338901846	46.949856
44328	36492199	-2.556101	0.355438	9.577746	0.560894	1.655008	-0.272744	39.979354802	116.338901847	46.949545
44329	36492224	-2.365252	0.266557	9.371695	0.563701	1.753011	-0.232066	39.979354768	116.338901848	46.949226
44330	36492249	-2.622190	0.470305	9.754111	0.544946	1.827857	-0.192414	39.979354735	116.338901849	46.948899
44331	36492274	-2.882411	0.483411	9.604937	0.558909	1.875388	-0.168605	39.979354701	116.338901850	46.938622
44332	36492299	-2.929921	0.587362	9.390929	0.580666	1.923177	-0.144379	39.979354667	116.338901851	46.938280
44333	36492324	-2.904551	0.805126	9.269348	0.564022	2.013278	-0.112814	39.979354633	116.338901851	46.937932
44334	36492349	-2.922119	0.890967	9.149894	0.511248	2.095914	-0.075616	39.979354599	116.338901852	46.937575
44335	36492374	-2.807625	0.702813	9.062722	0.493013	2.163234	-0.044552	39.979354564	116.338901853	46.937206
44336	36492399	-2.405242	0.768816	9.020662	0.487994	2.235489	-0.021438	39.979354529	116.338901853	46.936831
44337	36492424	-2.640900	1.292025	8.251088	0.379545	2.324407	-0.002447	39.979354494	116.338901854	46.936444
44338	36492449	-4.208789	1.491367	8.393539	0.375890	2.421247	-0.009623	39.979354459	116.338901854	46.936046
44339	36492474	-3.204945	1.638177	9.223068	0.403406	2.455388	-0.057387	39.979354423	116.338901855	46.934971
44340	36492499	-1.742003	0.398638	9.400858	0.494965	2.552471	-0.088130	39.979354387	116.338901855	46.934556
44341	36492524	0.418613	-0.049363	9.425292	0.522466	2.717289	-0.104206	39.979354351	116.338901855	46.934122
44342	36492549	0.844011	-0.713516	8.210049	0.576952	2.978106	-0.071044	39.979354314	116.338901855	46.933662
44343	36492574	-0.893064	-0.024409	9.087147	0.588164	3.223920	-0.029002	39.979354277	116.338901855	46.933163
44344	36492599	-2.372148	0.828512	9.234137	0.562489	3.354653	0.016476	39.979354240	116.338901855	46.932662
44345	36492624	-1.704486	1.056538	9.389142	0.547850	3.440618	0.023723	39.979354202	116.338901854	46.932147
44346	36492649	1.080456	1.482549	8.396244	0.647088	3.619998	-0.088199	39.979354165	116.338901854	46.931608
44347	36492674	0.416664	1.926648	8.831840	0.846977	3.963924	-0.237457	39.979354126	116.338901853	46.922082
44348	36492699	-4.401738	1.884919	11.382283	0.950713	4.126060	-0.324352	39.979354087	116.338901852	46.921498
44349	36492724	-6.213527	2.470683	11.635439	1.040869	4.105486	-0.390941	39.979354048	116.338901851	46.920924
44350	36492749	-2.974668	2.087308	10.261835	1.116584	4.193840	-0.473302	39.979354009	116.338901850	46.920354
44351	36492774	-2.510702	0.417247	10.120259	1.191994	4.444757	-0.485518	39.979353969	116.338901849	46.919741
44352	36492799	-3.218826	1.301787	11.431127	1.193343	4.679971	-0.567276	39.979353929	116.338901848	46.919155
44353	36492824	0.363707	2.245928	9.356079	1.392018	4.797231	-0.764624	39.979353888	116.338901847	46.918553
44354	36492849	0.760590	1.613504	9.602995	1.352672	5.034236	-0.846410	39.979353848	116.338901845	46.917922
44355	36492874	-2.114438	1.254329	11.388873	1.383439	5.239665	-0.935341	39.979353806	116.338901844	46.922298
44356	36492899	0.200169	2.094051	10.556001	1.423243	5.412228	-1.017703	39.979353764	116.338901842	46.921629
44357	36492924	3.301634	0.993606	10.352916	1.379163	5.671507	-1.117369	39.979353722	116.338901840	46.920926
44358	36492949	0.291315	1.011166	11.887915	1.515126	6.044796	-1.263210	39.979353679	116.338901838	46.920190
44359	36492974	-3.146997	1.071843	12.173303	1.565175	6.346145	-1.348283	39.979353635	116.338901835	46.919481
44360	36492999	2.094674	-1.598699	13.724355	1.900102	6.646924	-1.545306	39.979353591	116.338901832	46.918713
44361	36493024	1.781054	-0.993869	14.497933	2.096213	7.160886	-1.718684	39.979353547	116.338901829	46.917918
44362	36493049	-2.932413	0.176123	10.734462	1.938438	7.540126	-1.785520	39.979353501	116.338901825	46.917103
44363	36493074	-4.852491	1.438722	9.616582	2.000008	7.855509	-1.938681	39.979353456	116.338901822	46.841601
44364	36493099	-3.377344	3.447727	11.014192	2.050434	8.147581	-2.146438	39.979353410	116.338901817	46.840764
44365	36493124	-0.605667	5.519838	13.142409	1.854729	8.357904	-2.354369	39.979353364	116.338901813	46.839909
44366	36493149	-2.452814	5.221368	12.207062	1.670293	8.679848	-2.641446	39.979353317	116.338901809	46.839033
44367	36493174	-2.251391	4.702107	12.112844	1.514998	8.879770	-2.913449	39.979353269	116.338901804	46.838130
44368	36493199	-2.577351	1.678962	15.929253	1.652957	9.046682	-3.285817	39.979353220	116.338901800	46.837220
44369	36493224	-1.208212	0.745813	10.619605	1.902960	9.356332	-3.678801	39.979353171	116.338901795	46.836289
44370	36493249	-2.197846	1.079575	10.370237	2.171902	9.609660	-3.996524	39.979353121	116.338901790	46.835327
44371	36493274	-5.698781	1.528306	10.481975	2.466935	9.880416	-4.179367	39.979353071	116.338901784	46.972154
44372	36493299	-4.625933	2.492926	10.722635	2.560553	10.074970	-4.376673	39.979353021	116.338901779	46.989215
44373	36493324	-8.791339	14.489728	9.612763	2.690902	10.142446	-4.342355	39.979352970	116.338901773	47.006268
44374	36493349	-21.900658	18.385558	15.973097	0.919620	10.162244	-3.611542	39.979352917	116.338901769	47.023363
44375	36493374	-9.430506	9.492236	8.069796	-0.230989	10.156290	-3.992182	39.979352864	116.338901765	47.040568
44376	36493399	-0.103141	8.344213	12.360238	0.082090	10.151052	-4.351554	39.979352810	116.338901761	47.057680
44377	36493424	-0.417855	8.992967	19.611216	-0.394357	10.149799	-4.520279	39.979352755	116.338901757	47.074742
44378	36493449	0.623583	4.926427	20.327400	-0.696440	10.146536	-4.630630	39.979352699	116.338901753	47.091753
44379	36493474	-1.396904	0.195614	25.180711	-0.365754	10.142336	-4.853242	39.979352641	116.338901746	46.380397
44380	36493499	0.616333	1.558122	21.479734	-0.168557	10.139662	-4.989365	39.979352583	116.338901740	46.318812
44381	36493524	1.407964	2.459026	16.984534	-0.037160	10.137635	-4.981554	39.979352524	116.338901733	46.257164
44382	36493549	-6.646820	0.710314	10.713219	-0.101233	10.133351	-5.019829	39.979352464	116.338901726	46.195474
44383	36493574	-1.576278	3.525203	10.826422	-0.532240	10.132904	-5.052043	39.979352404	116.338901719	46.133770
44384	36493599	-17.594621	2.851692	15.490169	-0.817090	10.137143	-4.852819	39.979352343	116.338901711	46.072034
44385	36493624	-17.569296	5.079441	25.069895	-0.148108	10.132923	-5.230994	39.979352281	116.338901703	46.010334
44387	36493649	1.873813	9.777936	20.085871	0.907936	10.128461	-5.724171	39.979352217	116.338901694	45.948601
44389	36493674	3.139371	12.155261	16.056070	0.754588	9.992474	-5.724438	39.979352331	116.338902049	47.430383
44390	36493699	-20.754102	18.099430	33.518686	0.796816	9.919852	-5.452673	39.979352297	116.338902053	47.430038
44391	36493724	-39.208537	23.306384	46.157054	2.488986	8.838411	-4.603366	39.979352260	116.338902057	47.429743
44392	36493749	-57.621930	23.448773	58.384788	3.262397	7.397613	-3.546033	39.979352220	116.338902060	47.429585
44393	36493774	-61.343215	29.534663	76.525671	2.755402	5.860130	-2.511029	39.979352170	116.338902061	47.429877
44394	36493799	-51.223106	34.728190	88.768678	2.500981	3.858310	-1.697990	39.979352119	116.338902061	47.430011
44395	36493824	-37.495269	37.457814	84.782593	2.468440	2.050394	-1.234252	39.979352062	116.338902061	47.430176
44396	36493849	-26.188604	39.177288	73.745394	2.196061	0.988038	-1.029711	39.979352001	116.338902059	47.430301
44397	36493874	-19.765224	39.475600	66.404687	2.030608	0.390117	-0.972161	39.979351937	116.338902057	46.587331
44398	36493899	-17.549916	37.457876	58.879143	1.904366	-0.168294	-0.900842	39.979351866	116.338902054	46.489225
44399	36493924	-15.967867	35.657361	52.274822	1.500621	-0.726906	-0.719089	39.979351792	116.338902050	46.391019
44400	36493949	-12.384705	32.895867	47.974816	0.969593	-1.368525	-0.454337	39.979351714	116.338902046	46.292710
44401	36493974	-8.456444	28.599044	42.734163	0.417375	-1.956854	-0.214795	39.979351635	116.338902042	46.194262
44402	36493999	-6.566149	28.352079	35.577986	-0.370713	-2.475467	0.139131	39.979351551	116.338902037	46.095725
44403	36494024	-2.183329	23.829779	29.822555	-0.854479	-2.930036	0.351029	39.979351465	116.338902033	45.997067
44404	36494049	1.344354	17.432580	24.152496	-1.143264	-3.369361	0.593333	39.979351377	116.338902028	45.898283
44405	36494074	4.307406	16.500943	20.314397	-1.411133	-3.752856	0.503372	39.979351290	116.338902023	46.703768
44406	36494099	5.897022	14.856046	16.266851	-1.591665	-3.936222	0.459395	39.979351200	116.338902018	46.683953
44407	36494124	7.331709	12.095392	12.196969	-1.804736	-3.892573	0.455115	39.979351108	116.338902013	46.664000
44408	36494149	9.019730	10.135647	10.082286	-2.033162	-3.724825	0.436877	39.979351016	116.338902008	46.643907
44409	36494174	10.038787	8.212149	7.975986	-2.177395	-3.632996	0.429529	39.979350925	116.338902003	46.623665
44410	36494199	9.881439	6.242521	6.757498	-2.446854	-3.578979	0.389153	39.979350832	116.338901998	46.603290
44411	36494224	10.118914	5.088712	4.898130	-2.504849	-3.550832	0.366581	39.979350738	116.338901993	46.582780
44412	36494249	10.814221	3.714793	-0.916244	-1.989126	-3.498140	0.352588	39.979350645	116.338901988	46.562138
44413	36494274	8.761067	0.036225	-5.374495	-0.928451	-3.295063	0.328274	39.979350553	116.338901983	47.166047
44414	36494299	7.032511	-0.299698	-0.247086	-0.508225	-3.186771	0.157467	39.979350460	116.338901978	47.182101
44415	36494324	7.281803	2.077211	4.685384	-0.374978	-3.199618	0.152159	39.979350367	116.338901973	47.198048
44416	36494349	8.417870	2.886967	5.515631	-0.456124	-3.181393	0.191619	39.979350274	116.338901968	47.213880
44417	36494374	7.752445	2.281027	4.249389	-0.390635	-3.016320	0.195532	39.979350181	116.338901963	47.229574
44418	36494399	6.840338	1.851673	4.329485	-0.149070	-2.874309	0.166808	39.979350087	116.338901957	47.245180
44419	36494424	5.832278	2.063847	5.037200	0.098418	-2.822781	0.128819	39.979349993	116.338901951	47.260680
44420	36494449	4.945411	2.586457	6.254327	0.299295	-2.848995	0.125522	39.979349899	116.338901945	47.276082
44421	36494474	4.418877	2.891330	7.520443	0.452923	-2.883065	0.180710	39.979349805	116.338901939	46.882867
44422	36494499	3.989895	3.103584	8.922780	0.588614	-2.891854	0.255772	39.979349710	116.338901933	46.879934
44423	36494524	3.532933	3.785756	9.826401	0.741341	-2.922110	0.323411	39.979349615	116.338901926	46.876909
44424	36494549	2.664841	4.361982	10.379169	0.869104	-2.996707	0.387667	39.979349519	116.338901919	46.873796
44425	36494574	1.976589	4.753162	11.031090	0.988197	-3.069369	0.464539	39.979349422	116.338901912	46.870616
44426	36494599	2.459899	5.472390	11.872124	1.090739	-3.191132	0.526098	39.979349325	116.338901905	46.867334
44427	36494624	1.611694	6.307547	11.970358	1.164701	-3.274383	0.582587	39.979349228	116.338901897	46.863968
44428	36494649	0.646011	6.376737	12.619689	1.207131	-3.373448	0.690795	39.979349129	116.338901890	46.860524
44429	36494674	0.948512	7.031578	13.065847	1.208822	-3.501755	0.777507	39.979349030	116.338901882	46.841463
44430	36494699	0.495966	7.736910	13.275779	1.252187	-3.594656	0.852684	39.979348930	116.338901874	46.837312
44431	36494724	0.067395	7.639666	13.756281	1.195902	-3.717681	0.971633	39.979348829	116.338901866	46.833089
44432	36494749	-0.604316	7.963387	13.804845	1.115817	-3.860147	1.098136	39.979348727	116.338901857	46.828796
44433	36494774	-1.333853	7.454236	13.610241	1.024478	-4.025731	1.264015	39.979348624	116.338901849	46.824464
44434	36494799	-0.735847	8.441687	13.714863	1.008875	-4.092243	1.327287	39.979348520	116.338901840	46.820045
44435	36494824	-1.120471	8.173396	13.563597	0.937754	-4.187113	1.423153	39.979348416	116.338901832	46.815564
44436	36494849	-1.562286	7.586691	13.337314	0.793350	-4.324843	1.555827	39.979348310	116.338901823	46.811024
44437	36494874	-2.107374	7.506824	12.747963	0.732180	-4.443325	1.643364	39.979348204	116.338901814	47.115822
44438	36494899	-2.048017	7.361281	12.636024	0.674476	-4.556148	1.725303	39.979348097	116.338901805	47.120384
44439	36494924	-1.993504	6.872921	12.558518	0.594022	-4.663823	1.818638	39.979347989	116.338901796	47.124896
44440	36494949	-2.084803	6.454908	12.439748	0.509981	-4.756023	1.905666	39.979347880	116.338901787	47.129359
44441	36494974	-2.282180	6.083715	12.361251	0.446819	-4.827485	1.986081	39.979347771	116.338901778	47.133787
44442	36494999	-2.533239	5.693547	12.185475	0.391638	-4.889220	2.062890	39.979347661	116.338901769	47.138160
44443	36495024	-2.859222	5.357707	12.197548	0.333742	-4.959738	2.136715	39.979347550	116.338901759	47.142493
44444	36495049	-3.123447	4.887830	12.021534	0.281427	-5.030456	2.209804	39.979347438	116.338901750	47.146790
44445	36495074	-4.018770	4.016291	12.346204	0.186862	-5.217257	2.334591	39.979347326	116.338901740	46.830634
44446	36495099	-4.133991	3.518598	10.495897	0.147266	-5.271310	2.383748	39.979347213	116.338901730	46.826672
44447	36495124	-3.194146	3.523292	12.231829	0.258983	-5.169254	2.372210	39.979347099	116.338901720	46.822682
44448	36495149	-3.500883	3.103705	12.023818	0.151343	-5.255258	2.419430	39.979346985	116.338901710	46.818665
44449	36495174	-4.366666	2.236834	10.700326	0.090817	-5.342929	2.477634	39.979346870	116.338901699	46.814633
44450	36495199	-4.409719	1.640449	10.539129	0.131838	-5.395975	2.489545	39.979346755	116.338901689	46.810571
44451	36495224	-4.308970	1.265222	10.721348	0.163087	-5.438208	2.506701	39.979346639	116.338901678	46.806489
44452	36495249	-4.380862	0.873977	10.807779	0.144932	-5.471843	2.536018	39.979346523	116.338901667	46.802390
44453	36495274	-4.259261	0.205528	10.723258	0.133507	-5.482272	2.574428	39.979346406	116.338901655	46.831380
44454	36495299	-4.281734	-0.204656	10.740484	0.157037	-5.499195	2.581369	39.979346289	116.338901643	46.827992
44455	36495324	-4.363272	-0.541375	10.604862	0.191319	-5.541756	2.561727	39.979346171	116.338901631	46.824589
44456	36495349	-4.218752	-0.851246	10.696102	0.222403	-5.559027	2.531148	39.979346053	116.338901619	46.821173
44457	36495374	-4.248151	-1.143201	11.378149	0.255742	-5.561947	2.509930	39.979345934	116.338901606	46.817752
44458	36495399	-4.808391	-2.008273	11.556833	0.245162	-5.613284	2.530998	39.979345816	116.338901593	46.814317
44459	36495424	-5.256496	-2.448390	11.599676	0.247767	-5.665073	2.536008	39.979345696	116.338901579	46.810878
44460	36495449	-5.250244	-2.539513	12.075813	0.312349	-5.674018	2.493985	39.979345577	116.338901565	46.807438
44461	36495474	-5.251938	-2.557531	12.775205	0.353945	-5.688067	2.442141	39.979345457	116.338901550	46.831080
44462	36495499	-5.447831	-2.583676	13.162012	0.375784	-5.726303	2.381846	39.979345336	116.338901535	46.828188
44463	36495524	-5.812992	-2.777229	13.387111	0.430381	-5.758861	2.324774	39.979345215	116.338901520	46.825304
44464	36495549	-6.221513	-2.863658	14.065146	0.477566	-5.801488	2.270640	39.979345094	116.338901504	46.822431
44465	36495574	-6.527446	-2.930570	14.672685	0.485451	-5.853499	2.235780	39.979344973	116.338901487	46.819597
44466	36495599	-6.820874	-2.950177	15.143388	0.501481	-5.899176	2.197120	39.979344851	116.338901470	46.816762
44467	36495624	-7.096473	-2.859968	15.673041	0.513505	-5.956227	2.151189	39.979344728	116.338901453	46.813951
44468	36495649	-7.392203	-2.775159	16.206484	0.533379	-6.012610	2.107684	39.979344605	116.338901434	46.811169
44469	36495674	-7.658433	-2.742747	16.727911	0.545399	-6.068948	2.054927	39.979344482	116.338901416	46.831284
44470	36495699	-8.045122	-2.756794	17.203699	0.572530	-6.147297	1.995880	39.979344358	116.338901397	46.828984
44471	36495724	-8.357522	-2.785802	17.611937	0.578844	-6.218397	1.953618	39.979344234	116.338901377	46.826724
44472	36495749	-8.671953	-2.803982	17.746184	0.609578	-6.287553	1.907965	39.979344110	116.338901357	46.824509
44473	36495774	-8.986273	-2.779721	17.876315	0.627216	-6.356414	1.868311	39.979343985	116.338901336	46.822358
44474	36495799	-9.236176	-2.755374	17.631480	0.651255	-6.421331	1.823232	39.979343859	116.338901315	46.820240
44475	36495824	-9.407537	-2.612509	17.420558	0.676968	-6.484344	1.784845	39.979343734	116.338901293	46.818173
44476	36495849	-9.562080	-2.568134	16.925731	0.701352	-6.526469	1.740800	39.979343608	116.338901271	46.816156
44477	36495874	-9.676418	-2.372471	16.525937	0.708867	-6.568976	1.698568	39.979343482	116.338901248	46.882222
44478	36495899	-9.711786	-2.288777	15.878407	0.732186	-6.593326	1.665416	39.979343355	116.338901225	46.881425
44479	36495924	-9.742555	-2.163155	15.402592	0.736697	-6.603207	1.625869	39.979343228	116.338901202	46.880677
44480	36495949	-9.805585	-2.019449	14.897443	0.752634	-6.604988	1.587121	39.979343101	116.338901179	46.879975
44481	36495974	-9.866929	-1.832397	14.540220	0.764737	-6.583153	1.545843	39.979342974	116.338901155	46.879314
44482	36495999	-9.887705	-1.704303	14.165476	0.773345	-6.556913	1.514355	39.979342847	116.338901131	46.878703
44483	36496024	-9.943576	-1.524241	13.853427	0.783401	-6.510649	1.480904	39.979342720	116.338901106	46.878137
44484	36496049	-9.982723	-1.323929	13.653108	0.795807	-6.453748	1.451807	39.979342592	116.338901082	46.877614
44485	36496074	-10.031780	-1.086590	13.490273	0.809776	-6.390239	1.421565	39.979342465	116.338901057	46.907154
44486	36496099	-10.049408	-0.791978	13.457941	0.813241	-6.314537	1.392985	39.979342337	116.338901033	46.907171
44487	36496124	-10.075300	-0.463109	13.492389	0.821128	-6.234047	1.363019	39.979342209	116.338901008	46.907230
44488	36496149	-10.097790	-0.142120	13.755543	0.822106	-6.148611	1.345251	39.979342082	116.338900983	46.907334
44490	36496174	-10.085618	0.141686	14.043807	0.822786	-6.058163	1.320469	39.979341954	116.338900958	46.907489
44492	36496199	-10.089478	0.395974	14.474117	0.819578	-5.962519	1.299494	39.979341826	116.338900932	46.907686
44493	36496224	-10.143370	0.609414	15.145218	0.818560	-5.869233	1.281630	39.979341698	116.338900907	46.907933
44494	36496249	-10.283296	0.787942	16.000945	0.813754	-5.784026	1.256159	39.979341570	116.338900882	46.908235
44495	36496274	-10.507763	0.981955	17.100228	0.822425	-5.706647	1.233687	39.979350411	116.338903458	46.949585
44496	36496299	-10.775438	1.183629	18.373664	0.832964	-5.640609	1.213830	39.979350377	116.338903457	46.949447
44497	36496324	-11.248952	1.426949	19.914420	0.854732	-5.583343	1.188840	39.979350342	116.338903456	46.949385
44498	36496349	-11.803587	1.718840	21.395824	0.891100	-5.544615	1.148098	39.979350308	116.338903454	46.949410
