PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	VelInc_X	VelInc_Y	VelInc_Z
36031	28257474	-2.560342	2.127410	15.021824	0.357637	5.900553	-1.913673	-0.006111	0.005317	0.037603
36032	28257499	-4.085138	0.562397	3.680652	0.226226	6.290209	-2.028275	-0.010136	0.001429	0.009282
36033	28257524	-7.833198	-1.995256	-2.590881	-0.532683	7.345625	-2.021165	-0.019654	-0.004943	-0.006294
36034	28257549	-16.999203	-2.681844	0.131471	-1.325404	8.160538	-1.989085	-0.042508	-0.006598	0.000773
36035	28257574	-24.857792	0.353298	2.236167	-2.445525	8.637521	-1.866884	-0.062077	0.001047	0.006258
36036	28257599	-24.422328	1.631905	-2.878342	-3.751851	9.190968	-1.722007	-0.061124	0.004180	-0.006513
36037	28257624	-22.936902	-0.562139	-11.555542	-4.909403	9.862813	-1.592217	-0.057695	-0.001465	-0.028170
36038	28257649	-31.091047	-3.894819	-11.970674	-5.132949	10.195136	-1.739424	-0.078121	-0.009755	-0.028870
36039	28257674	-68.026650	0.529807	16.720833	-4.258274	10.078933	-1.774374	-0.169518	0.001931	0.043931
36040	28257699	-85.895330	7.149083	55.826088	-3.437688	8.201446	-1.600438	-0.213256	0.018906	0.141677
36041	28257724	-78.593845	10.623126	71.118456	-2.603385	4.757968	-1.493031	-0.195372	0.027504	0.178872
36042	28257749	-65.267353	8.436537	61.086049	-1.860267	2.038863	-1.551856	-0.162737	0.021763	0.153080
36043	28257774	-52.252956	4.797698	58.662571	-1.149086	0.368199	-1.572840	-0.130541	0.012462	0.146699
36044	28257799	-39.859187	2.597630	54.752451	-0.997522	-0.648498	-1.524161	-0.099746	0.006855	0.136792
36045	28257824	-29.253966	1.247726	47.327639	-1.568874	-0.978634	-1.339323	-0.073274	0.003474	0.118223
36046	28257849	-21.751539	-1.668633	32.709601	-1.468696	-0.677853	-1.075296	-0.054454	-0.003948	0.081735
36047	28257874	-17.545226	-5.516806	21.944105	-1.113049	0.353460	-0.978432	-0.043856	-0.013662	0.054899
36048	28257899	-17.002480	-6.348597	21.060861	-0.875387	1.315260	-1.081430	-0.042441	-0.015756	0.052739
36049	28257924	-20.802063	-6.271493	18.336043	-0.726518	1.681329	-1.330069	-0.051935	-0.015551	0.045963
36050	28257949	-23.911240	-6.365174	15.816491	-0.659154	1.660476	-1.504410	-0.059726	-0.015768	0.039678
36051	28257974	-24.164767	-6.226846	13.947900	-0.580984	1.368259	-1.651611	-0.060384	-0.015417	0.034984
36052	28257999	-22.698791	-5.046820	12.579385	-0.565412	1.039755	-1.796741	-0.056734	-0.012467	0.031531
36053	28258024	-20.880660	-3.522554	12.700547	-0.470003	0.853176	-1.958778	-0.052189	-0.008660	0.031812
36054	28258049	-19.060313	-2.252862	13.190453	-0.348790	0.864641	-2.086465	-0.047630	-0.005494	0.033030
36055	28258074	-17.544827	-1.283982	14.324833	-0.226605	1.050621	-2.156475	-0.043823	-0.003082	0.035871
36056	28258099	-16.837655	-0.499869	15.236410	-0.073105	1.288991	-2.176455	-0.042036	-0.001132	0.038159
36057	28258124	-16.751581	0.629605	15.731357	0.051162	1.492071	-2.169972	-0.041801	0.001685	0.039407
36058	28258149	-17.026871	1.990961	15.978092	0.138463	1.622868	-2.151109	-0.042472	0.005085	0.040032
36059	28258174	-17.040143	3.382909	16.111914	0.158640	1.658224	-2.126598	-0.042494	0.008562	0.040370
36060	28258199	-16.768559	4.654495	16.374517	0.126790	1.630192	-2.115610	-0.041807	0.011740	0.041023
36061	28258224	-16.289510	5.660648	16.578870	0.029087	1.576331	-2.097700	-0.040605	0.014257	0.041528
36062	28258249	-15.548250	6.921994	16.704485	-0.073116	1.535205	-2.098747	-0.038745	0.017411	0.041834
36063	28258274	-14.853974	7.725610	16.666308	-0.210384	1.508672	-2.113887	-0.037005	0.019423	0.041731
36064	28258299	-14.218177	8.137123	16.645406	-0.348810	1.497695	-2.121279	-0.035413	0.020455	0.041671
36065	28258324	-13.674842	8.394466	16.621430	-0.506590	1.491026	-2.114443	-0.034054	0.021103	0.041604
36066	28258349	-13.247417	8.562349	16.627566	-0.674084	1.484227	-2.087546	-0.032985	0.021527	0.041612
36067	28258374	-12.850315	8.661376	16.624193	-0.833213	1.471452	-2.057182	-0.031993	0.021779	0.041597
36068	28258399	-12.492152	8.788783	16.772395	-0.982976	1.443821	-2.016003	-0.031099	0.022102	0.041960
36069	28258424	-12.058422	8.962647	17.017836	-1.110466	1.426337	-1.975731	-0.030015	0.022540	0.042567
36071	28258449	-11.521665	9.076984	17.396093	-1.202551	1.433562	-1.937210	-0.028671	0.022827	0.043507
36073	28258474	-11.049722	9.270143	18.369444	-1.278127	1.461936	-1.894475	-0.027485	0.023314	0.045937
36074	28258499	-10.971459	9.214169	19.010625	-1.351764	1.444860	-1.836321	-0.027290	0.023178	0.047537
36075	28258524	-10.954754	9.084308	19.528941	-1.406368	1.398873	-1.757215	-0.027251	0.022857	0.048830
36076	28258549	-10.691516	8.999608	20.064788	-1.422928	1.309336	-1.674996	-0.026599	0.022644	0.050165
36077	28258574	-10.188931	8.845960	20.645729	-1.425628	1.208760	-1.590031	-0.025350	0.022257	0.051613
36078	28258599	-9.533703	8.804828	20.942478	-1.417582	1.120754	-1.494986	-0.023720	0.022149	0.052350
36079	28258624	-8.942694	8.764620	20.960009	-1.404541	1.029143	-1.399149	-0.022251	0.022043	0.052390
36080	28258649	-8.403434	8.759531	20.802100	-1.401192	0.918379	-1.292568	-0.020913	0.022024	0.051991
36081	28258674	-7.758733	8.796965	20.339586	-1.381478	0.803930	-1.197541	-0.019313	0.022109	0.050830
36082	28258699	-6.909749	8.918291	19.809843	-1.351514	0.698141	-1.108004	-0.017200	0.022403	0.049502
36083	28258724	-6.061900	8.958062	19.078916	-1.333502	0.592810	-1.013684	-0.015091	0.022494	0.047671
36084	28258749	-5.263308	8.918384	18.244018	-1.321011	0.499759	-0.908796	-0.013104	0.022386	0.045581
36085	28258774	-4.582745	8.910862	17.237310	-1.314836	0.402114	-0.800756	-0.011413	0.022359	0.043062
36086	28258799	-3.674656	8.999073	16.103730	-1.286653	0.304303	-0.698887	-0.009152	0.022570	0.040227
36087	28258824	-2.959679	8.931204	15.071748	-1.266994	0.227742	-0.602818	-0.007372	0.022393	0.037646
36088	28258849	-2.236646	8.809590	14.046420	-1.265056	0.166950	-0.480592	-0.005571	0.022083	0.035082
36089	28258874	-1.302695	8.441082	12.846003	-1.265282	0.094734	-0.363703	-0.003243	0.021155	0.032082
36090	28258899	-0.449494	8.268353	11.545021	-1.228028	0.036238	-0.261353	-0.001116	0.020716	0.028831
36091	28258924	0.377879	8.071973	10.656465	-1.220051	-0.011340	-0.148504	0.000948	0.020220	0.026610
36092	28258949	1.027353	7.713640	9.693949	-1.201289	-0.046268	-0.038107	0.002568	0.019320	0.024206
36093	28258974	1.683543	7.471639	8.884807	-1.164488	-0.069539	0.053649	0.004206	0.018712	0.022185
36094	28258999	2.158695	7.286501	8.333833	-1.116972	-0.091678	0.137824	0.005391	0.018246	0.020810
36095	28259024	2.531218	6.808017	7.857693	-1.068706	-0.110216	0.242400	0.006320	0.017048	0.019622
36096	28259049	2.964110	6.785429	7.227329	-0.998596	-0.134932	0.317906	0.007400	0.016989	0.018048
36097	28259074	3.127064	6.446913	6.888527	-0.935227	-0.141534	0.401987	0.007807	0.016141	0.017204
36098	28259099	3.294024	6.145078	6.612193	-0.877525	-0.165318	0.492510	0.008222	0.015386	0.016515
36099	28259124	3.429293	5.848852	6.346665	-0.813508	-0.179918	0.583574	0.008559	0.014645	0.015854
36100	28259149	3.572421	5.568502	6.245999	-0.747937	-0.201219	0.670956	0.008915	0.013943	0.015604
36101	28259174	3.707378	5.380181	6.176330	-0.676032	-0.224513	0.753550	0.009251	0.013472	0.015432
36102	28259199	3.868784	5.200414	6.014855	-0.613284	-0.253542	0.836648	0.009654	0.013023	0.015030
36103	28259224	4.035891	5.147500	5.815301	-0.560010	-0.275213	0.924048	0.010070	0.012891	0.014533
36104	28259249	4.213720	5.040397	5.737870	-0.505698	-0.305241	1.003255	0.010513	0.012623	0.014341
36105	28259274	4.434353	4.926659	5.613974	-0.456275	-0.340836	1.078526	0.011063	0.012340	0.014033
36106	28259299	4.626895	4.754490	5.641406	-0.411323	-0.370322	1.146913	0.011544	0.011910	0.014103
36107	28259324	4.681791	4.747139	5.745167	-0.362803	-0.403489	1.207732	0.011679	0.011892	0.014363
36108	28259349	4.656426	4.530673	5.860176	-0.326866	-0.441647	1.256832	0.011615	0.011351	0.014652
36109	28259374	4.688934	4.336190	5.968588	-0.297645	-0.491169	1.319390	0.011695	0.010865	0.014925
36110	28259399	4.762608	4.138711	6.158174	-0.267083	-0.549576	1.372304	0.011878	0.010372	0.015400
36111	28259424	4.723041	3.868129	6.374044	-0.231353	-0.607634	1.424114	0.011778	0.009696	0.015941
36112	28259449	4.551213	3.707456	6.660715	-0.198504	-0.667690	1.466043	0.011347	0.009294	0.016659
36113	28259474	4.555001	3.426557	6.698350	-0.171541	-0.741438	1.514475	0.011356	0.008592	0.016755
36114	28259499	4.640267	3.182018	6.603171	-0.147146	-0.822668	1.553607	0.011568	0.007981	0.016518
36115	28259524	4.839829	2.919336	6.558569	-0.123607	-0.899806	1.582749	0.012067	0.007325	0.016409
36116	28259549	5.045168	2.473999	6.366945	-0.089642	-0.978431	1.615176	0.012581	0.006212	0.015932
36117	28259574	5.218810	1.882402	6.371875	-0.053003	-1.030252	1.648602	0.013017	0.004734	0.015946
36118	28259599	5.151217	1.503627	6.367680	-0.039001	-1.119876	1.669938	0.012848	0.003787	0.015937
36119	28259624	5.121171	1.205442	5.979742	0.010197	-1.210561	1.665637	0.012774	0.003040	0.014969
36120	28259649	5.264263	0.713155	5.858508	0.076167	-1.327917	1.666445	0.013133	0.001809	0.014668
36121	28259674	5.786678	0.163968	5.909108	0.147034	-1.379316	1.651764	0.014440	0.000437	0.014798
36122	28259699	6.248680	0.001219	6.270388	0.222422	-1.395072	1.633665	0.015594	0.000031	0.015703
36123	28259724	6.011149	-0.241021	5.887514	0.255440	-1.437919	1.611655	0.015003	-0.000577	0.014746
36124	28259749	5.651383	-0.402545	5.704638	0.311648	-1.500638	1.583942	0.014104	-0.000984	0.014288
36125	28259774	5.645845	-0.446498	5.712582	0.351277	-1.598487	1.555446	0.014088	-0.001095	0.014309
36126	28259799	5.798142	-0.573803	5.874513	0.375128	-1.693084	1.525891	0.014467	-0.001414	0.014716
36127	28259824	5.905192	-0.649978	6.008716	0.395597	-1.775860	1.502646	0.014733	-0.001605	0.015054
36128	28259849	5.961272	-0.667093	6.138919	0.418325	-1.835500	1.477139	0.014871	-0.001648	0.015381
36129	28259874	5.648111	-0.682598	6.239787	0.446307	-1.899982	1.448376	0.014086	-0.001690	0.015632
36130	28259899	5.549067	-0.513760	6.366548	0.458140	-1.984652	1.409351	0.013835	-0.001269	0.015950
36131	28259924	5.313510	-0.545112	6.295841	0.473797	-2.077918	1.376703	0.013245	-0.001349	0.015773
36132	28259949	5.208180	-0.574650	6.461932	0.488078	-2.172757	1.352019	0.012979	-0.001425	0.016189
36133	28259974	5.113521	-0.596299	6.396704	0.508756	-2.283706	1.322390	0.012741	-0.001480	0.016027
36134	28259999	5.173008	-0.582234	6.645529	0.524835	-2.368333	1.298345	0.012886	-0.001446	0.016651
36135	28260024	4.840949	-0.113892	6.548338	0.510571	-2.444651	1.274225	0.012053	-0.000276	0.016408
36136	28260049	4.722237	-0.157515	6.111945	0.489038	-2.532018	1.254916	0.011758	-0.000385	0.015317
36137	28260074	4.792025	-0.223257	5.668988	0.502564	-2.637562	1.233950	0.011934	-0.000549	0.014212
36138	28260099	4.954166	-0.151883	5.346022	0.520581	-2.735974	1.206571	0.012340	-0.000370	0.013407
36139	28260124	4.483797	-0.109357	4.936809	0.532874	-2.811396	1.182400	0.011166	-0.000265	0.012381
36140	28260149	4.547918	-0.996878	4.970276	0.584210	-2.861804	1.228090	0.011329	-0.002484	0.012464
36141	28260174	4.731651	-0.011708	4.789770	0.508389	-2.964009	1.203473	0.011785	-0.000019	0.012018
36142	28260199	5.073856	-0.144944	3.089965	0.612188	-3.011018	1.155666	0.012656	-0.000350	0.007772
36143	28260224	4.802753	0.217673	3.655199	0.643432	-3.037844	1.120630	0.011971	0.000554	0.009184
36144	28260249	4.376092	-0.079639	3.330776	0.635782	-3.074226	1.124282	0.010908	-0.000190	0.008369
36145	28260274	4.090272	0.141284	3.155882	0.648481	-3.112348	1.127512	0.010194	0.000361	0.007930
36146	28260299	4.251026	0.190538	2.888848	0.624240	-3.171767	1.131347	0.010598	0.000486	0.007265
36147	28260324	4.142650	0.389485	2.660484	0.655097	-3.227718	1.103844	0.010328	0.000983	0.006694
36148	28260349	3.975670	0.573136	2.857821	0.668373	-3.251745	1.080397	0.009908	0.001440	0.007186
36149	28260374	3.581803	0.654365	2.859047	0.674569	-3.283591	1.083211	0.008923	0.001642	0.007186
36150	28260399	3.205269	0.647263	2.941374	0.686852	-3.323455	1.083521	0.007980	0.001623	0.007388
36151	28260424	2.990188	0.783161	3.057555	0.699579	-3.369582	1.091372	0.007441	0.001961	0.007677
36152	28260449	2.808200	0.949274	3.169692	0.723837	-3.412731	1.084877	0.006983	0.002375	0.007956
36153	28260474	2.545615	0.996297	3.471470	0.753163	-3.454915	1.083065	0.006323	0.002491	0.008708
36154	28260499	2.179929	1.088870	3.756151	0.786982	-3.503470	1.084417	0.005405	0.002720	0.009417
36155	28260524	1.763053	1.127788	4.036727	0.818356	-3.553604	1.093782	0.004359	0.002815	0.010114
36156	28260549	1.468905	1.089725	4.301180	0.838198	-3.606395	1.106146	0.003620	0.002718	0.010772
36157	28260574	1.215467	1.151538	4.362451	0.866868	-3.665392	1.122922	0.002985	0.002871	0.010923
36158	28260599	0.980080	1.234360	4.313424	0.886973	-3.720375	1.140386	0.002396	0.003077	0.010798
36159	28260624	0.721466	1.353154	4.205910	0.909888	-3.774750	1.157356	0.001749	0.003373	0.010527
36160	28260649	0.535912	1.338685	4.042154	0.915506	-3.825681	1.173939	0.001287	0.003337	0.010115
36161	28260674	0.403180	1.384033	3.709766	0.924289	-3.874336	1.202048	0.000958	0.003451	0.009283
36162	28260699	0.323760	1.415200	3.474420	0.941209	-3.911837	1.211442	0.000762	0.003529	0.008694
36163	28260724	0.165718	1.429614	3.306742	0.960961	-3.950391	1.222686	0.000368	0.003565	0.008273
36164	28260749	-0.060073	1.358614	3.158608	0.979422	-3.980732	1.240617	-0.000195	0.003387	0.007900
36165	28260774	-0.310638	1.304025	3.058612	0.995660	-4.004274	1.264854	-0.000820	0.003249	0.007647
36166	28260799	-0.574637	1.302126	2.844214	1.012661	-4.029923	1.291366	-0.001478	0.003244	0.007107
36167	28260824	-0.736567	1.334845	2.589088	1.027999	-4.048895	1.315286	-0.001880	0.003326	0.006468
36168	28260849	-0.819117	1.350201	2.533145	1.058496	-4.072908	1.340441	-0.002086	0.003364	0.006327
36169	28260874	-0.910605	1.561790	2.258620	1.069016	-4.078675	1.362523	-0.002312	0.003893	0.005640
36170	28260899	-1.152945	1.713023	2.285225	1.084937	-4.085163	1.386767	-0.002919	0.004270	0.005704
36171	28260924	-1.473045	1.814448	2.393118	1.103888	-4.081486	1.413214	-0.003721	0.004521	0.005970
36173	28260949	-1.809535	1.934948	2.568885	1.123683	-4.081189	1.451329	-0.004565	0.004820	0.006406
36175	28260974	-2.087858	1.996840	2.620990	1.136419	-4.076804	1.494116	-0.005262	0.004973	0.006533
36176	28260999	-2.327821	2.000863	2.668894	1.147792	-4.077299	1.533047	-0.005863	0.004981	0.006650
36177	28261024	-2.417493	2.004713	2.745914	1.157926	-4.079349	1.567867	-0.006088	0.004990	0.006841
36178	28261049	-2.844800	1.871419	2.667701	1.185641	-4.074554	1.595243	-0.007155	0.004654	0.006640
36179	28261074	-3.050476	1.532759	2.762429	1.193898	-4.081331	1.628703	-0.007669	0.003806	0.006873
36180	28261099	-3.350317	1.235276	2.806371	1.220270	-4.081248	1.657344	-0.008418	0.003060	0.006978
36181	28261124	-3.756213	0.958171	2.948823	1.245137	-4.074712	1.677664	-0.009433	0.002364	0.007328
36182	28261149	-4.200225	0.611523	2.940667	1.265056	-4.065031	1.700709	-0.010541	0.001495	0.007301
36183	28261174	-4.626554	0.120653	2.860428	1.287907	-4.051271	1.717374	-0.011603	0.000265	0.007093
36184	28261199	-4.991035	-0.364892	2.808068	1.313123	-4.037233	1.724004	-0.012511	-0.000951	0.006956
36185	28261224	-5.450499	-0.736431	2.806476	1.339357	-4.025712	1.723861	-0.013657	-0.001882	0.006944
36186	28261249	-5.828805	-1.099956	2.884905	1.357426	-4.010604	1.716936	-0.014602	-0.002793	0.007134
36187	28261274	-6.285451	-1.394428	2.888958	1.386835	-3.989100	1.707274	-0.015742	-0.003532	0.007138
36188	28261299	-6.743626	-1.661665	2.975634	1.405764	-3.959552	1.681542	-0.016887	-0.004203	0.007348
36189	28261324	-7.168417	-1.946503	3.002317	1.407818	-3.937777	1.670734	-0.017947	-0.004917	0.007409
36190	28261349	-7.637154	-2.138939	2.960175	1.411770	-3.912304	1.650183	-0.019118	-0.005400	0.007297
36191	28261374	-8.136049	-2.233654	2.906349	1.407255	-3.886751	1.618054	-0.020364	-0.005638	0.007157
36192	28261399	-8.665115	-2.303388	2.822007	1.397000	-3.861043	1.590822	-0.021685	-0.005814	0.006940
36193	28261424	-9.214963	-2.409071	2.768052	1.378789	-3.823863	1.560153	-0.023058	-0.006079	0.006800
36194	28261449	-9.806309	-2.575379	2.735282	1.361032	-3.796930	1.530437	-0.024535	-0.006497	0.006711
36195	28261474	-10.383581	-2.695971	2.636053	1.333337	-3.763463	1.496817	-0.025977	-0.006799	0.006457
36196	28261499	-10.937586	-2.971930	2.503109	1.312018	-3.718231	1.462307	-0.027359	-0.007490	0.006118
36197	28261524	-11.366342	-3.362060	2.347413	1.283139	-3.677121	1.430448	-0.028427	-0.008465	0.005724
36198	28261549	-11.793573	-3.756302	2.163543	1.267376	-3.632470	1.383168	-0.029492	-0.009450	0.005260
36199	28261574	-12.182569	-4.165885	2.031616	1.242480	-3.579816	1.337182	-0.030461	-0.010473	0.004927
36200	28261599	-12.658375	-4.523323	1.955711	1.225582	-3.519750	1.283487	-0.031649	-0.011366	0.004733
36201	28261624	-13.090130	-4.790162	1.937240	1.207342	-3.460871	1.226956	-0.032727	-0.012033	0.004683
36202	28261649	-13.622390	-5.102387	1.911884	1.194587	-3.395250	1.164733	-0.034057	-0.012813	0.004616
36203	28261674	-14.135195	-5.410281	1.861386	1.176618	-3.327562	1.104859	-0.035338	-0.013581	0.004487
36204	28261699	-14.541963	-5.737194	1.712493	1.144105	-3.256079	1.043237	-0.036353	-0.014396	0.004113
36205	28261724	-14.828530	-6.022801	1.545182	1.117306	-3.180514	0.967032	-0.037068	-0.015107	0.003695
36206	28261749	-15.068246	-6.176283	1.398261	1.094048	-3.093654	0.884887	-0.037667	-0.015487	0.003329
36207	28261774	-15.232246	-6.242316	1.376661	1.049764	-3.010900	0.792592	-0.038078	-0.015648	0.003278
36208	28261799	-15.617606	-6.143834	1.177131	0.999650	-2.910075	0.702557	-0.039041	-0.015397	0.002782
36209	28261824	-15.992671	-6.060218	1.288870	0.950303	-2.807176	0.607251	-0.039981	-0.015185	0.003064
36210	28261849	-16.391862	-5.915518	1.258449	0.896401	-2.709711	0.516612	-0.040980	-0.014819	0.002991
36211	28261874	-16.769411	-5.853416	1.234527	0.823449	-2.597245	0.423809	-0.041925	-0.014659	0.002935
36212	28261899	-16.884000	-5.925242	1.314251	0.751683	-2.485371	0.340084	-0.042214	-0.014834	0.003141
36213	28261924	-17.009452	-5.818009	1.338337	0.692194	-2.366573	0.239425	-0.042529	-0.014561	0.003207
36214	28261949	-17.232262	-5.731364	1.712323	0.633576	-2.252741	0.144674	-0.043090	-0.014340	0.004148
36215	28261974	-17.456422	-5.482748	2.231712	0.581054	-2.144351	0.054810	-0.043655	-0.013714	0.005452
36216	28261999	-17.728321	-5.065890	2.663876	0.536059	-2.034120	-0.026132	-0.044338	-0.012668	0.006538
36217	28262024	-18.088324	-4.643264	3.033481	0.490058	-1.926590	-0.089070	-0.045240	-0.011608	0.007468
36218	28262049	-18.386001	-4.283607	3.289939	0.444965	-1.819949	-0.136431	-0.045985	-0.010706	0.008114
36219	28262074	-18.550918	-3.934086	3.332338	0.402806	-1.721287	-0.171703	-0.046397	-0.009829	0.008226
36220	28262099	-18.539351	-3.609154	3.302840	0.359048	-1.621999	-0.200127	-0.046367	-0.009015	0.008159
36221	28262124	-18.480190	-3.163904	3.091561	0.311290	-1.525984	-0.227824	-0.046217	-0.007900	0.007638
36222	28262149	-18.352171	-2.737626	2.816357	0.278966	-1.420263	-0.253528	-0.045895	-0.006832	0.006957
36223	28262174	-18.148539	-2.429991	2.626005	0.235593	-1.322312	-0.274910	-0.045384	-0.006061	0.006488
36224	28262199	-18.182116	-2.058400	1.887564	0.192027	-1.208844	-0.290920	-0.045464	-0.005131	0.004649
36225	28262224	-17.978842	-1.946191	1.675360	0.154617	-1.097593	-0.299771	-0.044955	-0.004849	0.004126
36226	28262249	-17.840065	-1.952899	1.277641	0.124194	-0.980550	-0.293697	-0.044606	-0.004866	0.003139
36227	28262274	-17.651726	-1.910307	0.916054	0.102501	-0.857711	-0.301115	-0.044134	-0.004759	0.002242
36228	28262299	-17.349076	-1.693690	0.713574	0.079408	-0.720552	-0.312696	-0.043376	-0.004217	0.001744
36229	28262324	-17.135646	-2.057371	0.526088	0.055683	-0.600478	-0.303184	-0.042842	-0.005127	0.001283
36230	28262349	-17.039621	-1.966001	0.734063	0.037007	-0.461486	-0.266078	-0.042602	-0.004901	0.001810
36231	28262374	-16.989836	-2.037557	0.685926	0.018987	-0.326438	-0.245860	-0.042477	-0.005081	0.001697
36232	28262399	-16.690534	-1.536665	0.303499	0.041699	-0.205484	-0.261459	-0.041728	-0.003828	0.000748
36233	28262424	-16.497126	-1.501543	0.122848	0.036526	-0.099699	-0.276901	-0.041244	-0.003740	0.000302
36234	28262449	-16.190113	-1.706582	0.118268	0.005956	0.017957	-0.260958	-0.040477	-0.004253	0.000297
36235	28262474	-15.653400	-1.601417	-0.073952	-0.029840	0.147156	-0.232941	-0.039135	-0.003992	-0.000178
36236	28262499	-15.438385	-1.334258	-0.493213	-0.050725	0.275563	-0.216688	-0.038597	-0.003325	-0.001220
36237	28262524	-15.012046	-1.233388	-0.634875	-0.070901	0.390673	-0.205365	-0.037532	-0.003074	-0.001569
36238	28262549	-14.593703	-1.127820	-0.910909	-0.090411	0.485116	-0.207147	-0.036486	-0.002810	-0.002255
36239	28262574	-14.129956	-1.089874	-1.165922	-0.104031	0.585324	-0.212528	-0.035328	-0.002716	-0.002889
36240	28262599	-13.499768	-1.152424	-1.382577	-0.131701	0.686298	-0.207207	-0.033753	-0.002873	-0.003427
36241	28262624	-12.806895	-1.167402	-1.839798	-0.158648	0.791505	-0.202701	-0.032023	-0.002911	-0.004567
36242	28262649	-12.027321	-1.437889	-2.402836	-0.194302	0.880209	-0.201063	-0.030076	-0.003589	-0.005973
36243	28262674	-11.162777	-1.415899	-3.165790	-0.210151	0.976690	-0.203119	-0.027917	-0.003535	-0.007879
36244	28262699	-10.130077	-1.494232	-3.976831	-0.242923	1.071647	-0.199309	-0.025339	-0.003732	-0.009907
36245	28262724	-9.055841	-1.510285	-4.885926	-0.271851	1.161643	-0.192534	-0.022658	-0.003774	-0.012181
36246	28262749	-7.756291	-1.114327	-6.024001	-0.290266	1.232078	-0.200969	-0.019415	-0.002786	-0.015029
36247	28262774	-7.330035	8.533320	-12.168075	-2.204470	1.536733	-0.062886	-0.018382	0.021251	-0.030444
36248	28262799	-15.102612	36.363563	28.587411	-9.556050	1.166621	0.777415	-0.037742	0.091718	0.070431
36249	28262824	-51.645498	43.779544	56.079853	-9.652839	-0.292304	1.710061	-0.129401	0.110853	0.138820
36250	28262849	-68.795503	-10.047897	79.782678	-5.929606	-0.934997	0.575020	-0.172204	-0.023765	0.199435
36251	28262874	-80.666504	-33.643402	107.785007	-1.136239	-2.627398	-3.387585	-0.202903	-0.082869	0.268916
36252	28262899	-71.564346	-7.220944	89.572863	1.506183	-3.447064	-3.656296	-0.179955	-0.017652	0.223125
36253	28262924	-32.339179	-3.749493	49.981157	-1.169617	-2.444390	-2.603849	-0.081259	-0.008927	0.124718
36254	28262949	1.003123	-3.865685	22.809311	-4.497725	-1.966433	-2.279891	0.002341	-0.009350	0.057082
36255	28262974	32.486883	-9.579405	-68.226488	-0.344258	-0.193052	-2.222179	0.081191	-0.024247	-0.170536
36256	28262999	39.778886	-20.351056	-32.178817	2.201248	1.029289	-2.433567	0.099189	-0.050958	-0.080715
36257	28263024	16.097722	-8.314243	18.081367	1.511499	-1.432400	-2.285345	0.040104	-0.020986	0.045236
36258	28263049	-8.606165	-6.331081	14.976805	-0.157285	-3.599586	-1.201274	-0.021707	-0.015788	0.037348
36259	28263074	-23.064892	-6.909351	15.000177	-0.015643	-4.399765	-0.430959	-0.057877	-0.017242	0.037183
36260	28263099	-16.154201	-3.045862	27.512067	0.936152	-3.408938	0.160188	-0.040677	-0.007703	0.068598
36261	28263124	2.380863	1.716315	40.037667	0.692075	-1.908695	0.786003	0.005709	0.004210	0.100112
36262	28263149	11.907343	6.040699	29.593133	-0.748615	-0.643975	1.139552	0.029687	0.015213	0.073993
36263	28263174	16.211155	0.348454	2.569075	-1.398429	0.384464	1.283110	0.040529	0.000947	0.006402
36264	28263199	20.435782	-9.568971	-20.243743	-0.857494	1.270844	1.188156	0.051045	-0.023901	-0.050665
36265	28263224	23.091482	-13.673317	-22.724309	-0.366620	1.505580	0.890326	0.057660	-0.034145	-0.056904
36266	28263249	19.815432	-8.153135	-15.183409	-0.151578	1.040340	0.783174	0.049509	-0.020342	-0.038019
36267	28263274	9.796761	-1.022205	-4.573136	-0.501418	0.354400	0.877984	0.024490	-0.002536	-0.011442
36268	28263299	-2.785761	4.920596	6.430923	-0.653897	0.044571	0.850560	-0.006977	0.012307	0.016068
36269	28263324	-11.415794	9.804185	16.519651	-0.476816	0.115226	0.655922	-0.028554	0.024512	0.041289
36270	28263349	-11.733822	14.221313	22.928062	-0.368232	0.503427	0.261447	-0.029310	0.035570	0.057322
36271	28263374	-4.762398	14.353169	20.402559	-0.487758	0.868453	0.005858	-0.011851	0.035914	0.050997
36272	28263399	0.992480	8.749497	10.297776	-0.878735	1.058227	-0.087571	0.002518	0.021902	0.025717
36273	28263424	2.739695	3.306378	0.891618	-0.707713	1.125362	-0.279805	0.006855	0.008266	0.002212
36274	28263449	1.720831	1.024208	-0.765953	-0.398591	1.069455	-0.544077	0.004301	0.002557	-0.001922
36277	28263474	-1.764071	0.695312	5.728987	-0.354514	0.757090	-0.685325	-0.004395	0.001748	0.014326
36278	28263499	-6.010146	-0.505722	11.614337	-0.392100	0.526862	-0.663687	-0.015007	-0.001238	0.029046
36279	28263524	-7.109831	-1.754890	16.224535	-0.365961	0.458200	-0.578038	-0.017754	-0.004356	0.040574
36280	28263549	-6.292722	-2.098587	17.004270	-0.378192	0.485508	-0.431313	-0.015709	-0.005218	0.042523
36281	28263574	-5.239744	-2.095239	14.601564	-0.410542	0.534082	-0.270881	-0.013077	-0.005215	0.036515
36282	28263599	-4.604600	-1.659002	11.745171	-0.335969	0.520112	-0.177959	-0.011493	-0.004133	0.029372
36283	28263624	-4.985021	-0.565271	10.393423	-0.255275	0.406681	-0.125614	-0.012450	-0.001403	0.025990
36284	28263649	-6.434065	0.298844	11.244068	-0.234863	0.233746	-0.058886	-0.016077	0.000757	0.028115
