PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude
61824	19251999	9.356505	-2.069046	2.016405	0.027350	0.021811	0.004001	-49.481981	-73.591198	-40.000001	39.979034771	116.338885894	51.102021
61825	19252024	9.363392	-2.074548	2.015056	0.031386	0.020702	0.006483	-49.472571	-73.589356	-40.005165	39.979034773	116.338885897	51.101866
61826	19252049	9.344134	-2.047024	2.016489	0.028288	0.022765	0.004384	-49.462180	-73.587550	-40.011813	39.979034775	116.338885900	51.101710
61827	19252074	9.334522	-2.038744	2.007187	0.032310	0.014937	0.006683	-49.454834	-73.586222	-40.014687	39.979034777	116.338885903	51.098603
61828	19252099	9.323520	-2.022224	2.011226	0.034600	0.016926	0.004311	-49.445676	-73.584966	-40.019108	39.979034778	116.338885906	51.098445
61829	19252124	9.306986	-2.026330	2.001891	0.033394	0.014552	0.006564	-49.438281	-73.583687	-40.021871	39.979034780	116.338885909	51.098286
61830	19252149	9.318071	-2.013893	1.988621	0.032465	0.008975	-0.001667	-49.430477	-73.583823	-40.025199	39.979034782	116.338885912	51.098126
61831	19252174	9.308464	-1.987724	1.987406	0.033259	0.013110	0.003424	-49.422642	-73.583019	-40.028441	39.979034783	116.338885915	51.097966
61832	19252199	9.313963	-2.009721	1.978010	0.036484	0.012113	0.000685	-49.413848	-73.582606	-40.032201	39.979034785	116.338885918	51.097805
61833	19252224	9.315356	-2.002829	1.976706	0.037158	0.014156	0.001757	-49.404543	-73.581886	-40.036394	39.979034787	116.338885921	51.097644
61834	19252249	9.315334	-2.002888	1.988661	0.033413	0.016829	-0.001606	-49.393723	-73.581282	-40.042724	39.979034789	116.338885924	51.097483
61835	19252274	9.307017	-2.016679	1.999252	0.029221	0.013089	-0.002137	-49.384718	-73.581085	-40.047789	39.979034791	116.338885927	51.094448
61836	19252299	9.309715	-2.031891	2.008537	0.037128	0.014213	-0.002328	-49.374105	-73.580803	-40.053350	39.979034792	116.338885930	51.094283
61837	19252324	9.333142	-2.030512	2.012551	0.033955	0.011520	-0.000653	-49.365470	-73.580590	-40.057322	39.979034794	116.338885933	51.094118
61838	19252349	9.330383	-2.033264	2.012512	0.038484	0.021017	-0.000876	-49.352613	-73.579515	-40.065019	39.979034796	116.338885936	51.093952
61839	19252374	9.342703	-2.051215	2.033759	0.046863	0.015786	-0.002693	-49.339911	-73.579125	-40.071304	39.979034798	116.338885939	51.093787
61840	19252399	9.322011	-2.055373	2.039059	0.043604	0.011542	-0.006609	-49.328000	-73.579556	-40.077250	39.979034800	116.338885942	51.093621
61841	19252424	9.335867	-2.038778	2.019159	0.043789	0.012776	-0.004722	-49.316205	-73.579667	-40.083048	39.979034802	116.338885945	51.093455
61842	19252449	9.353808	-2.038747	2.013854	0.052179	0.014457	-0.006101	-49.302151	-73.579770	-40.089947	39.979034803	116.338885948	51.093288
61843	19252474	9.391028	-2.055226	1.995184	0.056964	0.010517	-0.010394	-49.287503	-73.580707	-40.096752	39.979034805	116.338885951	51.097443
61844	19252499	9.345538	-2.064846	1.995162	0.057586	0.015661	-0.001664	-49.273638	-73.580215	-40.102648	39.979034807	116.338885954	51.097281
61845	19252524	9.344223	-2.055128	1.973883	0.064190	0.016791	-0.005695	-49.257133	-73.580054	-40.110310	39.979034809	116.338885957	51.097119
61846	19252549	9.329050	-2.045550	1.989857	0.070739	0.014919	-0.007212	-49.239898	-73.580233	-40.117755	39.979034811	116.338885961	51.096956
61847	19252574	9.346997	-2.023503	1.983318	0.074731	0.015761	-0.005803	-49.222228	-73.580179	-40.125056	39.979034813	116.338885964	51.096793
61848	19252599	9.367780	-2.011002	1.948784	0.079274	0.016890	-0.006327	-49.203325	-73.580076	-40.132965	39.979034815	116.338885967	51.096629
61849	19252624	9.362368	-1.973771	1.934260	0.082430	0.018238	-0.004986	-49.183901	-73.579700	-40.140946	39.979034817	116.338885970	51.096466
61850	19252649	9.366567	-1.955864	1.915702	0.082077	0.019221	-0.006875	-49.163566	-73.579437	-40.149929	39.979034819	116.338885973	51.096302
61851	19252674	9.363850	-1.931065	1.913140	0.085126	0.023025	-0.006540	-49.141504	-73.578779	-40.160259	39.979034821	116.338885976	51.094158
61852	19252699	9.372084	-1.931099	1.927767	0.083484	0.023299	-0.005423	-49.119932	-73.577974	-40.170322	39.979034823	116.338885979	51.093992
61853	19252724	9.362378	-1.924311	1.951739	0.076661	0.025190	-0.006543	-49.098287	-73.577112	-40.181479	39.979034825	116.338885982	51.093826
61854	19252749	9.363794	-1.907802	1.945125	0.075245	0.022253	-0.000146	-49.079962	-73.575832	-40.189388	39.979034827	116.338885985	51.093659
61855	19252774	9.402423	-1.891259	1.943866	0.068168	0.018062	-0.005347	-49.062536	-73.575507	-40.197416	39.979034829	116.338885989	51.093492
61856	19252799	9.405219	-1.877461	1.931937	0.068727	0.016789	-0.001761	-49.046639	-73.574913	-40.203767	39.979034831	116.338885992	51.093325
61857	19252824	9.431453	-1.866443	1.918705	0.064266	0.010715	-0.001474	-49.033701	-73.574858	-40.207698	39.979034833	116.338885995	51.093158
61858	19252849	9.401088	-1.896657	1.923910	0.064486	0.012107	-0.001857	-49.020100	-73.574713	-40.212289	39.979034835	116.338885998	51.092990
61859	19252874	9.417680	-1.873265	1.910692	0.060505	0.012246	-0.001006	-49.007289	-73.574463	-40.216649	39.979034837	116.338886001	51.095394
61860	19252899	9.425929	-1.874640	1.912035	0.058329	0.015306	-0.004163	-48.992661	-73.574267	-40.223229	39.979034839	116.338886005	51.095229
61861	19252924	9.441082	-1.880193	1.913337	0.052947	0.014019	-0.005902	-48.978722	-73.574378	-40.229895	39.979034841	116.338886008	51.095064
61862	19252949	9.431448	-1.865037	1.917379	0.044860	0.014809	-0.000879	-48.967254	-73.573873	-40.235192	39.979034843	116.338886011	51.094899
61863	19252974	9.431428	-1.900775	1.909298	0.039849	0.019275	0.000589	-48.955337	-73.572788	-40.241706	39.979034845	116.338886014	51.094734
61864	19252999	9.450680	-1.921442	1.917208	0.034098	0.019331	-0.004423	-48.942624	-73.572240	-40.249909	39.979034847	116.338886018	51.094570
61865	19253024	9.410630	-1.925674	1.943768	0.025310	0.022787	-0.002611	-48.930483	-73.571169	-40.258827	39.979034849	116.338886021	51.094405
61866	19253049	9.413280	-1.973920	1.959587	0.024064	0.022365	-0.001174	-48.919135	-73.569983	-40.267104	39.979034851	116.338886024	51.094240
61867	19253074	9.389703	-2.009809	1.999331	0.027005	0.025773	-0.005932	-48.904601	-73.568989	-40.278265	39.979034853	116.338886028	51.094828
61868	19253099	9.407556	-2.026393	2.011255	0.024793	0.025393	-0.006199	-48.890439	-73.568059	-40.289367	39.979034855	116.338886031	51.094664
61869	19253124	9.458481	-2.048474	2.029830	0.027321	0.029899	-0.005738	-48.874415	-73.566654	-40.302034	39.979034857	116.338886034	51.094501
61870	19253149	9.450111	-2.077466	2.048366	0.038908	0.028206	-0.003700	-48.858004	-73.565188	-40.313374	39.979034859	116.338886038	51.094338
61871	19253174	9.443134	-2.088580	2.074939	0.032541	0.030652	-0.009720	-48.839690	-73.564139	-40.327649	39.979034861	116.338886041	51.094176
61872	19253199	9.443057	-2.132631	2.086713	0.031412	0.028969	-0.004074	-48.823959	-73.562639	-40.339399	39.979034864	116.338886044	51.094014
61873	19253224	9.451244	-2.139620	2.113321	0.039069	0.027685	-0.008598	-48.806157	-73.561747	-40.352166	39.979034866	116.338886048	51.093853
61876	19253249	9.427757	-2.147953	2.134560	0.037275	0.026265	-0.006351	-48.789850	-73.560746	-40.363641	39.979034868	116.338886051	51.093693
61877	19253274	9.415275	-2.141206	2.173145	0.039506	0.023021	-0.018898	-48.762249	-73.561534	-40.377777	39.979034455	116.338885893	51.074424
61878	19253299	9.413890	-2.101421	2.191904	0.045729	0.021963	-0.013192	-48.744114	-73.561674	-40.389896	39.979034457	116.338885896	51.074260
61879	19253324	9.460752	-2.065698	2.214646	0.049852	0.019330	-0.011207	-48.726985	-73.561847	-40.400350	39.979034459	116.338885899	51.074097
61880	19253349	9.416650	-2.029982	2.233379	0.057057	0.012447	-0.013095	-48.710730	-73.562873	-40.408817	39.979034461	116.338885902	51.073935
61881	19253374	9.419384	-2.041022	2.242619	0.069882	0.009638	-0.009347	-48.694861	-73.563760	-40.414966	39.979034463	116.338885905	51.073773
61882	19253399	9.365745	-2.016104	2.213451	0.071773	0.004633	-0.012973	-48.679384	-73.565511	-40.420424	39.979034465	116.338885909	51.073611
61883	19253424	9.363076	-2.002268	2.185531	0.071453	0.012386	-0.019580	-48.659004	-73.567238	-40.431041	39.979034467	116.338885912	51.073449
61884	19253449	9.342578	-1.963537	2.141776	0.082205	0.009492	-0.021066	-48.637659	-73.569398	-40.441059	39.979034470	116.338885915	51.073288
61885	19253474	9.348145	-1.941509	2.131221	0.085814	0.015062	-0.025252	-48.612418	-73.571479	-40.454599	39.979034472	116.338885918	51.074802
61886	19253499	9.357935	-1.909684	2.086116	0.086212	0.021259	-0.018089	-48.587159	-73.572201	-40.468099	39.979034474	116.338885922	51.074641
61887	19253524	9.333151	-1.900041	2.084816	0.083722	0.025892	-0.025716	-48.558115	-73.573302	-40.485917	39.979034476	116.338885925	51.074481
61888	19253549	9.341369	-1.930333	2.087376	0.084937	0.036344	-0.025906	-48.525028	-73.573430	-40.507768	39.979034479	116.338885928	51.074320
61889	19253574	9.346881	-1.950901	2.072648	0.079873	0.040305	-0.024186	-48.491778	-73.572993	-40.530546	39.979034481	116.338885931	51.074159
61890	19253599	9.345490	-1.977034	2.067262	0.083688	0.047605	-0.023158	-48.455660	-73.571750	-40.555744	39.979034483	116.338885935	51.073997
61891	19253624	9.324767	-1.981216	2.084507	0.081682	0.051263	-0.028329	-48.416837	-73.570707	-40.584061	39.979034485	116.338885938	51.073836
61892	19253649	9.308233	-1.978493	2.084529	0.075075	0.058314	-0.023612	-48.377927	-73.568484	-40.613457	39.979034488	116.338885941	51.073674
61893	19253674	9.304058	-1.979930	2.100473	0.075743	0.058113	-0.020279	-48.340078	-73.565918	-40.641646	39.979034490	116.338885944	51.071637
61894	19253699	9.332916	-2.002030	2.120363	0.067361	0.061060	-0.023048	-48.301478	-73.563361	-40.671872	39.979034492	116.338885948	51.071472
61895	19253724	9.354881	-2.028246	2.138897	0.064124	0.058626	-0.020935	-48.264917	-73.560806	-40.700455	39.979034495	116.338885951	51.071308
61896	19253749	9.375471	-2.043484	2.164132	0.055295	0.051591	-0.022000	-48.231832	-73.559030	-40.726732	39.979034497	116.338885954	51.071144
61897	19253774	9.408535	-2.029741	2.173491	0.048888	0.049883	-0.018594	-48.201392	-73.557049	-40.751209	39.979034499	116.338885958	51.070981
61898	19253799	9.433322	-2.025668	2.180171	0.043754	0.043660	-0.015801	-48.174847	-73.555361	-40.772391	39.979034502	116.338885961	51.070817
61899	19253824	9.447117	-2.022915	2.178872	0.035401	0.037862	-0.010645	-48.153269	-73.553674	-40.789643	39.979034504	116.338885964	51.070654
61900	19253849	9.455472	-2.010433	2.152288	0.030278	0.034417	-0.008421	-48.134393	-73.552077	-40.804842	39.979034507	116.338885967	51.070492
61901	19253874	9.456826	-2.021445	2.160232	0.032967	0.023578	-0.004435	-48.120343	-73.551090	-40.814610	39.979034509	116.338885971	51.068516
61902	19253899	9.461003	-2.000771	2.148361	0.018887	0.012706	-0.003970	-48.112387	-73.551093	-40.820124	39.979034512	116.338885974	51.068354
61903	19253924	9.463780	-2.014511	2.132363	0.013189	0.006874	0.007427	-48.111045	-73.550438	-40.819594	39.979034514	116.338885977	51.068191
61904	19253949	9.455514	-2.025461	2.130972	-0.001815	0.004850	0.006619	-48.112322	-73.550063	-40.818574	39.979034517	116.338885981	51.068030
61905	19253974	9.468023	-1.977247	2.108547	-0.008313	-0.000055	0.008263	-48.116834	-73.549982	-40.815151	39.979034519	116.338885984	51.067869
61906	19253999	9.445997	-1.964863	2.111192	-0.026843	-0.006378	0.015855	-48.128741	-73.549695	-40.806785	39.979034522	116.338885987	51.067708
61907	19254024	9.426794	-1.949620	2.083342	-0.044627	-0.011073	0.017914	-48.145560	-73.549637	-40.795954	39.979034524	116.338885991	51.067548
61908	19254049	9.443412	-1.920654	2.067459	-0.061531	-0.012176	0.018977	-48.165541	-73.549570	-40.784350	39.979034527	116.338885994	51.067389
61909	19254074	9.425596	-1.902638	2.038272	-0.069506	-0.015154	0.022244	-48.188800	-73.549437	-40.770520	39.979034529	116.338885997	51.065474
61910	19254099	9.382896	-1.882000	2.042307	-0.080331	-0.018312	0.018203	-48.213443	-73.550036	-40.756863	39.979034532	116.338886001	51.065313
61911	19254124	9.376086	-1.844805	2.033125	-0.097050	-0.014578	0.020643	-48.239920	-73.550016	-40.743791	39.979034534	116.338886004	51.065152
61912	19254149	9.396755	-1.832476	2.041144	-0.098519	-0.018792	0.018437	-48.267420	-73.550632	-40.729872	39.979034537	116.338886008	51.064990
61913	19254174	9.413287	-1.837972	2.035805	-0.099501	-0.017878	0.023833	-48.296474	-73.550582	-40.714479	39.979034540	116.338886011	51.064829
61914	19254199	9.377351	-1.895759	2.044928	-0.102624	-0.019933	0.018090	-48.324866	-73.551340	-40.700242	39.979034542	116.338886015	51.064667
61915	19254224	9.371832	-1.904006	2.046236	-0.096978	-0.016195	0.018571	-48.351252	-73.551689	-40.687255	39.979034545	116.338886018	51.064505
61916	19254249	9.366248	-1.938476	2.054085	-0.095668	-0.018737	0.018395	-48.378316	-73.552296	-40.673365	39.979034547	116.338886021	51.064344
61917	19254274	9.391012	-1.961881	2.056672	-0.094111	-0.020824	0.018473	-48.405941	-73.553092	-40.658657	39.979034550	116.338886025	51.066978
61918	19254299	9.377187	-1.972924	2.071260	-0.089872	-0.024915	0.016625	-48.433850	-73.554473	-40.643019	39.979034553	116.338886028	51.066819
61919	19254324	9.377157	-2.023768	2.047161	-0.080171	-0.019537	0.012991	-48.457251	-73.555730	-40.630634	39.979034555	116.338886032	51.066660
61920	19254349	9.381295	-2.019642	2.053841	-0.073037	-0.023216	0.009279	-48.479775	-73.557733	-40.618098	39.979034558	116.338886035	51.066501
61921	19254374	9.395035	-2.058162	2.045704	-0.061004	-0.023060	0.008182	-48.500169	-73.559838	-40.605985	39.979034561	116.338886039	51.066342
61922	19254399	9.360529	-2.084334	2.053611	-0.064380	-0.021456	0.009409	-48.520863	-73.561658	-40.594065	39.979034563	116.338886042	51.066183
61923	19254424	9.332903	-2.105019	2.065502	-0.055650	-0.019279	0.011486	-48.540185	-73.563047	-40.582270	39.979034566	116.338886046	51.066024
61924	19254449	9.321899	-2.132437	2.041442	-0.046161	-0.018544	0.010613	-48.557603	-73.564460	-40.571045	39.979034569	116.338886049	51.065865
61925	19254474	9.330070	-2.146325	2.066683	-0.042737	-0.016789	0.013845	-48.574931	-73.565357	-40.559400	39.979034572	116.338886053	51.070287
61926	19254499	9.314877	-2.179327	2.067889	-0.034808	-0.015278	0.009882	-48.589303	-73.566537	-40.549655	39.979034574	116.338886056	51.070132
61927	19254524	9.323111	-2.198580	2.065188	-0.036375	-0.012352	0.010625	-48.603073	-73.567358	-40.540771	39.979034577	116.338886060	51.069977
61928	19254549	9.324407	-2.250938	2.074269	-0.024022	-0.020532	0.015000	-48.619460	-73.568484	-40.527313	39.979034580	116.338886063	51.069822
61929	19254574	9.310676	-2.248092	2.055677	-0.013375	-0.028881	0.013079	-48.636752	-73.570605	-40.511323	39.979034583	116.338886067	51.069667
61930	19254599	9.307849	-2.266048	2.071591	-0.006261	-0.023432	0.017467	-48.652450	-73.571738	-40.495932	39.979034586	116.338886070	51.069512
61931	19254624	9.292762	-2.252193	2.054354	0.003818	-0.020757	0.015344	-48.665049	-73.572844	-40.482267	39.979034588	116.338886073	51.069357
61932	19254649	9.298287	-2.253571	2.050317	0.013547	-0.032456	0.017630	-48.681259	-73.574811	-40.463385	39.979034591	116.338886077	51.069202
61933	19254674	9.276222	-2.261799	2.044979	0.011238	-0.036371	0.014283	-48.698158	-73.577506	-40.444128	39.979034594	116.338886080	51.072668
61934	19254699	9.251447	-2.243935	2.047694	0.016163	-0.039451	0.020480	-48.717471	-73.579824	-40.421620	39.979034597	116.338886084	51.072516
61935	19254724	9.263895	-2.235585	2.030439	0.019100	-0.044656	0.020067	-48.738139	-73.582675	-40.397262	39.979034600	116.338886087	51.072363
61936	19254749	9.239130	-2.224568	2.023797	0.014311	-0.043811	0.025117	-48.760811	-73.584901	-40.371530	39.979034603	116.338886090	51.072210
61937	19254774	9.261240	-2.192882	2.015927	0.014268	-0.055636	0.026573	-48.788288	-73.588082	-40.340795	39.979034606	116.338886094	51.072056
61938	19254799	9.233733	-2.162575	2.012035	0.010113	-0.058916	0.023338	-48.816535	-73.591918	-40.309878	39.979034609	116.338886097	51.071902
61939	19254824	9.277956	-2.129463	1.984215	0.004107	-0.065167	0.027949	-48.849424	-73.595841	-40.275021	39.979034612	116.338886100	51.071747
61940	19254849	9.251818	-2.085460	1.991028	0.006093	-0.074506	0.026651	-48.885052	-73.600778	-40.237012	39.979034615	116.338886103	51.071592
61941	19254874	9.254685	-2.049572	1.968513	0.002833	-0.077061	0.033161	-48.924190	-73.605246	-40.195832	39.979034617	116.338886107	51.071379
61942	19254899	9.274028	-2.026157	1.959314	0.003371	-0.080794	0.029401	-48.963442	-73.610463	-40.154454	39.979034620	116.338886110	51.071222
61943	19254924	9.311299	-1.997254	1.951469	0.004423	-0.080721	0.033996	-49.004010	-73.615169	-40.111548	39.979034623	116.338886113	51.071064
61944	19254949	9.334756	-1.993071	1.942147	0.003146	-0.083296	0.035311	-49.046153	-73.619966	-40.067192	39.979034626	116.338886117	51.070906
61945	19254974	9.348586	-1.965544	1.935626	-0.003561	-0.091520	0.035766	-49.092457	-73.625475	-40.019502	39.979034629	116.338886120	51.070748
61946	19254999	9.347316	-1.928343	1.915770	-0.008918	-0.091060	0.040123	-49.140779	-73.630459	-39.970509	39.979034632	116.338886123	51.070590
61947	19255024	9.381762	-1.931051	1.913145	-0.016688	-0.092362	0.041132	-49.191047	-73.635443	-39.920650	39.979034635	116.338886127	51.070431
61948	19255049	9.399634	-1.931131	1.926470	-0.015771	-0.093617	0.041896	-49.241921	-73.640449	-39.870024	39.979034638	116.338886130	51.070271
61949	19255074	9.421725	-1.899484	1.929227	-0.020064	-0.093320	0.044250	-49.294080	-73.645159	-39.818700	39.979034641	116.338886133	51.067339
61950	19255099	9.465769	-1.895484	1.955845	-0.028954	-0.092794	0.036517	-49.344888	-73.650647	-39.770113	39.979034644	116.338886137	51.067178
61951	19255124	9.489024	-1.925905	2.010291	-0.030267	-0.100492	0.030421	-49.396834	-73.657504	-39.720538	39.979034647	116.338886140	51.067016
61952	19255149	9.469902	-1.837793	1.988019	-0.029327	-0.102411	0.025338	-49.447785	-73.665080	-39.671860	39.979034650	116.338886144	51.066855
61953	19255174	9.467175	-1.774579	2.012136	-0.029735	-0.092450	0.033934	-49.497866	-73.670780	-39.624151	39.979034654	116.338886147	51.066694
61954	19255199	9.486409	-1.815870	2.010665	-0.033876	-0.095774	0.039747	-49.551657	-73.676144	-39.573197	39.979034657	116.338886151	51.066533
61955	19255224	9.515235	-1.873688	2.025134	-0.035487	-0.089645	0.034390	-49.601730	-73.681510	-39.526358	39.979034660	116.338886154	51.066373
61956	19255249	9.524791	-1.888937	2.051684	-0.034389	-0.084555	0.031695	-49.648925	-73.686687	-39.482356	39.979034663	116.338886158	51.066214
61957	19255274	9.546870	-1.891666	2.046367	-0.031263	-0.081503	0.032660	-49.694867	-73.691466	-39.439193	39.979034666	116.338886161	51.067957
61958	19255299	9.546823	-1.873893	2.069038	-0.032189	-0.070152	0.021023	-49.733042	-73.696455	-39.404262	39.979034669	116.338886165	51.067801
61959	19255324	9.545462	-1.847769	2.079746	-0.030953	-0.066687	0.023855	-49.770663	-73.700808	-39.369725	39.979034672	116.338886168	51.067646
61960	19255349	9.535776	-1.835458	2.098447	-0.028850	-0.058481	0.026062	-49.805628	-73.704155	-39.337642	39.979034675	116.338886172	51.067492
61961	19255374	9.566088	-1.850587	2.097058	-0.028056	-0.053883	0.024244	-49.838196	-73.707270	-39.307938	39.979034678	116.338886175	51.067339
61962	19255399	9.564581	-1.871372	2.134235	-0.033791	-0.047646	0.025450	-49.869641	-73.709672	-39.280260	39.979034682	116.338886179	51.067187
61963	19255424	9.546675	-1.848026	2.140950	-0.029376	-0.041854	0.019513	-49.896417	-73.712187	-39.256790	39.979034685	116.338886183	51.067036
61964	19255449	9.550750	-1.867332	2.155520	-0.030620	-0.028822	0.018235	-49.918085	-73.713636	-39.238825	39.979034688	116.338886186	51.066885
61965	19255474	9.532907	-1.815060	2.160980	-0.028189	-0.023527	0.016427	-49.936851	-73.714794	-39.223521	39.979034691	116.338886190	51.068631
61966	19255499	9.517744	-1.815029	2.159681	-0.027551	-0.015657	0.017492	-49.952910	-73.715108	-39.210942	39.979034695	116.338886194	51.068484
61967	19255524	9.512215	-1.812327	2.170306	-0.026926	-0.011428	0.024469	-49.969493	-73.714266	-39.197725	39.979034698	116.338886197	51.068338
61968	19255549	9.499696	-1.844081	2.196806	-0.028351	0.000910	0.023250	-49.981262	-73.712420	-39.189735	39.979034701	116.338886201	51.068193
61969	19255574	9.459716	-1.872925	2.190034	-0.036554	0.004543	0.020105	-49.991848	-73.710585	-39.184201	39.979034705	116.338886205	51.068048
61970	19255599	9.436220	-1.874406	2.215290	-0.036846	0.008337	0.015698	-49.999662	-73.708883	-39.181600	39.979034708	116.338886208	51.067903
61971	19255624	9.394824	-1.882724	2.228527	-0.041910	0.015900	0.016783	-50.005702	-73.706366	-39.181601	39.979034711	116.338886212	51.067759
61972	19255649	9.398955	-1.910191	2.219107	-0.038704	0.019187	0.012596	-50.008730	-73.704006	-39.184263	39.979034715	116.338886216	51.067615
61973	19255674	9.378261	-1.933575	2.213715	-0.039417	0.022705	0.010574	-50.009902	-73.701543	-39.188963	39.979034718	116.338886220	51.069360
61974	19255699	9.382396	-1.933568	2.215042	-0.035305	0.030355	0.009911	-50.007407	-73.698450	-39.196872	39.979034722	116.338886224	51.069218
61975	19255724	9.385253	-1.926556	2.177838	-0.029300	0.030184	0.007634	-50.003402	-73.695622	-39.205458	39.979034725	116.338886228	51.069076
61978	19255749	9.392127	-1.945767	2.172447	-0.019045	0.031923	0.002435	-49.995641	-73.693204	-39.216427	39.979034729	116.338886231	51.068935
61979	19255774	9.412779	-1.977393	2.160411	-0.010626	0.035039	-0.000140	-49.969211	-73.691296	-39.223786	39.979034201	116.338885915	51.050640
61980	19255799	9.436247	-1.970470	2.149776	-0.004269	0.040580	-0.001980	-49.954706	-73.688563	-39.239576	39.979034205	116.338885918	51.050497
61981	19255824	9.428009	-1.985530	2.121774	0.004044	0.039922	-0.002795	-49.939006	-73.685978	-39.255372	39.979034208	116.338885922	51.050355
61982	19255849	9.414319	-1.970283	2.099233	0.014308	0.042526	-0.005603	-49.919981	-73.683460	-39.273100	39.979034211	116.338885926	51.050212
61983	19255874	9.411601	-1.993585	2.068564	0.028190	0.044411	-0.009452	-49.897054	-73.681187	-39.292821	39.979034215	116.338885929	51.051904
61984	19255899	9.367553	-2.009961	2.040583	0.039434	0.047061	-0.008993	-49.871677	-73.678618	-39.313418	39.979034218	116.338885933	51.051763
