PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude
44299	20428724	4.190504	-1.486236	0.617530	0.112270	0.136882	-0.236115	-45.470975	-73.888943	133.164401	39.979456772	116.338922099	50.291700
44300	20428749	4.046751	-1.125851	1.006914	0.087830	0.075912	-0.195557	-45.364005	-73.902050	133.066104	39.979456737	116.338922102	50.291615
44301	20428774	4.053732	-1.276719	0.885442	0.057989	0.006941	-0.136875	-45.306002	-73.916085	133.014330	39.979456703	116.338922105	50.291495
44302	20428799	4.048132	-1.521235	0.778223	0.039753	-0.070223	-0.085565	-45.295734	-73.932661	133.009518	39.979456669	116.338922108	50.291341
44303	20428824	3.998715	-1.766687	0.551319	0.036313	-0.117411	-0.052452	-45.314239	-73.950619	133.034136	39.979456634	116.338922111	50.291153
44304	20428849	3.965673	-2.039864	0.378845	0.047404	-0.148726	-0.059941	-45.339683	-73.972492	133.067623	39.979456600	116.338922115	50.290931
44305	20428874	3.932796	-2.249662	0.182640	0.063854	-0.147021	-0.078665	-45.355675	-73.996097	133.093724	39.979456566	116.338922118	50.292092
44306	20428899	3.995041	-2.339931	0.033435	0.087173	-0.120898	-0.107521	-45.348948	-74.020013	133.099665	39.979456531	116.338922121	50.291802
44307	20428924	4.120269	-2.458294	0.031813	0.112785	-0.083099	-0.143400	-45.312448	-74.043778	133.078451	39.979456497	116.338922125	50.291478
44308	20428949	4.284225	-2.483078	0.030481	0.148863	-0.043048	-0.196603	-45.237626	-74.068915	133.022760	39.979456463	116.338922128	50.291121
44309	20428974	4.428990	-2.381417	0.061498	0.169803	0.000872	-0.226493	-45.133353	-74.092631	132.939568	39.979456429	116.338922132	50.290736
44310	20428999	4.532415	-2.224800	0.125912	0.194995	0.037426	-0.248747	-45.004259	-74.114859	132.834332	39.979456395	116.338922136	50.290316
44311	20429024	4.631713	-2.064029	0.182343	0.213128	0.067686	-0.249442	-44.861232	-74.134021	132.717320	39.979456361	116.338922140	50.289864
44312	20429049	4.699142	-1.996891	0.253098	0.236602	0.094083	-0.241360	-44.708055	-74.149600	132.593262	39.979456327	116.338922144	50.289382
44313	20429074	4.737504	-2.038440	0.318149	0.251259	0.119896	-0.234352	-44.545883	-74.161750	132.462044	39.979456293	116.338922148	50.291953
44314	20429099	4.739918	-2.089776	0.429704	0.271478	0.137129	-0.224786	-44.377953	-74.171075	132.327860	39.979456259	116.338922152	50.291414
44315	20429124	4.756287	-2.087263	0.494881	0.284007	0.160265	-0.219554	-44.201792	-74.177394	132.186990	39.979456225	116.338922156	50.290845
44316	20429149	4.791991	-2.058654	0.570803	0.290328	0.173584	-0.218445	-44.020323	-74.182113	132.041549	39.979456191	116.338922161	50.290247
44317	20429174	4.802738	-2.057693	0.683863	0.290205	0.187466	-0.214311	-43.835420	-74.184862	131.892522	39.979456157	116.338922165	50.289620
44318	20429199	4.848143	-2.001537	0.742589	0.283472	0.204282	-0.205331	-43.648839	-74.184851	131.740751	39.979456123	116.338922170	50.288963
44319	20429224	4.889188	-2.015701	0.855608	0.270076	0.216506	-0.206888	-43.459354	-74.183588	131.583966	39.979456089	116.338922174	50.288278
44320	20429249	4.915103	-2.020237	0.962010	0.264391	0.228414	-0.203983	-43.267654	-74.180657	131.424031	39.979456055	116.338922179	50.287565
44321	20429274	4.990791	-1.962759	1.040695	0.248812	0.236145	-0.209637	-43.073496	-74.177326	131.259219	39.979456021	116.338922183	50.288312
44322	20429299	5.099400	-1.908240	1.172621	0.229193	0.246370	-0.202072	-42.881508	-74.172033	131.093738	39.979455988	116.338922188	50.287544
44323	20429324	5.245228	-1.830392	1.319259	0.213939	0.242494	-0.200923	-42.693579	-74.166886	130.930201	39.979455954	116.338922193	50.286751
44324	20429349	5.392213	-1.766588	1.544311	0.200649	0.239648	-0.198758	-42.509445	-74.161685	130.768626	39.979455920	116.338922198	50.285931
44325	20429374	5.517368	-1.691456	1.685610	0.184271	0.223018	-0.198489	-42.333525	-74.158077	130.613147	39.979455886	116.338922203	50.285093
44326	20429399	5.674191	-1.669927	1.808120	0.163697	0.199890	-0.197178	-42.168954	-74.156669	130.466400	39.979455852	116.338922208	50.284225
44327	20429424	5.766190	-1.642994	1.957237	0.133944	0.182480	-0.191300	-42.016760	-74.156437	130.328087	39.979455818	116.338922213	50.283336
44328	20429449	5.859483	-1.646378	2.123522	0.115331	0.159529	-0.182502	-41.878276	-74.157712	130.201255	39.979455784	116.338922218	50.282424
44329	20429474	5.940370	-1.647041	2.291148	0.086585	0.137176	-0.172466	-41.755184	-74.160335	130.086145	39.979455750	116.338922223	50.282263
44330	20429499	6.044623	-1.686219	2.461298	0.064170	0.102231	-0.172986	-41.646793	-74.166682	129.982980	39.979455716	116.338922228	50.281311
44331	20429524	6.167963	-1.808128	2.665780	0.044066	0.058752	-0.172287	-41.556036	-74.177570	129.895155	39.979455681	116.338922233	50.280339
44332	20429549	6.273608	-1.839045	2.837319	0.024435	0.021040	-0.171651	-41.480845	-74.192408	129.820592	39.979455647	116.338922239	50.279349
44333	20429574	6.373810	-1.845184	2.992951	0.012575	-0.020988	-0.174782	-41.420106	-74.212031	129.759289	39.979455613	116.338922244	50.278347
44334	20429599	6.451903	-1.887088	3.149803	-0.004369	-0.069499	-0.163439	-41.382228	-74.235778	129.719226	39.979455578	116.338922249	50.277322
44335	20429624	6.528687	-1.942582	3.266738	-0.020014	-0.117038	-0.146493	-41.368905	-74.263024	129.702352	39.979455544	116.338922255	50.276282
44336	20429649	6.571058	-2.073555	3.335466	-0.015961	-0.162308	-0.140329	-41.372540	-74.294553	129.703702	39.979455509	116.338922260	50.275227
44337	20429674	6.590178	-2.187795	3.337750	-0.026195	-0.207330	-0.135471	-41.394709	-74.330461	129.722779	39.979455474	116.338922266	50.275897
44338	20429699	6.598455	-2.180894	3.340482	-0.022916	-0.241077	-0.137869	-41.427009	-74.370218	129.752863	39.979455439	116.338922271	50.274813
44339	20429724	6.666198	-2.047397	3.327669	-0.014620	-0.270106	-0.130171	-41.471107	-74.412357	129.796423	39.979455404	116.338922277	50.273714
44340	20429749	6.808181	-2.006162	3.330543	0.009154	-0.300111	-0.115189	-41.528048	-74.456283	129.856841	39.979455369	116.338922282	50.272601
44341	20429774	6.972019	-2.062680	3.354409	0.039744	-0.326119	-0.111274	-41.591360	-74.502607	129.928406	39.979455334	116.338922288	50.271479
44342	20429799	7.164794	-2.157659	3.360861	0.071208	-0.350389	-0.105594	-41.661121	-74.550967	130.011323	39.979455299	116.338922294	50.270340
44343	20429824	7.382273	-2.284407	3.384503	0.105089	-0.374731	-0.120437	-41.729167	-74.603318	130.097473	39.979455263	116.338922299	50.269191
44344	20429849	7.576426	-2.383539	3.390947	0.129369	-0.395459	-0.131841	-41.797028	-74.658945	130.187018	39.979455228	116.338922305	50.268032
44345	20429874	7.817753	-2.370961	3.323300	0.158697	-0.408587	-0.151375	-41.858219	-74.717812	130.273978	39.979455192	116.338922311	50.264611
44346	20429899	8.068622	-2.336560	3.314290	0.190184	-0.417100	-0.163169	-41.913841	-74.778691	130.359815	39.979455156	116.338922317	50.263436
44347	20429924	8.331873	-2.339292	3.291819	0.229792	-0.422594	-0.175843	-41.961308	-74.841349	130.443055	39.979455121	116.338922323	50.262255
44348	20429949	8.611466	-2.393100	3.314430	0.259893	-0.426178	-0.184761	-42.002752	-74.905225	130.524498	39.979455085	116.338922329	50.261071
44349	20429974	8.870385	-2.457902	3.338299	0.280014	-0.418238	-0.202876	-42.031819	-74.969981	130.596084	39.979455049	116.338922335	50.259893
44350	20429999	9.116897	-2.510391	3.364857	0.295532	-0.408231	-0.214751	-42.050780	-75.034803	130.659486	39.979455013	116.338922342	50.258707
44351	20430024	9.378645	-2.532505	3.380925	0.307988	-0.393926	-0.227654	-42.057998	-75.099338	130.712563	39.979454977	116.338922348	50.257522
44352	20430049	9.615557	-2.604098	3.378166	0.313313	-0.376001	-0.236470	-42.054683	-75.162812	130.755515	39.979454940	116.338922354	50.256340
44353	20430074	9.858095	-2.674188	3.340851	0.308582	-0.349000	-0.253171	-42.035665	-75.225019	130.781511	39.979454904	116.338922361	50.258133
44354	20430099	10.094997	-2.648344	3.392938	0.274563	-0.320852	-0.267898	-42.005316	-75.285644	130.790744	39.979454868	116.338922367	50.256964
44355	20430124	10.324950	-2.628061	3.476929	0.254601	-0.289384	-0.271966	-41.964562	-75.343311	130.786263	39.979454831	116.338922374	50.255802
44356	20430149	10.571468	-2.603607	3.555587	0.218545	-0.267519	-0.271629	-41.920911	-75.398615	130.773450	39.979454795	116.338922380	50.254649
44357	20430174	10.765592	-2.569601	3.647605	0.191759	-0.242247	-0.270969	-41.871851	-75.451158	130.751088	39.979454758	116.338922387	50.253513
44358	20430199	11.014867	-2.484728	3.751776	0.170495	-0.220969	-0.270450	-41.817939	-75.501377	130.720573	39.979454721	116.338922393	50.252382
44359	20430224	11.250322	-2.421922	3.871789	0.153209	-0.203256	-0.270650	-41.759575	-75.549715	130.682909	39.979454684	116.338922400	50.251264
44360	20430249	11.449792	-2.377149	4.031643	0.137097	-0.196970	-0.268072	-41.701943	-75.597126	130.643626	39.979454647	116.338922407	50.250160
44361	20430274	11.648089	-2.347209	4.108991	0.116923	-0.192586	-0.261945	-41.647825	-75.643475	130.604994	39.979454610	116.338922413	50.257207
44362	20430299	11.816094	-2.303503	4.181046	0.092047	-0.189459	-0.259365	-41.596891	-75.689234	130.565980	39.979454573	116.338922420	50.256144
44363	20430324	12.041800	-2.306726	4.295557	0.067487	-0.194785	-0.258541	-41.551530	-75.735478	130.529096	39.979454536	116.338922427	50.255099
44364	20430349	12.275827	-2.285142	4.404813	0.039531	-0.199658	-0.261571	-41.510458	-75.782526	130.492512	39.979454499	116.338922434	50.254073
44365	20430374	12.534751	-2.286802	4.459486	0.004600	-0.203379	-0.268617	-41.472546	-75.830635	130.454034	39.979454461	116.338922440	50.253077
44366	20430399	12.716509	-2.328302	4.491357	-0.035112	-0.218336	-0.264695	-41.447381	-75.879972	130.422844	39.979454424	116.338922447	50.252096
44367	20430424	12.940972	-2.406809	4.501902	-0.089665	-0.224400	-0.264989	-41.432013	-75.929986	130.393706	39.979454386	116.338922454	50.251139
44368	20430449	13.175207	-2.527707	4.449757	-0.142317	-0.224817	-0.260240	-41.426243	-75.979593	130.366693	39.979454348	116.338922461	50.250207
44369	20430474	13.390171	-2.676078	4.361606	-0.198807	-0.219832	-0.263064	-41.425348	-76.028932	130.336370	39.979454310	116.338922468	50.251588
44370	20430499	13.613371	-2.880742	4.256014	-0.263387	-0.207785	-0.256410	-41.431883	-76.076347	130.304178	39.979454272	116.338922475	50.250714
44371	20430524	13.795095	-3.106200	4.188890	-0.319426	-0.194147	-0.256482	-41.441107	-76.122305	130.266495	39.979454234	116.338922482	50.249869
44372	20430549	13.943819	-3.327461	4.093835	-0.373957	-0.170770	-0.253406	-41.450403	-76.165463	130.220848	39.979454196	116.338922489	50.249055
44373	20430574	14.055413	-3.559558	3.970766	-0.417268	-0.147019	-0.249740	-41.458233	-76.205726	130.167310	39.979454158	116.338922496	50.248278
44374	20430599	14.095327	-3.780701	3.851721	-0.454992	-0.117567	-0.241393	-41.463596	-76.242036	130.105677	39.979454119	116.338922503	50.247527
44375	20430624	14.056598	-4.004689	3.783137	-0.478590	-0.082071	-0.237715	-41.460034	-76.274188	130.031385	39.979454081	116.338922510	50.246809
44376	20430649	13.999995	-4.175081	3.724017	-0.499775	-0.044943	-0.231005	-41.447848	-76.301715	129.945103	39.979454042	116.338922518	50.246123
44377	20430674	13.885595	-4.305546	3.659661	-0.499569	-0.006357	-0.226270	-41.422504	-76.324643	129.845317	39.979454004	116.338922525	50.244464
44378	20430699	13.749142	-4.361873	3.627506	-0.491563	0.020915	-0.206825	-41.393782	-76.342788	129.743245	39.979453965	116.338922533	50.243839
44379	20430724	13.521844	-4.364481	3.608702	-0.476782	0.051890	-0.196944	-41.355075	-76.356653	129.633083	39.979453927	116.338922541	50.243245
44380	20430749	13.238008	-4.299803	3.627390	-0.449093	0.076747	-0.180303	-41.309951	-76.366252	129.520404	39.979453888	116.338922549	50.242679
44381	20430774	12.963818	-4.180250	3.686131	-0.422071	0.094622	-0.160643	-41.262618	-76.372047	129.409438	39.979453849	116.338922557	50.242131
44383	20430799	12.660743	-4.041380	3.746197	-0.393479	0.101745	-0.147684	-41.214115	-76.375829	129.301485	39.979453810	116.338922565	50.241616
44385	20430824	12.419495	-3.867113	3.879661	-0.366089	0.099465	-0.132464	-41.169308	-76.378401	129.201373	39.979453771	116.338922574	50.241124
44386	20430849	12.209861	-3.725968	4.044832	-0.361592	0.086585	-0.116782	-41.135822	-76.380868	129.113574	39.979453732	116.338922582	50.240653
44387	20430874	12.020964	-3.542096	4.198277	-0.364752	0.059058	-0.098386	-41.127266	-76.378103	129.037312	39.979453984	116.338922085	50.253132
44388	20430899	11.819763	-3.322422	4.333185	-0.375661	0.032103	-0.080869	-41.132965	-76.383055	128.987758	39.979453945	116.338922093	50.252754
44389	20430924	11.669605	-3.046315	4.482927	-0.392145	-0.004137	-0.065771	-41.161837	-76.390497	128.959619	39.979453905	116.338922102	50.252394
44390	20430949	11.544422	-2.724685	4.585008	-0.412977	-0.049300	-0.051202	-41.217790	-76.401438	128.956274	39.979453866	116.338922110	50.252051
44391	20430974	11.518316	-2.492517	4.696150	-0.445011	-0.099444	-0.035836	-41.304823	-76.416328	128.980183	39.979453827	116.338922119	50.251721
44392	20430999	11.544765	-2.239497	4.734267	-0.472720	-0.149940	-0.026146	-41.420074	-76.435719	129.029037	39.979453787	116.338922127	50.251411
44393	20431024	11.663761	-1.997108	4.683258	-0.506660	-0.196552	-0.024419	-41.559565	-76.459922	129.097818	39.979453747	116.338922136	50.251118
44394	20431049	11.827014	-1.744893	4.579090	-0.529142	-0.244264	-0.018957	-41.723986	-76.488669	129.188922	39.979453707	116.338922145	50.250841
44395	20431074	12.019554	-1.424780	4.356919	-0.543857	-0.283287	-0.028515	-41.902367	-76.522432	129.292201	39.979453667	116.338922153	50.255732
44396	20431099	12.172175	-1.240666	4.046389	-0.540759	-0.307566	-0.037634	-42.086686	-76.559577	129.402029	39.979453627	116.338922161	50.255495
44397	20431124	12.340082	-1.090579	3.660014	-0.547707	-0.323227	-0.047156	-42.274901	-76.599216	129.514821	39.979453587	116.338922170	50.255277
44398	20431149	12.516310	-0.869046	3.288485	-0.556603	-0.311032	-0.058475	-42.455277	-76.638573	129.618227	39.979453547	116.338922178	50.255078
44399	20431174	12.700741	-0.629726	2.963555	-0.540277	-0.294602	-0.071982	-42.621403	-76.677432	129.709373	39.979453507	116.338922186	50.254901
44400	20431199	12.854888	-0.475606	2.571791	-0.511499	-0.267464	-0.088918	-42.765427	-76.715021	129.782030	39.979453466	116.338922195	50.254742
44401	20431224	12.915534	-0.245537	2.143041	-0.492315	-0.229316	-0.094640	-42.888971	-76.749121	129.836458	39.979453426	116.338922203	50.254602
44402	20431249	12.924927	-0.155964	1.735098	-0.496160	-0.183558	-0.093830	-42.994865	-76.778318	129.872181	39.979453386	116.338922211	50.254482
44403	20431274	12.810368	-0.075904	1.304362	-0.511597	-0.125892	-0.097714	-43.077498	-76.801845	129.881736	39.979453346	116.338922218	50.251277
44404	20431299	12.679049	-0.002940	0.944136	-0.520234	-0.067252	-0.091302	-43.139879	-76.818608	129.869219	39.979453305	116.338922226	50.251191
44405	20431324	12.547605	0.016242	0.618251	-0.550395	0.000183	-0.079164	-43.183829	-76.827140	129.833336	39.979453265	116.338922233	50.251121
44406	20431349	12.341806	0.072577	0.285776	-0.579405	0.057369	-0.077693	-43.208639	-76.829560	129.773529	39.979453225	116.338922241	50.251065
44407	20431374	12.134617	0.123376	-0.043989	-0.595740	0.107123	-0.084659	-43.211833	-76.827472	129.689119	39.979453185	116.338922248	50.251016
44408	20431399	11.893090	0.203301	-0.405670	-0.618003	0.157419	-0.093620	-43.193181	-76.821009	129.578995	39.979453146	116.338922255	50.250985
44409	20431424	11.688780	0.299574	-0.756542	-0.640878	0.213027	-0.111824	-43.146510	-76.810507	129.436725	39.979453106	116.338922262	50.250964
44410	20431449	11.533987	0.375171	-1.087585	-0.671537	0.268725	-0.121036	-43.077058	-76.795049	129.266538	39.979453066	116.338922269	50.250952
44411	20431474	11.489304	0.456046	-1.356022	-0.694180	0.315090	-0.131120	-42.987373	-76.775668	129.072223	39.979453027	116.338922275	50.252015
44412	20431499	11.456936	0.531293	-1.600554	-0.722256	0.350629	-0.153227	-42.877550	-76.754640	128.853073	39.979452988	116.338922282	50.252017
44413	20431524	11.410728	0.548746	-1.850563	-0.759697	0.374474	-0.166675	-42.757778	-76.732315	128.618174	39.979452949	116.338922288	50.252024
44414	20431549	11.432059	0.582684	-2.099166	-0.786007	0.397867	-0.183736	-42.625154	-76.709066	128.366174	39.979452911	116.338922294	50.252038
44415	20431574	11.480654	0.525568	-2.276165	-0.829125	0.426625	-0.191511	-42.484159	-76.683397	128.099201	39.979452872	116.338922300	50.252056
44416	20431599	11.602149	0.472346	-2.405331	-0.869349	0.449622	-0.199381	-42.336847	-76.655902	127.819785	39.979452834	116.338922306	50.252081
44417	20431624	11.679694	0.470138	-2.552913	-0.902662	0.465462	-0.206122	-42.185766	-76.627210	127.531559	39.979452796	116.338922312	50.252112
44418	20431649	11.750197	0.405897	-2.686102	-0.923717	0.480525	-0.205292	-42.032957	-76.596660	127.238422	39.979452759	116.338922318	50.252150
44419	20431674	11.868751	0.264557	-2.787581	-0.930050	0.488910	-0.208359	-41.877349	-76.565328	126.941436	39.979452721	116.338922323	50.250775
44420	20431699	12.010846	0.198873	-2.888775	-0.939110	0.509648	-0.216176	-41.712355	-76.532336	126.633425	39.979452684	116.338922329	50.250827
44421	20431724	12.200995	0.057344	-2.962273	-0.924492	0.534652	-0.220972	-41.534407	-76.496908	126.314202	39.979452647	116.338922334	50.250888
44422	20431749	12.301643	-0.018090	-3.023615	-0.890540	0.558968	-0.235047	-41.337072	-76.459959	125.979993	39.979452611	116.338922339	50.250959
44423	20431774	12.441897	-0.124349	-2.961404	-0.845602	0.588669	-0.244698	-41.118872	-76.420439	125.630887	39.979452575	116.338922344	50.251045
44424	20431799	12.582290	-0.154858	-2.917549	-0.783284	0.615791	-0.252013	-40.879655	-76.378348	125.269283	39.979452539	116.338922349	50.251139
44425	20431824	12.768215	-0.166035	-2.877572	-0.697664	0.642580	-0.262538	-40.615072	-76.333960	124.894131	39.979452503	116.338922354	50.251245
44426	20431849	12.916874	-0.163632	-2.805641	-0.598054	0.667036	-0.267042	-40.327020	-76.286900	124.509436	39.979452468	116.338922359	50.251365
44427	20431874	13.101112	-0.175244	-2.644715	-0.487766	0.691152	-0.276174	-40.012345	-76.237566	124.113517	39.979452433	116.338922364	50.252583
44428	20431899	13.281109	-0.248864	-2.481224	-0.361818	0.710558	-0.273491	-39.676197	-76.185318	123.713978	39.979452398	116.338922368	50.252734
44429	20431924	13.447450	-0.260491	-2.321619	-0.233764	0.721291	-0.278258	-39.318433	-76.131742	123.310978	39.979452364	116.338922373	50.252903
44430	20431949	13.648095	-0.303904	-2.124813	-0.112446	0.724259	-0.285843	-38.941769	-76.077905	122.906316	39.979452329	116.338922377	50.253091
44431	20431974	13.771544	-0.333638	-1.913401	0.005433	0.715454	-0.288791	-38.553094	-76.024669	122.506581	39.979452295	116.338922381	50.253304
44432	20431999	13.871724	-0.305500	-1.728381	0.109191	0.701901	-0.284439	-38.159346	-75.971911	122.116844	39.979452262	116.338922386	50.253533
44433	20432024	13.988309	-0.303600	-1.510233	0.205193	0.685485	-0.273988	-37.765272	-75.919439	121.740857	39.979452228	116.338922390	50.253782
44434	20432049	14.078701	-0.342883	-1.312116	0.280480	0.654769	-0.259604	-37.380408	-75.868579	121.385401	39.979452195	116.338922394	50.254055
44435	20432074	14.167675	-0.287687	-1.007241	0.344454	0.627713	-0.243178	-37.005716	-75.818811	121.049807	39.979452162	116.338922398	50.255386
44436	20432099	14.041408	-0.144733	-0.609420	0.389497	0.554355	-0.154565	-36.691963	-75.769347	120.783656	39.979452129	116.338922402	50.255705
44437	20432124	14.099712	-0.361808	-0.348107	0.406289	0.478357	-0.087526	-36.433574	-75.722581	120.577054	39.979452097	116.338922405	50.256049
44438	20432149	14.042261	-0.677586	-0.143008	0.420378	0.391677	-0.050913	-36.219999	-75.682502	120.418739	39.979452064	116.338922409	50.256416
44439	20432174	13.941037	-0.902230	-0.025402	0.424747	0.317009	-0.036435	-36.037979	-75.649704	120.293616	39.979452032	116.338922413	50.256809
44440	20432199	13.872910	-1.030816	0.145721	0.411262	0.248861	-0.043833	-35.877562	-75.625337	120.188781	39.979452000	116.338922416	50.257225
44441	20432224	13.851935	-1.040865	0.261477	0.393580	0.196773	-0.058001	-35.730689	-75.608139	120.095304	39.979451968	116.338922420	50.257664
44442	20432249	13.829522	-0.917891	0.485330	0.364047	0.154723	-0.075351	-35.594118	-75.597227	120.008090	39.979451937	116.338922423	50.258128
44443	20432274	13.896040	-0.720406	1.011267	0.302932	0.099716	-0.078169	-35.482991	-75.592913	119.938106	39.979451905	116.338922426	50.254550
44444	20432299	13.900472	-0.494212	1.582594	0.199077	0.033104	-0.068940	-35.412507	-75.595578	119.894723	39.979451873	116.338922430	50.255059
44445	20432324	13.821073	-0.204452	2.102175	0.062014	-0.044613	-0.035658	-35.401884	-75.604547	119.892876	39.979451842	116.338922433	50.255594
44446	20432349	13.705746	0.032989	2.632162	-0.066958	-0.136703	0.011265	-35.460909	-75.620367	119.943858	39.979451810	116.338922436	50.256153
44447	20432374	13.534076	0.165008	3.034148	-0.175752	-0.239813	0.068837	-35.595399	-75.643394	120.056652	39.979451779	116.338922439	50.256736
44448	20432399	13.311501	0.125541	3.311822	-0.252277	-0.353688	0.121908	-35.802710	-75.675148	120.233281	39.979451747	116.338922441	50.257344
44449	20432424	13.061577	0.019175	3.445775	-0.273557	-0.453508	0.162832	-36.065545	-75.714859	120.464037	39.979451716	116.338922444	50.257974
44450	20432449	12.836758	-0.136197	3.439822	-0.268391	-0.539126	0.174998	-36.363160	-75.763156	120.731396	39.979451684	116.338922446	50.258627
44451	20432474	12.703061	-0.291280	3.358174	-0.238484	-0.603469	0.179991	-36.682428	-75.818078	121.025450	39.979451653	116.338922448	50.264455
44452	20432499	12.630171	-0.356964	3.250237	-0.201182	-0.652354	0.169262	-37.010572	-75.879117	121.334093	39.979451621	116.338922451	50.265153
44453	20432524	12.556024	-0.465008	3.078346	-0.155062	-0.674625	0.167501	-37.341759	-75.942415	121.652600	39.979451590	116.338922453	50.265870
44454	20432549	12.465295	-0.623898	2.887620	-0.122497	-0.669830	0.161588	-37.666810	-76.005239	121.969503	39.979451558	116.338922455	50.266605
44455	20432574	12.333187	-0.781512	2.715507	-0.112931	-0.643058	0.157176	-37.981836	-76.064991	122.277403	39.979451527	116.338922456	50.267355
44456	20432599	12.202480	-0.907517	2.554124	-0.108007	-0.591922	0.154775	-38.279357	-76.118796	122.567920	39.979451495	116.338922458	50.268125
44457	20432624	11.990388	-1.072009	2.404526	-0.116375	-0.520346	0.150111	-38.552268	-76.164634	122.831793	39.979451463	116.338922460	50.268912
44458	20432649	11.763200	-1.147193	2.283096	-0.120538	-0.436609	0.141582	-38.793054	-76.201588	123.061921	39.979451432	116.338922461	50.269713
44459	20432674	11.518132	-1.171547	2.177830	-0.139081	-0.347190	0.138393	-39.003396	-76.228643	123.257937	39.979451400	116.338922463	50.271257
44460	20432699	11.222038	-1.243981	2.059068	-0.155799	-0.254546	0.147468	-39.186773	-76.244420	123.423707	39.979451368	116.338922465	50.272083
44461	20432724	10.913196	-1.381488	2.042502	-0.175536	-0.151308	0.156882	-39.339312	-76.247777	123.554811	39.979451337	116.338922466	50.272919
44462	20432749	10.626382	-1.490203	2.053897	-0.192843	-0.049871	0.164878	-39.460281	-76.239106	123.650863	39.979451305	116.338922468	50.273762
44463	20432774	10.369979	-1.547965	2.056224	-0.194557	0.035062	0.176342	-39.554922	-76.219960	123.719559	39.979451274	116.338922469	50.274604
44464	20432799	10.012900	-1.653846	2.068947	-0.187436	0.121225	0.186169	-39.620694	-76.190384	123.759588	39.979451242	116.338922471	50.275458
44465	20432824	9.637824	-1.757173	2.109621	-0.173457	0.202608	0.187010	-39.654427	-76.151745	123.768688	39.979451210	116.338922472	50.276315
44466	20432849	9.293087	-1.911228	2.120844	-0.143555	0.275549	0.187795	-39.657149	-76.104989	123.750260	39.979451179	116.338922474	50.277172
44467	20432874	9.021443	-1.964976	2.155093	-0.117418	0.339268	0.181903	-39.630122	-76.051744	123.705035	39.979451147	116.338922475	50.282854
44468	20432899	8.708541	-2.037866	2.155964	-0.103931	0.391521	0.179125	-39.581085	-75.992978	123.639109	39.979451115	116.338922477	50.283711
44469	20432924	8.350346	-2.047260	2.106524	-0.095430	0.442508	0.184472	-39.515125	-75.928077	123.556976	39.979451084	116.338922479	50.284563
44470	20432949	8.027795	-2.118762	2.107389	-0.102337	0.493927	0.183545	-39.431851	-75.857549	123.455946	39.979451052	116.338922480	50.285408
44471	20432974	7.610092	-1.778573	2.400726	-0.125335	0.533532	0.191039	-39.341855	-75.781918	123.344553	39.979451020	116.338922482	50.286233
44472	20432999	7.359222	-1.687921	2.470062	-0.155272	0.501819	0.251250	-39.294696	-75.704304	123.272895	39.979450988	116.338922484	50.287057
44473	20433024	7.131583	-1.766594	2.530852	-0.189407	0.451015	0.302084	-39.293033	-75.627703	123.243125	39.979450956	116.338922486	50.287869
44474	20433049	6.827129	-1.885830	2.427865	-0.223856	0.400487	0.334381	-39.328152	-75.553774	123.246227	39.979450924	116.338922487	50.288666
44475	20433074	6.602455	-2.002568	2.386081	-0.243181	0.351663	0.343430	-39.386844	-75.484429	123.270817	39.979450892	116.338922489	50.291503
44476	20433099	6.416779	-1.958003	2.257130	-0.248325	0.289314	0.339469	-39.466007	-75.422336	123.315802	39.979450860	116.338922491	50.292269
44477	20433124	6.148552	-1.892675	2.101608	-0.239418	0.250624	0.334720	-39.554875	-75.364934	123.372147	39.979450828	116.338922493	50.293017
44478	20433149	6.003962	-1.970746	2.018836	-0.221892	0.226362	0.321174	-39.643429	-75.311426	123.430776	39.979450796	116.338922495	50.293745
44479	20433174	5.882878	-1.978666	1.940256	-0.211713	0.212038	0.298142	-39.725335	-75.261580	123.484053	39.979450763	116.338922497	50.294446
44480	20433199	5.770045	-1.896001	1.916527	-0.194161	0.196689	0.267065	-39.796649	-75.216254	123.528989	39.979450731	116.338922500	50.295131
44481	20433224	5.687432	-1.847857	1.925933	-0.187328	0.187354	0.246769	-39.861440	-75.173804	123.568199	39.979450699	116.338922502	50.295793
44482	20433249	5.577249	-1.779092	1.934070	-0.184880	0.175260	0.227569	-39.921826	-75.134435	123.603222	39.979450666	116.338922504	50.296433
44483	20433274	5.489039	-1.714551	1.978145	-0.201322	0.168476	0.226188	-39.986092	-75.095929	123.639829	39.979450634	116.338922507	50.298098
44485	20433299	5.402301	-1.641629	1.988986	-0.203831	0.165521	0.215861	-40.047236	-75.058688	123.672839	39.979450601	116.338922509	50.298691
44487	20433324	5.311425	-1.590724	1.993067	-0.206687	0.157973	0.215277	-40.110919	-75.022318	123.708060	39.979450569	116.338922511	50.299259
44488	20433349	5.228783	-1.532971	2.010511	-0.208612	0.151110	0.205965	-40.173204	-74.987550	123.741554	39.979450536	116.338922514	50.299801
44489	20433374	5.137756	-1.542673	2.038368	-0.197087	0.144844	0.199899	-40.243190	-74.956974	123.783036	39.979450169	116.338922456	50.268167
44490	20433399	5.079936	-1.530228	2.023723	-0.193256	0.128981	0.178957	-40.299487	-74.927105	123.812616	39.979450136	116.338922458	50.268564
