PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
61826	3167315	11.912438	-2.530483	2.316250	0.063901	-0.113931	-0.096232	-57.561038	-77.500183	-174.452110
61827	3167340	11.967491	-2.604703	2.281530	0.088871	-0.104950	-0.072445	-57.582085	-77.517774	-174.417521
61828	3167365	12.160355	-2.626579	2.248357	0.105459	-0.092319	-0.053477	-57.600505	-77.532099	-174.383191
61829	3167390	12.475784	-2.726722	2.165851	0.116943	-0.064370	-0.033158	-57.609090	-77.541820	-174.357251
61830	3167415	12.880719	-2.781660	2.122022	0.113164	-0.040300	-0.017206	-57.610299	-77.547595	-174.339028
61831	3167440	13.335428	-2.800595	2.011987	0.095129	-0.004435	-0.004669	-57.599105	-77.549271	-174.336544
61832	3167465	13.812272	-2.713712	1.932832	0.085066	0.021055	0.003055	-57.578075	-77.548056	-174.345609
61833	3167490	14.238458	-2.579733	1.755496	0.080572	0.053510	0.019443	-57.545631	-77.542365	-174.367023
61834	3167515	14.702964	-2.476278	1.651204	0.072275	0.102021	0.039724	-57.494652	-77.530321	-174.408244
61835	3167540	15.072184	-2.454183	1.611611	0.083098	0.149247	0.057797	-57.423049	-77.512614	-174.469395
61836	3167565	15.389014	-2.380051	1.631919	0.103217	0.188430	0.065228	-57.330040	-77.490966	-174.549526
61837	3167590	15.627193	-2.437828	1.637168	0.122431	0.218053	0.074947	-57.221916	-77.465822	-174.642327
61838	3167615	15.784037	-2.558855	1.624875	0.144935	0.244407	0.068828	-57.094320	-77.439164	-174.751390
61839	3167640	15.896658	-2.664960	1.692373	0.163983	0.258695	0.051340	-56.950983	-77.413599	-174.874190
61840	3167665	15.867247	-2.686332	1.887516	0.178809	0.265309	0.030139	-56.795087	-77.389991	-175.007695
61841	3167690	15.851760	-2.548280	2.108399	0.177591	0.246896	0.005661	-56.641134	-77.370682	-175.139398
61843	3167715	15.814105	-2.505106	2.325083	0.162682	0.204945	-0.011984	-56.505590	-77.356561	-175.254029
61845	3167740	15.718607	-2.433112	2.561720	0.142169	0.145201	-0.026755	-56.400068	-77.349039	-175.341312
61846	3167765	15.612199	-2.306049	2.786568	0.115050	0.065039	-0.035723	-56.337929	-77.348917	-175.388113
61847	3167790	15.470177	-2.085393	2.981163	0.084454	-0.032611	-0.037983	-56.331240	-77.356813	-175.382578
61848	3167815	15.326908	-1.912572	3.109162	0.043784	-0.136812	-0.023063	-56.390806	-77.371041	-175.314649
61849	3167840	15.264785	-1.789259	3.238442	-0.011577	-0.247183	-0.015612	-56.520304	-77.393248	-175.183652
61850	3167865	15.164406	-1.585963	3.294835	-0.099723	-0.354810	0.001091	-56.726507	-77.421854	-174.987011
61851	3167890	15.004728	-1.385460	3.380487	-0.194450	-0.464934	0.025922	-57.015337	-77.455916	-174.719641
61852	3167915	14.865782	-1.282261	3.386059	-0.299068	-0.555390	0.051937	-57.378547	-77.493384	-174.390897
61853	3167940	14.596189	-1.134812	3.325347	-0.382292	-0.633049	0.064585	-57.803035	-77.534944	-174.012220
61854	3167965	14.424050	-1.153967	3.313303	-0.443043	-0.699933	0.072716	-58.278653	-77.579943	-173.590156
61855	3167990	14.199446	-1.281617	3.280896	-0.499867	-0.742194	0.053641	-58.782774	-77.629654	-173.147320
61856	3168015	13.894094	-1.068211	3.240263	-0.542998	-0.770819	0.036375	-59.306781	-77.682596	-172.689857
61857	3168040	13.657432	-0.808486	3.298153	-0.582540	-0.772825	0.036436	-59.842239	-77.734913	-172.227245
61858	3168065	13.425911	-0.694800	3.412739	-0.620517	-0.764519	0.037573	-60.382962	-77.785570	-171.764902
61859	3168090	13.206676	-0.691024	3.528237	-0.671196	-0.749366	0.050087	-60.930326	-77.832667	-171.303277
61860	3168115	12.956975	-0.764368	3.654136	-0.719671	-0.723930	0.058106	-61.475657	-77.875936	-170.850093
61861	3168140	12.674479	-0.715178	3.756365	-0.761971	-0.686214	0.066800	-62.011552	-77.914785	-170.413645
61862	3168165	12.420929	-0.745528	3.790781	-0.794871	-0.643033	0.090529	-62.536907	-77.946897	-169.992853
61863	3168190	12.222110	-0.876574	3.909868	-0.819387	-0.585289	0.109181	-63.039356	-77.972062	-169.599117
61864	3168215	12.079954	-0.974458	3.979856	-0.839906	-0.521551	0.123097	-63.511769	-77.990512	-169.238160
61865	3168240	11.823493	-1.069535	4.039238	-0.850539	-0.456694	0.140266	-63.953379	-78.002174	-168.911240
61866	3168265	11.615360	-1.255054	4.009244	-0.850259	-0.381197	0.152054	-64.353230	-78.007102	-168.626980
61867	3168290	11.302567	-1.421242	3.975287	-0.854606	-0.303613	0.162278	-64.709626	-78.005539	-168.387781
61868	3168315	11.036803	-1.491143	3.915136	-0.852728	-0.226523	0.169635	-65.020016	-77.997918	-168.194240
61869	3168340	10.753085	-1.583028	3.872155	-0.840795	-0.143144	0.187534	-65.283122	-77.982876	-168.048383
61870	3168365	10.489902	-1.716292	3.851623	-0.815132	-0.069228	0.182398	-65.495429	-77.963967	-167.950698
61871	3168390	10.239340	-1.784752	3.778111	-0.794812	0.005452	0.180580	-65.658222	-77.940806	-167.900658
61872	3168415	9.933744	-1.837988	3.698022	-0.768027	0.063153	0.177813	-65.780101	-77.914457	-167.887327
61873	3168440	9.593645	-1.909185	3.625830	-0.735161	0.108868	0.169455	-65.867583	-77.886639	-167.905560
61874	3168465	9.238518	-1.991180	3.505751	-0.693934	0.151552	0.164332	-65.921679	-77.856998	-167.951905
61875	3168490	8.924845	-2.027694	3.348626	-0.668918	0.179669	0.158596	-65.953579	-77.826472	-168.017293
61876	3168515	8.624976	-2.050413	3.192920	-0.638101	0.197922	0.148152	-65.966553	-77.796125	-168.096260
61877	3168540	8.283867	-2.075750	3.002616	-0.609762	0.211500	0.137056	-65.965204	-77.766567	-168.187013
61878	3168565	7.935892	-2.088713	2.815004	-0.581533	0.216164	0.124764	-65.953927	-77.738342	-168.283798
61879	3168590	7.536870	-2.141611	2.633899	-0.545660	0.212421	0.110950	-65.936304	-77.712138	-168.381829
61880	3168615	7.235586	-2.180839	2.484751	-0.502698	0.206760	0.101571	-65.912902	-77.687352	-168.478175
61881	3168640	6.979733	-2.214655	2.340981	-0.460395	0.183137	0.084338	-65.893945	-77.666326	-168.565089
61882	3168665	6.737943	-2.168396	2.129709	-0.399379	0.172201	0.074416	-65.870306	-77.647229	-168.647855
61883	3168690	6.489325	-2.095982	1.897335	-0.343324	0.154133	0.074033	-65.849469	-77.629234	-168.719537
61884	3168715	6.209136	-2.059120	1.615561	-0.299051	0.146830	0.074250	-65.826083	-77.611498	-168.786032
61885	3168740	6.039892	-2.163162	1.494220	-0.272404	0.137407	0.079787	-65.806837	-77.593721	-168.845696
61886	3168765	5.951537	-2.296582	1.510959	-0.244781	0.107123	0.068101	-65.798590	-77.579245	-168.890048
61887	3168790	5.875801	-2.299295	1.504251	-0.204717	0.058520	0.051141	-65.808949	-77.569840	-168.909475
61888	3168815	5.741190	-2.282259	1.373995	-0.152925	-0.011392	0.030291	-65.847042	-77.567122	-168.891624
61889	3168840	5.570953	-2.203183	1.202770	-0.100702	-0.085703	0.014901	-65.918366	-77.570901	-168.833365
61890	3168865	5.381557	-2.143136	0.971659	-0.059515	-0.154144	0.002077	-66.021095	-77.580331	-168.736909
61891	3168890	5.205651	-2.141157	0.821418	-0.013408	-0.224409	-0.012606	-66.155338	-77.595720	-168.601427
61892	3168915	4.989978	-2.156767	0.598016	0.021967	-0.288115	-0.037973	-66.315520	-77.617898	-168.432976
61893	3168940	4.804598	-2.103745	0.400143	0.055344	-0.338049	-0.062034	-66.495891	-77.646129	-168.240210
61894	3168965	4.639841	-2.023349	0.242176	0.093627	-0.375432	-0.084862	-66.688210	-77.679354	-168.029624
61895	3168990	4.477774	-1.910102	0.128210	0.126259	-0.403188	-0.101906	-66.889324	-77.716234	-167.805280
61896	3169015	4.255090	-1.809280	0.023430	0.157104	-0.426629	-0.124870	-67.094933	-77.757148	-167.570687
61897	3169040	4.058692	-1.636862	-0.099678	0.176896	-0.442867	-0.130232	-67.308437	-77.799626	-167.326312
61898	3169065	3.924073	-1.567698	-0.199152	0.190900	-0.450844	-0.139570	-67.524053	-77.843584	-167.077765
61899	3169090	3.866561	-1.483463	-0.287940	0.192121	-0.457764	-0.144063	-67.744309	-77.888314	-166.824335
61900	3169115	3.787082	-1.359344	-0.371272	0.180501	-0.461613	-0.153478	-67.967310	-77.934161	-166.568754
61901	3169140	3.700514	-1.295888	-0.417636	0.157212	-0.455459	-0.158174	-68.191149	-77.980228	-166.316860
61902	3169165	3.651216	-1.213120	-0.482486	0.115967	-0.450778	-0.156738	-68.420145	-78.025648	-166.065775
61903	3169190	3.658457	-1.101448	-0.553861	0.059097	-0.443249	-0.158454	-68.653941	-78.070691	-165.818153
61904	3169215	3.646398	-0.970545	-0.618533	-0.012375	-0.425054	-0.162146	-68.886675	-78.114945	-165.581103
61905	3169240	3.625998	-0.826078	-0.634025	-0.093816	-0.408308	-0.165211	-69.122084	-78.158679	-165.354294
61906	3169265	3.660704	-0.689803	-0.668087	-0.190461	-0.385368	-0.166306	-69.358081	-78.201202	-165.141064
61907	3169290	3.688490	-0.538483	-0.676877	-0.285594	-0.360443	-0.159085	-69.595002	-78.241325	-164.940843
61908	3169315	3.703809	-0.407880	-0.667124	-0.376771	-0.334068	-0.148597	-69.831239	-78.278437	-164.753727
61909	3169340	3.731530	-0.241555	-0.642641	-0.459819	-0.297630	-0.136589	-70.060508	-78.312110	-164.586859
61910	3169365	3.745381	-0.130310	-0.606384	-0.538585	-0.271924	-0.114903	-70.290498	-78.341478	-164.430794
61911	3169390	3.796409	0.020742	-0.548728	-0.601865	-0.243489	-0.081362	-70.519680	-78.364826	-164.284825
61912	3169415	3.843241	0.159332	-0.468512	-0.646801	-0.206891	-0.055863	-70.737207	-78.382760	-164.156410
61913	3169440	3.908004	0.234843	-0.436318	-0.670235	-0.169541	-0.025503	-70.941576	-78.394850	-164.045788
61914	3169465	3.982297	0.326692	-0.354924	-0.685449	-0.136767	-0.004651	-71.131523	-78.402513	-163.952118
61915	3169490	4.057949	0.403371	-0.273570	-0.700405	-0.096039	0.017267	-71.301782	-78.405265	-163.880734
61916	3169515	4.194288	0.470573	-0.229425	-0.688326	-0.058030	0.035416	-71.448622	-78.403671	-163.830577
61917	3169540	4.279567	0.518415	-0.154810	-0.660950	-0.016342	0.053298	-71.568507	-78.397836	-163.804848
61918	3169565	4.392215	0.559144	-0.021733	-0.608142	0.025496	0.070623	-71.656882	-78.387745	-163.803563
61919	3169590	4.522752	0.531253	0.083230	-0.537217	0.066109	0.080283	-71.710291	-78.374513	-163.827603
61920	3169615	4.695474	0.358445	0.311293	-0.431304	0.106539	0.089154	-71.723129	-78.358164	-163.876656
61921	3169640	4.905325	0.159517	0.539288	-0.284433	0.132240	0.087760	-71.698374	-78.340944	-163.943537
61922	3169665	5.130215	-0.120568	0.771006	-0.115590	0.154600	0.070880	-71.631191	-78.325001	-164.029051
61923	3169690	5.348426	-0.364634	0.931091	0.063740	0.169659	0.038292	-71.521509	-78.312778	-164.131736
61924	3169715	5.561080	-0.693871	1.072274	0.250065	0.175986	-0.020172	-71.367697	-78.308067	-164.251297
61925	3169740	5.758577	-1.003925	1.217544	0.431842	0.183770	-0.079687	-71.170211	-78.311088	-164.389806
61926	3169765	5.906804	-1.198194	1.311321	0.606230	0.174922	-0.148390	-70.937943	-78.323723	-164.538321
61927	3169790	6.041525	-1.324856	1.330931	0.775688	0.172316	-0.214592	-70.667521	-78.345304	-164.701001
61928	3169815	6.184788	-1.401680	1.276282	0.928194	0.169005	-0.266095	-70.363988	-78.373742	-164.874226
61929	3169840	6.318413	-1.427753	1.241738	1.065161	0.180022	-0.318480	-70.020590	-78.408598	-165.069043
61930	3169865	6.446466	-1.430552	1.247118	1.194822	0.188983	-0.352346	-69.642877	-78.447317	-165.279903
61931	3169890	6.650261	-1.416964	1.271224	1.306712	0.200567	-0.379552	-69.232776	-78.488811	-165.507431
61932	3169915	7.023639	-1.382496	1.219711	1.402556	0.211735	-0.382018	-68.798044	-78.529633	-165.745111
61933	3169940	7.372011	-1.430730	1.215732	1.464572	0.236954	-0.377028	-68.337329	-78.568190	-166.001144
61934	3169965	7.803856	-1.584140	1.368189	1.484017	0.246071	-0.367035	-67.868085	-78.604518	-166.263004
61935	3169990	8.093956	-1.678230	1.516926	1.454593	0.231393	-0.357089	-67.413133	-78.639909	-166.514551
61936	3170015	8.292032	-1.692316	1.604600	1.391513	0.201936	-0.353822	-66.984756	-78.676027	-166.747239
61937	3170040	8.409205	-1.689403	1.558227	1.301301	0.175803	-0.340098	-66.588949	-78.711576	-166.960799
61938	3170065	8.523854	-1.607962	1.466937	1.185617	0.168651	-0.317016	-66.219225	-78.744226	-167.164635
61939	3170090	8.606747	-1.458054	1.447573	1.059233	0.177191	-0.284839	-65.869817	-78.771916	-167.366192
61940	3170115	8.683913	-1.318019	1.510539	0.933194	0.193751	-0.234972	-65.540527	-78.791791	-167.564687
61941	3170140	8.747119	-1.304550	1.574389	0.815554	0.208832	-0.189097	-65.231739	-78.804673	-167.760390
61942	3170165	8.835107	-1.262222	1.666244	0.708127	0.231278	-0.142007	-64.937465	-78.809882	-167.956978
61943	3170190	8.873576	-1.217069	1.728896	0.618774	0.252797	-0.115328	-64.649940	-78.810127	-168.159732
61946	3170215	8.936957	-1.100351	1.790455	0.553384	0.281532	-0.095628	-64.358576	-78.805760	-168.374990
61947	3170240	8.961475	-1.076087	1.912790	0.512351	0.309779	-0.084239	-64.059105	-78.798042	-168.605467
61948	3170265	8.981744	-1.034125	2.102937	0.480534	0.337030	-0.078551	-63.748706	-78.787638	-168.851737
61949	3170290	8.934559	-0.990733	2.271779	0.474025	0.347734	-0.089654	-63.429264	-78.777713	-169.108185
61950	3170315	8.872354	-0.889491	2.424872	0.484709	0.340432	-0.101556	-63.109020	-78.769410	-169.362907
61951	3170340	8.769048	-0.764664	2.504955	0.494364	0.334567	-0.103441	-62.791568	-78.761546	-169.614371
61952	3170365	8.643551	-0.690797	2.620688	0.504373	0.320095	-0.103426	-62.482339	-78.754365	-169.855997
61953	3170390	8.507249	-0.538354	2.694223	0.522457	0.300686	-0.107774	-62.181779	-78.748776	-170.086148
61954	3170415	8.435705	-0.396873	2.749113	0.545022	0.286539	-0.114629	-61.884292	-78.744678	-170.308823
61955	3170440	8.389406	-0.194386	2.652776	0.576113	0.274044	-0.125663	-61.587304	-78.742686	-170.527502
61956	3170465	8.344117	-0.163915	2.607676	0.602032	0.265369	-0.130084	-61.290651	-78.741624	-170.742055
61957	3170490	8.336128	-0.057796	2.554867	0.624904	0.279519	-0.147487	-60.975801	-78.741542	-170.971822
61958	3170515	8.358461	0.027722	2.486088	0.648549	0.282234	-0.163791	-60.649485	-78.742968	-171.208710
61959	3170540	8.416464	0.063622	2.443700	0.675836	0.285751	-0.177847	-60.312634	-78.745721	-171.453469
61960	3170565	8.478502	0.017048	2.391743	0.695825	0.285098	-0.181302	-59.971948	-78.748666	-171.699217
61961	3170590	8.495179	-0.049936	2.285216	0.712554	0.272675	-0.193024	-59.632181	-78.753673	-171.941580
61962	3170615	8.470709	-0.097538	2.130934	0.734580	0.259492	-0.191315	-59.297151	-78.759062	-172.174721
61963	3170640	8.358088	-0.117584	1.993936	0.758514	0.244100	-0.179577	-58.972953	-78.763965	-172.394490
61964	3170665	8.293770	-0.177320	1.787733	0.784283	0.221488	-0.175303	-58.660374	-78.769783	-172.598647
61965	3170690	8.262658	-0.243684	1.521773	0.803685	0.205264	-0.164099	-58.358964	-78.775233	-172.788579
61966	3170715	8.181842	-0.321232	1.295590	0.819913	0.187251	-0.148419	-58.071360	-78.779858	-172.960865
61967	3170740	8.187670	-0.530699	1.041076	0.832974	0.186075	-0.140326	-57.786189	-78.783507	-173.129959
61968	3170765	8.231925	-0.745877	0.843773	0.850222	0.175186	-0.132382	-57.508123	-78.786867	-173.289289
61969	3170790	8.287152	-0.906231	0.690464	0.868870	0.173941	-0.128423	-57.229560	-78.789696	-173.446400
61970	3170815	8.316213	-1.024062	0.569221	0.906813	0.173371	-0.133003	-56.943355	-78.792886	-173.604582
61971	3170840	8.458307	-1.101893	0.421573	0.953631	0.181896	-0.140439	-56.642857	-78.796224	-173.771674
61972	3170865	8.621009	-1.211431	0.279112	1.004285	0.191829	-0.143403	-56.327796	-78.798955	-173.946213
61973	3170890	8.855355	-1.323658	0.123458	1.076203	0.207786	-0.152285	-55.989151	-78.801277	-174.134292
61974	3170915	9.124243	-1.434309	-0.081364	1.151297	0.232945	-0.165273	-55.618695	-78.802806	-174.342703
61975	3170940	9.420679	-1.517631	-0.260832	1.232662	0.260183	-0.179732	-55.214962	-78.803632	-174.574285
61976	3170965	9.737643	-1.662799	-0.435182	1.327758	0.292009	-0.182171	-54.777716	-78.801799	-174.826144
61977	3170990	10.108445	-1.755678	-0.627927	1.446552	0.329027	-0.190124	-54.298459	-78.797426	-175.103487
61978	3171015	10.499720	-1.928461	-0.793046	1.581825	0.372893	-0.188445	-53.774670	-78.788620	-175.405431
61979	3171040	10.906192	-2.092867	-0.966056	1.726380	0.411402	-0.185540	-53.210361	-78.775717	-175.728636
61980	3171065	11.365066	-2.255874	-1.173646	1.864392	0.452298	-0.189282	-52.602236	-78.759066	-176.076374
61981	3171090	11.877621	-2.421708	-1.362511	1.997250	0.500432	-0.193256	-51.947449	-78.737901	-176.452307
61982	3171115	12.314255	-2.541115	-1.457020	2.129672	0.547970	-0.190518	-51.249734	-78.711262	-176.851769
61983	3171140	12.783775	-2.642997	-1.469064	2.239927	0.598268	-0.189166	-50.512118	-78.679022	-177.276792
61984	3171165	13.144005	-2.827865	-1.331358	2.322041	0.623057	-0.198229	-49.748400	-78.644414	-177.716489
61985	3171190	13.361160	-2.995839	-1.266759	2.356965	0.629003	-0.216343	-48.971759	-78.610061	-178.164319
61986	3171215	13.447917	-3.067097	-1.300140	2.331091	0.630259	-0.241664	-48.189539	-78.577041	-178.620870
61987	3171240	13.401210	-2.999721	-1.313242	2.260329	0.618582	-0.273225	-47.412500	-78.547337	-179.083331
61988	3171265	13.349202	-2.877057	-1.365873	2.155298	0.611848	-0.299287	-46.644617	-78.519788	-179.551847
61989	3171290	13.284888	-2.637754	-1.390443	2.025383	0.599285	-0.311081	-45.898931	-78.493476	179.983252
61990	3171315	13.225789	-2.411185	-1.307311	1.885622	0.589361	-0.314905	-45.178785	-78.467302	179.524625
61991	3171340	13.154105	-2.261747	-1.190052	1.731943	0.573619	-0.303993	-44.496845	-78.440571	179.081800
61992	3171365	13.152494	-2.153697	-1.034241	1.589054	0.533280	-0.286830	-43.866176	-78.415257	178.670377
61993	3171390	13.117825	-2.034686	-0.870431	1.454974	0.494238	-0.259312	-43.289630	-78.390409	178.294562
61994	3171415	13.150570	-1.985743	-0.721525	1.346738	0.442328	-0.223145	-42.773359	-78.366682	177.965010
61995	3171440	13.184613	-2.063122	-0.619483	1.272345	0.378736	-0.194761	-42.314061	-78.346412	177.682133
61996	3171465	13.242038	-2.147662	-0.492200	1.241035	0.317021	-0.148976	-41.912755	-78.327874	177.453873
61997	3171490	13.311725	-2.300705	-0.367769	1.226014	0.230965	-0.109440	-41.574644	-78.314466	177.287934
61998	3171515	13.437957	-2.496271	-0.284682	1.232651	0.144742	-0.078744	-41.291288	-78.307170	177.179375
61999	3171540	13.602441	-2.824124	-0.164707	1.253452	0.051262	-0.052550	-41.061618	-78.307439	177.128180
62000	3171565	13.778217	-3.047210	-0.086944	1.278973	-0.036086	-0.043640	-40.872579	-78.316281	177.122210
62001	3171590	14.004955	-3.289467	-0.021233	1.296171	-0.130616	-0.052553	-40.719082	-78.336204	177.155048
62002	3171615	14.248404	-3.416244	0.030400	1.287710	-0.217366	-0.072764	-40.595066	-78.367404	177.217146
62003	3171640	14.356929	-3.468814	0.107358	1.263214	-0.291799	-0.095408	-40.496380	-78.408891	177.301114
62004	3171665	14.285099	-3.451263	0.209766	1.217862	-0.344524	-0.129339	-40.410071	-78.459304	177.391071
62005	3171690	14.417292	-3.235957	0.338097	1.160180	-0.401746	-0.154099	-40.344933	-78.518283	177.494184
62006	3171715	14.491532	-3.074222	0.488829	1.087100	-0.451315	-0.161289	-40.309236	-78.583312	177.616936
62007	3171740	14.553510	-2.880794	0.602419	1.001135	-0.494851	-0.171948	-40.300865	-78.654141	177.754669
62008	3171765	14.577077	-2.693948	0.646959	0.897374	-0.532465	-0.157315	-40.333739	-78.727716	177.919272
62009	3171790	14.657154	-2.501610	0.674189	0.765275	-0.568906	-0.115007	-40.427292	-78.801306	178.126405
62010	3171815	14.785622	-2.337809	0.611123	0.624511	-0.596938	-0.047705	-40.593434	-78.871551	178.387166
62011	3171840	14.939307	-2.198090	0.361941	0.492162	-0.605542	0.052114	-40.840850	-78.933264	178.711131
62012	3171865	15.175388	-2.121863	0.163094	0.348781	-0.580768	0.186966	-41.174749	-78.979308	179.102225
62013	3171890	15.572172	-2.278118	0.015421	0.216354	-0.528510	0.336732	-41.587745	-79.005065	179.554527
62014	3171915	16.225829	-2.737296	-0.037516	0.092360	-0.467520	0.468810	-42.062666	-79.010986	-179.948027
62015	3171940	17.046766	-3.550177	0.018804	-0.025800	-0.400002	0.544232	-42.562385	-79.001715	-179.442738
62016	3171965	17.759951	-4.360758	0.194441	-0.141920	-0.341640	0.526936	-43.039209	-78.987173	-178.977696
62017	3171990	18.333109	-4.813908	0.389825	-0.244506	-0.306562	0.437582	-43.464039	-78.977043	-178.580575
62018	3172015	18.738584	-4.933178	0.639397	-0.311118	-0.291981	0.317250	-43.826381	-78.976741	-178.256763
62019	3172040	18.903265	-4.854561	0.902771	-0.358695	-0.292409	0.208557	-44.138399	-78.986967	-177.991236
62020	3172065	18.620700	-4.443362	1.221401	-0.400792	-0.318712	0.135291	-44.431979	-79.006949	-177.750649
62021	3172090	18.034471	-3.923949	1.330446	-0.435682	-0.336039	0.118002	-44.731451	-79.030199	-177.509169
62022	3172115	17.160145	-3.525568	1.476253	-0.454663	-0.333416	0.143623	-45.046803	-79.050310	-177.254307
62023	3172140	16.091314	-3.322459	1.647726	-0.475559	-0.307122	0.170781	-45.366496	-79.064774	-176.998081
62024	3172165	15.087090	-3.142797	1.856385	-0.506957	-0.265017	0.194038	-45.681160	-79.072365	-176.751567
62025	3172190	14.137934	-2.974226	2.063655	-0.567439	-0.218780	0.200774	-45.983679	-79.074399	-176.526249
62026	3172215	13.473776	-2.797633	2.313607	-0.644299	-0.187449	0.200613	-46.280417	-79.073078	-176.318067
62027	3172240	12.940716	-2.648036	2.440037	-0.732820	-0.158173	0.198658	-46.573018	-79.068904	-176.126975
62028	3172265	12.608295	-2.551334	2.708508	-0.837971	-0.129360	0.173309	-46.852055	-79.064362	-175.965037
62029	3172290	12.438725	-2.356694	2.901667	-0.948088	-0.121619	0.144525	-47.127946	-79.061930	-175.822364
62030	3172315	12.373951	-2.094656	3.080498	-1.046524	-0.123827	0.106075	-47.399721	-79.063589	-175.698273
62031	3172340	12.300111	-1.750806	3.069612	-1.115983	-0.135954	0.061391	-47.665809	-79.071072	-175.590080
62032	3172365	12.145148	-1.416334	2.997640	-1.156271	-0.146788	0.032528	-47.929508	-79.082564	-175.490203
62033	3172390	11.936453	-1.186128	2.870740	-1.176347	-0.150976	0.017717	-48.191428	-79.095949	-175.395069
62034	3172415	11.567975	-0.995804	2.730398	-1.159604	-0.133888	0.012605	-48.439309	-79.108133	-175.311782
62035	3172440	11.129219	-0.824647	2.596504	-1.113959	-0.100617	0.027376	-48.669739	-79.115550	-175.239622
62036	3172465	10.639249	-0.715715	2.536818	-1.048059	-0.067583	0.061019	-48.888912	-79.116171	-175.169315
62037	3172490	10.144955	-0.712661	2.490078	-0.987521	-0.020805	0.106591	-49.095380	-79.107420	-175.103114
62038	3172515	9.764453	-0.927218	2.523717	-0.924968	0.014016	0.140464	-49.289452	-79.091654	-175.040355
62039	3172540	9.484499	-1.224190	2.509249	-0.876439	0.039518	0.157175	-49.469970	-79.071694	-174.984370
62040	3172565	9.303745	-1.482614	2.496306	-0.842409	0.057943	0.149301	-49.631023	-79.050848	-174.943243
62041	3172590	9.172816	-1.661137	2.433157	-0.815742	0.070035	0.132686	-49.773123	-79.030676	-174.917526
62042	3172615	9.047476	-1.794249	2.356879	-0.774342	0.074671	0.110292	-49.895654	-79.012476	-174.905627
62043	3172640	8.995172	-1.964326	2.250018	-0.726760	0.071277	0.094432	-50.005626	-78.996363	-174.899653
62044	3172665	8.999344	-2.156433	2.112556	-0.666154	0.078985	0.081135	-50.096128	-78.981000	-174.904669
62045	3172690	9.006253	-2.355343	1.990985	-0.590795	0.085457	0.068466	-50.166112	-78.966436	-174.919593
62047	3172715	9.119196	-2.569429	1.853470	-0.517200	0.091581	0.065179	-50.220420	-78.951633	-174.939679
62049	3172740	9.143998	-2.827402	1.695890	-0.429876	0.101632	0.064905	-50.256470	-78.935985	-174.965694
62050	3172765	9.221091	-3.089545	1.559546	-0.338012	0.115502	0.052302	-50.265661	-78.920458	-175.005671
62051	3172790	9.274771	-3.331128	1.421928	-0.250572	0.137207	0.036925	-50.243008	-78.904635	-175.065335
62052	3172815	9.313338	-3.554766	1.293644	-0.162309	0.156389	0.015722	-50.187134	-78.889334	-175.145946
62053	3172840	9.356030	-3.708500	1.200158	-0.077216	0.179504	-0.003222	-50.097555	-78.874020	-175.248516
62054	3172865	9.382371	-3.783745	1.088304	0.004688	0.200452	-0.034492	-49.970221	-78.860174	-175.377614
62055	3172890	9.370104	-3.815083	1.020421	0.081930	0.214563	-0.057934	-49.813327	-78.847533	-175.525571
62056	3172915	9.326218	-3.790084	0.958018	0.147551	0.238496	-0.087376	-49.620282	-78.835756	-175.700829
62057	3172940	9.258934	-3.719791	0.918346	0.205521	0.251557	-0.109768	-49.401600	-78.825131	-175.893733
62058	3172965	9.217895	-3.606852	0.874808	0.252068	0.261563	-0.132182	-49.160546	-78.815854	-176.102652
62059	3172990	9.152190	-3.445693	0.806197	0.289446	0.264815	-0.137472	-48.910226	-78.806670	-176.315565
62060	3173015	9.073942	-3.342368	0.763954	0.306520	0.263986	-0.139685	-48.657239	-78.797571	-176.528797
62061	3173040	9.006615	-3.255682	0.749568	0.307091	0.254102	-0.137709	-48.410838	-78.789068	-176.735152
62062	3173065	8.858006	-3.179983	0.745718	0.297256	0.233819	-0.142728	-48.174692	-78.782865	-176.932493
62063	3173090	8.699739	-3.123525	0.733838	0.279145	0.215216	-0.143369	-47.951046	-78.778358	-177.119740
62064	3173115	8.542982	-2.979041	0.715617	0.241086	0.182530	-0.142188	-47.751086	-78.776681	-177.288533
62065	3173140	8.354610	-2.864644	0.668035	0.201196	0.144276	-0.141720	-47.577477	-78.778589	-177.436152
62066	3173165	8.135966	-2.726874	0.611202	0.149025	0.104608	-0.134432	-47.435948	-78.783487	-177.558683
62067	3173190	7.913343	-2.601212	0.490611	0.094181	0.062908	-0.130403	-47.326292	-78.791953	-177.656726
62068	3173215	7.693357	-2.486699	0.409798	0.035757	0.037859	-0.125271	-47.240731	-78.802227	-177.738908
62069	3173240	7.518727	-2.384728	0.364866	-0.026268	0.011700	-0.118007	-47.181323	-78.814316	-177.803310
62070	3173265	7.370205	-2.292441	0.326550	-0.088800	-0.016373	-0.114679	-47.147307	-78.828778	-177.850956
62071	3173290	7.115785	-2.123025	0.280455	-0.145032	-0.036065	-0.117974	-47.130097	-78.845501	-177.889680
62072	3173315	6.886168	-1.967339	0.221089	-0.195646	-0.052451	-0.106193	-47.134697	-78.862532	-177.913768
62073	3173340	6.711601	-1.835059	0.156302	-0.258754	-0.076237	-0.094308	-47.166839	-78.880685	-177.918790
