PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
15728	3643715	9.540558	-0.462902	1.993292	-0.005299	0.006242	0.003460	-11.874777	-77.969709	155.456095
15729	3643740	9.573647	-0.462854	1.974728	0.000674	0.006120	0.000651	-11.872839	-77.969628	155.454207
15730	3643765	9.580566	-0.461411	1.966769	-0.004944	0.003737	0.002894	-11.873511	-77.969816	155.454164
15731	3643790	9.521380	-0.461395	1.954758	-0.002393	0.006124	0.000118	-11.871661	-77.969750	155.451916
15732	3643815	9.543372	-0.455958	1.973393	-0.006081	0.001979	0.000790	-11.871391	-77.970299	155.450700
15733	3643840	9.543429	-0.410580	1.976202	-0.001860	0.005375	0.001520	-11.870490	-77.970298	155.449501
15734	3643865	9.536517	-0.413393	1.984136	-0.004344	0.003579	0.004992	-11.872478	-77.970445	155.450891
15735	3643890	9.551702	-0.409150	1.969559	-0.004159	-0.004703	0.003096	-11.874337	-77.971810	155.452177
15736	3643915	9.546183	-0.424285	1.968171	-0.000231	0.000139	0.002044	-11.874309	-77.972580	155.452066
15737	3643940	9.548920	-0.429813	1.972134	-0.004409	-0.004210	-0.002109	-11.872712	-77.974028	155.449781
15738	3643965	9.562736	-0.418782	1.964203	-0.004190	-0.007476	0.001638	-11.874000	-77.975825	155.450479
15739	3643990	9.580628	-0.424271	1.958920	-0.005664	-0.011587	0.000304	-11.875191	-77.978236	155.450861
15740	3644015	9.587479	-0.428478	1.973500	-0.003634	-0.009087	-0.003363	-11.873367	-77.980459	155.448415
15741	3644040	9.604027	-0.427038	1.966866	-0.002316	-0.013119	0.001022	-11.874764	-77.983064	155.449497
15742	3644065	9.599874	-0.435312	1.965529	-0.007212	-0.012544	-0.003833	-11.873585	-77.985732	155.447230
15743	3644090	9.614980	-0.457356	1.973443	-0.007248	-0.016582	-0.000659	-11.875060	-77.988872	155.447671
15744	3644115	9.609472	-0.460094	1.972091	-0.003441	-0.011729	-0.000696	-11.875331	-77.991387	155.447393
15745	3644140	9.587445	-0.436730	1.980113	-0.007588	-0.012206	-0.002505	-11.875033	-77.993968	155.445971
15746	3644165	9.594283	-0.461519	1.984032	-0.001575	-0.013153	-0.001314	-11.874789	-77.996647	155.445485
15747	3644190	9.588777	-0.438184	2.001387	-0.003751	-0.014243	0.002220	-11.877338	-77.999374	155.447537
15748	3644215	9.583268	-0.440922	2.000041	-0.003131	-0.013690	0.001019	-11.878969	-78.002113	155.448692
15749	3644240	9.592914	-0.440911	1.994739	-0.008653	-0.010188	0.003448	-11.882470	-78.004236	155.450999
15750	3644265	9.605224	-0.452009	2.019956	0.001596	-0.010815	-0.006877	-11.877778	-78.006751	155.446430
15751	3644290	9.579071	-0.443767	2.023940	0.000496	-0.012051	-0.003964	-11.875336	-78.009354	155.444000
15752	3644315	9.588681	-0.446573	2.034554	0.001514	-0.010793	-0.001423	-11.874287	-78.011758	155.443096
15753	3644340	9.606621	-0.451968	2.014633	-0.000119	-0.009748	-0.004160	-11.871482	-78.014043	155.440205
15754	3644365	9.579051	-0.435586	2.034597	-0.000884	-0.009079	-0.002579	-11.869737	-78.016189	155.438285
15755	3644390	9.577715	-0.428650	2.022649	-0.003308	-0.008745	-0.001965	-11.868697	-78.018269	155.436732
15756	3644415	9.587333	-0.439661	2.023964	-0.001292	-0.010459	-0.000812	-11.868407	-78.020608	155.436191
15757	3644440	9.596962	-0.438309	2.030608	-0.003675	-0.007525	0.002216	-11.870012	-78.022394	155.437288
15758	3644465	9.595597	-0.441013	2.025299	-0.003865	-0.007406	0.002024	-11.871502	-78.024169	155.438239
15759	3644490	9.581804	-0.465727	2.014570	-0.004515	-0.004382	-0.000903	-11.870730	-78.025606	155.436784
15760	3644515	9.569400	-0.434200	2.033277	-0.000167	-0.006340	-0.003150	-11.868161	-78.027437	155.434077
15761	3644540	9.587339	-0.458845	2.006625	0.001810	-0.005671	-0.001362	-11.866358	-78.029069	155.432493
15762	3644565	9.599677	-0.452087	2.037199	-0.004099	0.001322	-0.000584	-11.864945	-78.029697	155.430442
15763	3644590	9.592762	-0.463093	2.038521	-0.001042	-0.002858	-0.001641	-11.862975	-78.030942	155.428270
15764	3644615	9.583254	-0.428598	2.008039	0.004238	0.000297	-0.003697	-11.858490	-78.031858	155.424248
15765	3644640	9.572251	-0.449136	1.990696	0.000596	-0.002371	-0.002576	-11.855598	-78.033063	155.421373
15766	3644665	9.602600	-0.438081	1.976151	0.005698	0.000817	-0.003426	-11.850970	-78.033845	155.417470
15767	3644690	9.584687	-0.428527	1.988112	-0.003995	-0.000367	-0.005849	-11.846291	-78.034865	155.412097
15768	3644715	9.583331	-0.424337	1.977510	-0.000390	0.000083	-0.001578	-11.843898	-78.035748	155.409535
15769	3644740	9.566772	-0.440840	1.984086	-0.004581	0.000933	-0.004587	-11.839957	-78.036549	155.404830
15770	3644765	9.580567	-0.443587	1.976090	-0.006865	0.006245	-0.000678	-11.838192	-78.036489	155.402014
15771	3644790	9.591596	-0.428502	1.978813	-0.000454	-0.001095	-0.003217	-11.834846	-78.037534	155.398522
15772	3644815	9.598529	-0.420148	1.966865	-0.001596	0.000167	-0.000246	-11.833495	-78.038366	155.396847
15773	3644840	9.586091	-0.432561	1.972164	-0.000253	-0.000417	-0.000685	-11.831701	-78.039241	155.394970
15774	3644865	9.598456	-0.433968	1.982807	-0.007237	-0.003204	-0.003590	-11.829372	-78.040592	155.391523
15775	3644890	9.594312	-0.439516	1.985428	-0.005241	-0.004938	-0.003825	-11.826840	-78.042193	155.388162
15776	3644915	9.605379	-0.431194	1.972172	-0.009993	-0.002223	-0.002404	-11.825594	-78.043423	155.385364
15777	3644940	9.575005	-0.458731	1.984042	-0.006910	-0.001132	0.002182	-11.826749	-78.044314	155.385528
15778	3644965	9.583250	-0.454676	1.997312	-0.008567	-0.003374	-0.002334	-11.825463	-78.045652	155.382953
15779	3644990	9.568067	-0.469801	1.998634	-0.013010	-0.001812	-0.004974	-11.822848	-78.046848	155.378369
15780	3645015	9.568102	-0.451922	1.997334	-0.008707	-0.009561	-0.001375	-11.823115	-78.049077	155.377304
15781	3645040	9.543228	-0.480861	2.014505	-0.002585	-0.006460	-0.002474	-11.821306	-78.050851	155.375071
15782	3645065	9.574837	-0.491913	2.033081	-0.007778	-0.005853	-0.004990	-11.818489	-78.052615	155.371046
15783	3645090	9.614791	-0.491943	2.025127	-0.002715	-0.008298	-0.006343	-11.814387	-78.054760	155.366450
15784	3645115	9.573484	-0.501502	2.019769	-0.012933	-0.007297	0.000300	-11.816056	-78.056622	155.366194
15785	3645140	9.573435	-0.512583	2.031702	-0.003555	-0.008734	-0.001211	-11.815535	-78.058679	155.365136
15786	3645165	9.550058	-0.489200	2.033079	-0.004646	0.000246	0.000107	-11.814800	-78.059437	155.363698
15787	3645190	9.574880	-0.479547	2.023819	-0.002883	-0.003089	-0.000320	-11.813991	-78.060676	155.362443
15788	3645215	9.563858	-0.478122	2.023830	-0.003910	-0.004104	-0.003502	-11.811404	-78.062201	155.359155
15791	3645240	9.570752	-0.461699	2.034518	-0.005116	-0.007999	-0.003444	-11.809523	-78.064220	155.356478
15792	3645265	9.563882	-0.458926	2.026552	-0.006205	-0.001192	-0.005805	-11.805287	-78.065353	155.351234
15793	3645290	9.592767	-0.478169	2.027831	-0.005047	-0.004415	-0.003317	-11.802982	-78.066866	155.348133
15794	3645315	9.574930	-0.447898	2.019942	-0.008430	-0.003555	-0.001888	-11.802036	-78.068266	155.345857
15795	3645340	9.596979	-0.451991	2.014625	-0.003801	-0.003286	-0.004514	-11.798601	-78.069655	155.341784
15796	3645365	9.591392	-0.476796	2.029154	-0.006564	-0.006899	-0.006816	-11.794533	-78.071618	155.336659
15797	3645390	9.587302	-0.460272	2.023889	-0.008288	-0.001942	-0.004804	-11.791359	-78.072827	155.332196
15798	3645415	9.602452	-0.453404	2.026598	-0.007567	0.000745	-0.004804	-11.787756	-78.073710	155.327329
15799	3645440	9.606621	-0.457484	2.013278	-0.007446	0.002797	-0.008480	-11.781363	-78.074362	155.319699
15800	3645465	9.602496	-0.469833	2.001281	-0.010169	0.002638	-0.006664	-11.776588	-78.074983	155.313323
15801	3645490	9.606613	-0.449256	2.021267	-0.009380	0.001103	-0.006588	-11.771961	-78.075817	155.307216
15802	3645515	9.594262	-0.475262	1.985316	-0.009838	0.000350	-0.001708	-11.770793	-78.076664	155.304502
15803	3645540	9.566705	-0.469766	1.993304	-0.007886	-0.000174	-0.006269	-11.766340	-78.077667	155.298790
15804	3645565	9.579102	-0.465662	1.993316	-0.009973	0.003965	-0.003490	-11.763458	-78.078009	155.294379
15805	3645590	9.595693	-0.447708	1.978756	-0.013742	0.000261	-0.003386	-11.761698	-78.078867	155.290563
15806	3645615	9.542060	-0.455847	1.946840	-0.005357	0.003025	-0.001872	-11.759409	-78.079344	155.287356
15807	3645640	9.539331	-0.439328	1.944213	0.000198	0.005423	-0.003475	-11.754878	-78.079481	155.282749
15808	3645665	9.557254	-0.439289	1.934934	-0.002445	0.009139	0.000748	-11.753017	-78.078973	155.280483
15809	3645690	9.539341	-0.455804	1.930887	-0.001307	0.011101	-0.004193	-11.747440	-78.078334	155.274586
15810	3645715	9.544820	-0.444829	1.946877	0.004858	0.012651	-0.003067	-11.741566	-78.077495	155.269208
15811	3645740	9.529666	-0.461325	1.942801	0.003232	0.016828	-0.006062	-11.733309	-78.076108	155.261237
15812	3645765	9.544779	-0.451797	1.961445	0.002988	0.015780	-0.007397	-11.724347	-78.074906	155.252509
15813	3645790	9.547500	-0.455936	1.970737	-0.001031	0.014931	-0.009014	-11.715005	-78.073870	155.242804
15814	3645815	9.543310	-0.454661	1.994651	-0.001226	0.010994	-0.003050	-11.710246	-78.073262	155.237673
15815	3645840	9.555613	-0.472660	2.025138	0.001982	0.004289	-0.006506	-11.703605	-78.073645	155.231170
15816	3645865	9.545882	-0.467271	2.062377	-0.008261	0.001633	-0.009249	-11.696974	-78.074480	155.223177
15817	3645890	9.552748	-0.442646	2.087692	-0.005521	-0.006403	-0.003386	-11.694949	-78.076272	155.220293
15818	3645915	9.566482	-0.445425	2.098333	-0.002107	-0.008468	0.003497	-11.697342	-78.078204	155.222341
15819	3645940	9.578879	-0.442683	2.102310	-0.000975	-0.014316	-0.009744	-11.691527	-78.081290	155.216250
15820	3645965	9.602327	-0.453607	2.078378	-0.004759	-0.022168	-0.005648	-11.690055	-78.085359	155.214042
15821	3645990	9.589965	-0.456309	2.065117	0.001107	-0.022364	-0.005285	-11.688008	-78.089445	155.212107
15822	3646015	9.578995	-0.461726	2.045119	0.000873	-0.016427	-0.005862	-11.684846	-78.092764	155.208911
15823	3646040	9.576224	-0.467217	2.039851	0.003898	-0.014512	-0.006160	-11.680734	-78.095773	155.205274
15824	3646065	9.591488	-0.446450	2.009341	0.002341	-0.011311	-0.009976	-11.673864	-78.098445	155.198589
15825	3646090	9.603906	-0.461541	1.992012	-0.001822	-0.000826	-0.006467	-11.668481	-78.099543	155.192816
15826	3646115	9.580553	-0.443590	1.977462	-0.005253	0.007741	-0.003076	-11.664723	-78.099391	155.188112
15827	3646140	9.591633	-0.440763	1.956216	-0.007275	0.011566	-0.008042	-11.657370	-78.098796	155.179527
15828	3646165	9.570837	-0.450577	2.004000	-0.000486	0.019684	-0.003433	-11.650998	-78.096930	155.172938
15829	3646190	9.587355	-0.469810	2.001254	0.005139	0.021963	-0.004846	-11.642571	-78.094784	155.165072
15830	3646215	9.601130	-0.460179	1.998645	0.003769	0.021172	-0.002570	-11.636019	-78.092732	155.158831
15831	3646240	9.568188	-0.446313	1.965458	0.007199	0.024192	-0.005086	-11.626837	-78.090280	155.150496
15832	3646265	9.543445	-0.455822	1.938848	0.008118	0.021449	-0.000192	-11.621157	-78.088071	155.145873
15833	3646290	9.544869	-0.470847	1.917521	0.015031	0.032574	-0.003953	-11.610468	-78.084410	155.137143
15834	3646315	9.555824	-0.476442	1.934803	0.007629	0.032577	-0.004581	-11.600483	-78.080814	155.127955
15835	3646340	9.553087	-0.466806	1.934833	0.008854	0.032598	-0.003177	-11.591202	-78.077127	155.119760
15836	3646365	9.528274	-0.502520	1.922717	0.004579	0.029938	-0.001626	-11.583932	-78.073768	155.112994
15837	3646390	9.536565	-0.464029	1.933505	-0.000258	0.030698	-0.006488	-11.574026	-78.070442	155.102826
15838	3646415	9.525491	-0.472359	1.952027	0.003719	0.022726	-0.004859	-11.565778	-78.068236	155.094836
15839	3646440	9.548877	-0.464185	1.965387	0.012027	0.018518	-0.003394	-11.557830	-78.066529	155.088467
15840	3646465	9.553005	-0.432640	1.988051	0.001031	0.012246	-0.004806	-11.551373	-78.065743	155.082012
15841	3646490	9.569455	-0.461553	2.005254	0.001496	-0.002162	-0.001813	-11.548791	-78.066894	155.079587
15842	3646515	9.559786	-0.435534	2.029246	0.001006	-0.015557	-0.003579	-11.546983	-78.070023	155.077779
15843	3646540	9.570736	-0.428753	2.059842	-0.001106	-0.019814	-0.005811	-11.544512	-78.073765	155.075085
15844	3646565	9.561026	-0.446744	2.079705	-0.002128	-0.031994	0.000151	-11.547803	-78.079045	155.078131
15845	3646590	9.563785	-0.428882	2.089065	-0.004038	-0.045709	0.002307	-11.554669	-78.086189	155.084552
15846	3646615	9.589969	-0.401396	2.094522	-0.004363	-0.044326	-0.003406	-11.557657	-78.093350	155.086860
15847	3646640	9.605156	-0.404104	2.079897	-0.004023	-0.046593	-0.005113	-11.559714	-78.100830	155.088367
15848	3646665	9.610688	-0.409558	2.067900	-0.001702	-0.047530	-0.003639	-11.562550	-78.108399	155.091011
15849	3646690	9.603810	-0.420519	2.054583	0.000028	-0.050750	-0.000770	-11.567495	-78.116338	155.096062
15850	3646715	9.621762	-0.403984	2.042726	-0.004452	-0.041653	-0.000298	-11.572218	-78.123034	155.100130
15851	3646740	9.632790	-0.432789	2.022691	0.003675	-0.034244	-0.004236	-11.572082	-78.128756	155.100522
15852	3646765	9.642500	-0.420329	2.002795	0.000243	-0.023153	-0.003137	-11.571655	-78.132890	155.100116
15853	3646790	9.647942	-0.465703	2.005307	-0.001480	-0.014421	-0.000805	-11.571838	-78.135732	155.100081
15854	3646815	9.614836	-0.485005	2.009238	0.004894	-0.012572	-0.004753	-11.568276	-78.138475	155.097048
15855	3646840	9.616242	-0.508276	1.986550	-0.000727	-0.000603	-0.004807	-11.563786	-78.139492	155.092348
15856	3646865	9.602328	-0.534541	2.030332	0.002669	0.006913	-0.002381	-11.559403	-78.139385	155.088254
15857	3646890	9.583035	-0.542829	2.028946	-0.004591	0.005077	-0.005667	-11.554115	-78.139630	155.082172
15858	3646915	9.570605	-0.542875	2.044852	0.007842	0.010149	-0.003165	-11.548087	-78.139138	155.077044
15859	3646940	9.599594	-0.523536	2.028990	0.009318	0.011905	-0.005564	-11.539944	-78.138422	155.070081
15860	3646965	9.561025	-0.541405	2.020953	0.014803	0.011438	-0.006030	-11.530767	-78.137784	155.062865
15861	3646990	9.579039	-0.493240	2.006498	0.016083	0.009841	-0.001642	-11.524559	-78.137245	155.058869
15862	3647015	9.569462	-0.494464	1.981251	0.012732	0.004230	-0.001219	-11.519942	-78.137526	155.055892
15863	3647040	9.555783	-0.471039	1.957390	0.014853	0.003542	-0.007801	-11.510652	-78.138047	155.048567
15864	3647065	9.576514	-0.447596	1.940197	0.008696	-0.002886	-0.002137	-11.506902	-78.139308	155.046003
15865	3647090	9.554476	-0.444847	1.942860	0.009699	-0.006050	0.003903	-11.507476	-78.140840	155.048003
15866	3647115	9.549061	-0.455662	1.897658	0.007810	-0.009234	0.000782	-11.506735	-78.142955	155.048263
15867	3647140	9.572573	-0.437678	1.868489	0.012918	-0.010802	-0.000890	-11.504290	-78.145291	155.047650
15868	3647165	9.546437	-0.417052	1.869891	0.001556	-0.019236	0.002646	-11.506986	-78.148710	155.050627
15869	3647190	9.549244	-0.405984	1.853959	0.006154	-0.019355	0.003633	-11.509702	-78.152117	155.054296
15870	3647215	9.536850	-0.396401	1.864619	0.001153	-0.025965	0.002263	-11.513187	-78.156538	155.057898
15871	3647240	9.553369	-0.404627	1.857964	0.000240	-0.031154	-0.002879	-11.514003	-78.161788	155.058761
15872	3647265	9.560254	-0.382656	1.870023	-0.001006	-0.031503	-0.000662	-11.516531	-78.167023	155.061192
15873	3647290	9.572577	-0.395161	1.899166	-0.006714	-0.039983	0.000632	-11.521905	-78.173411	155.065693
15874	3647315	9.557445	-0.371762	1.899282	-0.006802	-0.042821	-0.000700	-11.526859	-78.180283	155.069632
15875	3647340	9.571158	-0.373262	1.921850	-0.008292	-0.050989	-0.004132	-11.530780	-78.188352	155.072418
15876	3647365	9.583497	-0.381591	1.941753	-0.011458	-0.051214	-0.002632	-11.536197	-78.196410	155.076270
15877	3647390	9.576621	-0.377448	1.943100	-0.014047	-0.057659	0.002302	-11.546191	-78.205231	155.084419
15878	3647415	9.602687	-0.363841	1.983052	-0.017412	-0.054459	0.002021	-11.556120	-78.213657	155.091887
15879	3647440	9.642611	-0.377590	1.983042	-0.016454	-0.057566	0.003617	-11.567358	-78.222427	155.100954
15880	3647465	9.636983	-0.398383	2.018802	-0.014898	-0.059354	-0.004297	-11.573304	-78.231674	155.104843
15881	3647490	9.663158	-0.416235	2.009452	-0.022824	-0.059198	0.001033	-11.583966	-78.240746	155.112387
15882	3647515	9.668637	-0.405275	2.021485	-0.021924	-0.056796	-0.000741	-11.593051	-78.249579	155.118334
15883	3647540	9.668551	-0.428734	2.045308	-0.030717	-0.054459	-0.003223	-11.601340	-78.258108	155.122301
15884	3647565	9.668481	-0.449431	2.059850	-0.037301	-0.059658	-0.001048	-11.612773	-78.267304	155.128515
15885	3647590	9.700171	-0.459016	2.051874	-0.036515	-0.057094	-0.000788	-11.623926	-78.276133	155.134558
15886	3647615	9.702922	-0.460375	2.049228	-0.043276	-0.054722	0.003217	-11.638508	-78.284559	155.142992
15887	3647640	9.713895	-0.474201	2.063758	-0.046277	-0.051668	0.001796	-11.652079	-78.292551	155.150077
15888	3647665	9.731740	-0.497578	2.067733	-0.047839	-0.047515	0.005397	-11.667748	-78.299855	155.159075
15889	3647690	9.738692	-0.487874	2.046480	-0.046511	-0.045469	0.001344	-11.680208	-78.306990	155.164989
15890	3647715	9.734605	-0.504330	2.025162	-0.049062	-0.043084	0.006208	-11.696078	-78.313695	155.173888
15893	3647740	9.742801	-0.531844	2.030378	-0.056052	-0.039585	0.000885	-11.708790	-78.320017	155.178665
15894	3647765	9.753882	-0.529018	2.010484	-0.058506	-0.040706	0.002392	-11.723044	-78.326452	155.184656
15895	3647790	9.760769	-0.550973	1.997131	-0.056903	-0.037371	0.002973	-11.737004	-78.332403	155.190582
15896	3647815	9.778725	-0.559129	1.969186	-0.060700	-0.031810	0.002557	-11.750523	-78.337630	155.195369
15897	3647840	9.771838	-0.565990	1.970497	-0.065774	-0.028636	0.004479	-11.765561	-78.342311	155.201098
15898	3647865	9.770489	-0.541243	1.969250	-0.060889	-0.032136	0.002111	-11.778793	-78.347552	155.205698
15899	3647890	9.769165	-0.545296	1.944009	-0.069678	-0.033893	0.007372	-11.797120	-78.352884	155.214214
15900	3647915	9.773364	-0.538326	1.925407	-0.064366	-0.035180	0.007413	-11.814988	-78.358441	155.222897
15901	3647940	9.770613	-0.556162	1.912044	-0.062138	-0.040543	0.004201	-11.831049	-78.364798	155.230201
15902	3647965	9.789804	-0.591976	1.927889	-0.068562	-0.045004	0.004537	-11.848909	-78.371771	155.238404
15903	3647990	9.784287	-0.596120	1.929211	-0.058909	-0.043234	0.004166	-11.864895	-78.378505	155.246104
15904	3648015	9.791230	-0.620714	1.886632	-0.056882	-0.047821	0.001460	-11.879500	-78.386007	155.252539
15905	3648040	9.794033	-0.620639	1.872007	-0.062095	-0.050239	0.005670	-11.898003	-78.393678	155.262342
15906	3648065	9.778846	-0.642659	1.869291	-0.058801	-0.057571	0.003543	-11.915657	-78.402439	155.271760
15907	3648090	9.806337	-0.683905	1.869169	-0.053421	-0.058776	0.004478	-11.933372	-78.411341	155.282027
15908	3648115	9.798082	-0.683886	1.865142	-0.048895	-0.060369	0.001404	-11.948678	-78.420602	155.290329
15909	3648140	9.824216	-0.720962	1.853099	-0.048865	-0.068048	-0.002712	-11.962205	-78.431015	155.296986
15910	3648165	9.824145	-0.755377	1.863616	-0.044803	-0.068939	-0.006483	-11.972714	-78.441665	155.301156
15911	3648190	9.858630	-0.760787	1.838366	-0.044702	-0.068322	-0.007942	-11.982131	-78.452271	155.304227
15912	3648215	9.839327	-0.777323	1.839616	-0.038381	-0.073864	-0.009981	-11.990162	-78.463760	155.306619
15913	3648240	9.804976	-0.784059	1.801073	-0.036022	-0.074998	-0.004508	-12.001692	-78.475200	155.313114
15914	3648265	9.815945	-0.822531	1.796953	-0.034103	-0.075510	-0.004430	-12.013093	-78.486708	155.319758
15915	3648290	9.832454	-0.822604	1.806264	-0.038910	-0.072506	-0.009100	-12.021545	-78.497935	155.322690
15916	3648315	9.817237	-0.867958	1.806119	-0.028947	-0.074400	-0.010541	-12.027977	-78.509516	155.324805
15917	3648340	9.820006	-0.848724	1.811482	-0.025068	-0.073433	-0.009879	-12.034065	-78.520896	155.327347
15918	3648365	9.842009	-0.877591	1.807453	-0.022618	-0.068606	-0.011767	-12.037795	-78.531656	155.327841
15919	3648390	9.822696	-0.903724	1.805969	-0.020006	-0.069404	-0.013521	-12.040061	-78.542580	155.327223
15920	3648415	9.789666	-0.917408	1.785989	-0.015515	-0.071466	-0.013803	-12.041919	-78.553848	155.326605
15921	3648440	9.750996	-0.938131	1.820467	-0.018519	-0.073199	-0.018460	-12.041115	-78.565451	155.323072
15922	3648465	9.735874	-0.920273	1.817834	-0.011341	-0.075842	-0.019163	-12.039181	-78.577446	155.319435
15923	3648490	9.746907	-0.906493	1.821876	-0.012942	-0.077516	-0.015940	-12.039955	-78.589579	155.318327
15924	3648515	9.698612	-0.951960	1.832322	-0.004219	-0.081916	-0.018278	-12.038647	-78.602444	155.316098
15925	3648540	9.713736	-0.924534	1.861635	-0.001690	-0.081104	-0.019400	-12.035930	-78.615182	155.313075
15926	3648565	9.695849	-0.910774	1.859033	-0.002018	-0.085430	-0.021809	-12.032218	-78.628599	155.308988
15927	3648590	9.711078	-0.890101	1.841830	0.002269	-0.089698	-0.020570	-12.029382	-78.642577	155.306420
15928	3648615	9.676678	-0.898238	1.824523	0.005411	-0.096019	-0.023457	-12.025168	-78.657572	155.302604
15929	3648640	9.657405	-0.883158	1.829866	0.009875	-0.101379	-0.026149	-12.019063	-78.673352	155.297815
15930	3648665	9.665625	-0.895549	1.840449	0.008224	-0.104347	-0.024000	-12.015128	-78.689484	155.294998
15931	3648690	9.667037	-0.881802	1.832519	0.007391	-0.109832	-0.035167	-12.004288	-78.706718	155.285016
15932	3648715	9.638191	-0.851454	1.819331	0.015974	-0.120082	-0.035410	-11.993715	-78.725440	155.276231
15933	3648740	9.610641	-0.863851	1.817947	0.011745	-0.114699	-0.034940	-11.983072	-78.743348	155.267089
15934	3648765	9.612034	-0.862437	1.812627	0.018489	-0.117117	-0.033745	-11.972635	-78.761558	155.259143
15935	3648790	9.601070	-0.823903	1.807443	0.014050	-0.119115	-0.035110	-11.962140	-78.780089	155.250489
15936	3648815	9.585921	-0.859619	1.791378	0.021386	-0.125143	-0.031242	-11.954386	-78.799395	155.245344
15937	3648840	9.555668	-0.825239	1.792789	0.018367	-0.131328	-0.038430	-11.942691	-78.819736	155.236098
15938	3648865	9.563895	-0.822557	1.806099	0.017177	-0.134528	-0.042561	-11.928674	-78.840647	155.224312
15939	3648890	9.540503	-0.832079	1.795446	0.021197	-0.132400	-0.045133	-11.911883	-78.861335	155.210286
15940	3648915	9.537808	-0.815561	1.783499	0.021337	-0.136609	-0.044304	-11.896435	-78.882633	155.197268
15941	3648940	9.521296	-0.788066	1.788928	0.024614	-0.135580	-0.039648	-11.883439	-78.903603	155.187611
15942	3648965	9.536373	-0.792306	1.818139	0.026119	-0.135636	-0.043060	-11.867749	-78.924682	155.175429
15943	3648990	9.536399	-0.779910	1.815517	0.030574	-0.143923	-0.045049	-11.851188	-78.946980	155.163011
15944	3649015	9.529602	-0.789392	1.772968	0.024460	-0.137798	-0.046499	-11.833690	-78.968506	155.148340
15945	3649040	9.482848	-0.797489	1.738376	0.012079	-0.138734	-0.049834	-11.815433	-78.990216	155.131497
15946	3649065	9.496578	-0.800331	1.752976	0.010064	-0.136103	-0.049216	-11.797445	-79.011537	155.114635
15947	3649090	9.482839	-0.807120	1.734348	0.007115	-0.131695	-0.049816	-11.778713	-79.032257	155.096587
15948	3649115	9.464877	-0.798964	1.767597	0.004654	-0.130118	-0.051548	-11.758995	-79.052850	155.076744
15949	3649140	9.468999	-0.823694	1.754220	0.006731	-0.123808	-0.056677	-11.734004	-79.072661	155.052266
15950	3649165	9.456615	-0.837379	1.743537	0.007594	-0.126784	-0.058635	-11.707823	-79.092945	155.026704
15951	3649190	9.449672	-0.880031	1.739406	0.014965	-0.125560	-0.065556	-11.675256	-79.113256	154.995717
15952	3649215	9.408304	-0.922625	1.735280	0.013936	-0.127245	-0.062901	-11.645152	-79.133767	154.966628
15953	3649240	9.420740	-0.939043	1.711273	0.011024	-0.127183	-0.067174	-11.611977	-79.154345	154.934450
15954	3649265	9.394522	-0.956951	1.721866	0.012374	-0.117427	-0.068885	-11.575762	-79.173601	154.899376
15955	3649290	9.412364	-0.944699	1.751113	0.020257	-0.125627	-0.073130	-11.536400	-79.194124	154.862250
15956	3649315	9.401334	-0.973538	1.739080	0.018889	-0.122571	-0.070225	-11.499029	-79.214175	154.826459
15957	3649340	9.386141	-1.031245	1.726905	0.020465	-0.125377	-0.077379	-11.456178	-79.234774	154.785817
15958	3649365	9.349022	-1.022913	1.702990	0.020193	-0.126530	-0.081317	-11.410465	-79.255642	154.742224
15959	3649390	9.340727	-1.018839	1.721604	0.022167	-0.126882	-0.075147	-11.368923	-79.276378	154.703168
15960	3649415	9.336582	-1.031184	1.717585	0.028497	-0.131354	-0.074461	-11.327771	-79.297762	154.664900
15961	3649440	9.340727	-1.053125	1.698896	0.034568	-0.130275	-0.070289	-11.288260	-79.318828	154.629723
15962	3649465	9.315962	-1.058576	1.686931	0.035752	-0.129993	-0.072564	-11.246691	-79.339913	154.592629
15963	3649490	9.332589	-1.065302	1.645713	0.043555	-0.125645	-0.067939	-11.206664	-79.360254	154.558242
15964	3649515	9.332656	-1.074792	1.607155	0.044845	-0.132427	-0.071856	-11.164678	-79.381695	154.521475
15965	3649540	9.334119	-1.012938	1.608694	0.046082	-0.136274	-0.076474	-11.119155	-79.403757	154.481870
15966	3649565	9.317645	-1.003229	1.594091	0.048749	-0.133643	-0.079691	-11.070262	-79.425531	154.439229
15967	3649590	9.323253	-0.972881	1.568978	0.052090	-0.137962	-0.077504	-11.022988	-79.447845	154.398724
15968	3649615	9.320577	-0.934361	1.562459	0.059284	-0.129730	-0.069970	-10.979309	-79.468834	154.362311
15969	3649640	9.298655	-0.888893	1.546625	0.049357	-0.132602	-0.066365	-10.939727	-79.490081	154.329237
15970	3649665	9.302849	-0.854500	1.537453	0.045602	-0.129868	-0.067666	-10.899148	-79.510974	154.294605
15971	3649690	9.308365	-0.873688	1.525446	0.042802	-0.130910	-0.069085	-10.857893	-79.532047	154.258879
15972	3649715	9.309821	-0.843361	1.509586	0.034006	-0.122686	-0.067510	-10.818089	-79.551960	154.222701
15973	3649740	9.300177	-0.813175	1.528298	0.033647	-0.128612	-0.062114	-10.782839	-79.572514	154.191753
15974	3649765	9.324900	-0.780360	1.574918	0.032735	-0.129376	-0.066179	-10.744586	-79.593281	154.157620
