PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62677	1581890	9.623573	-0.143862	1.642766	-0.032131	-0.007772	0.000943	1.278679	-81.014256	137.133890			
62678	1581915	9.613890	-0.156254	1.648026	-0.029865	-0.005983	0.001404	1.276413	-81.015967	137.130877			
62679	1581940	9.606969	-0.171404	1.653306	-0.023471	-0.006139	0.003798	1.272623	-81.017538	137.131313			
62680	1581965	9.598689	-0.174207	1.661260	-0.014222	-0.002624	0.005007	1.268992	-81.018610	137.132930			
62681	1581990	9.591873	-0.161733	1.637403	-0.014168	-0.006936	0.002731	1.267516	-81.020292	137.132372			
62682	1582015	9.593193	-0.157685	1.663975	-0.013682	-0.002900	0.007610	1.261872	-81.021581	137.135118			
62683	1582040	9.608321	-0.155020	1.675952	-0.009929	-0.008738	0.010179	1.254287	-81.023544	137.141361			
62684	1582065	9.595877	-0.155070	1.693196	-0.009899	-0.007237	0.016385	1.241045	-81.025312	137.153334			
62685	1582090	9.619259	-0.167461	1.699848	-0.000709	-0.006345	0.012913	1.232246	-81.026941	137.162141			
62686	1582115	9.598624	-0.179783	1.681194	-0.001360	-0.009607	0.012466	1.224077	-81.029203	137.169226			
62687	1582140	9.611065	-0.145390	1.685283	0.007130	-0.007747	0.017852	1.211941	-81.031047	137.182549			
62688	1582165	9.622141	-0.127513	1.673354	0.007820	-0.007962	0.016274	1.201335	-81.032917	137.194423			
62689	1582190	9.622156	-0.113742	1.672112	0.019024	-0.009713	0.019531	1.189405	-81.035047	137.209262			
62690	1582215	9.612566	-0.082047	1.668227	0.017303	-0.003628	0.016473	1.180135	-81.036463	137.220167			
62691	1582240	9.638773	-0.072452	1.664270	0.024280	-0.000066	0.020202	1.168160	-81.037212	137.235814			
62692	1582265	9.604372	-0.073756	1.650943	0.027531	0.001454	0.015783	1.160632	-81.037731	137.247429			
62693	1582290	9.604410	-0.068187	1.636378	0.032355	0.000100	0.019316	1.150610	-81.038453	137.262269			
62694	1582315	9.611253	-0.105327	1.633594	0.031933	0.002462	0.019306	1.140738	-81.039003	137.275906			
62695	1582340	9.587917	-0.102432	1.601694	0.039989	0.006355	0.015754	1.134930	-81.038819	137.287587			
62696	1582365	9.565828	-0.143689	1.598882	0.046702	0.008716	0.016247	1.129594	-81.038298	137.299764			
62697	1582390	9.560325	-0.161550	1.586848	0.053157	0.002523	0.021113	1.120874	-81.038677	137.316302			
62698	1582415	9.594808	-0.155958	1.568292	0.061502	0.008282	0.018202	1.116127	-81.038388	137.329029			
62699	1582440	9.641685	-0.125741	1.568425	0.070934	0.007030	0.016445	1.114113	-81.038109	137.341357			
62700	1582465	9.681641	-0.100996	1.579146	0.078106	0.002524	0.018845	1.111026	-81.038481	137.355811			
62701	1582490	9.666562	-0.066576	1.569972	0.074366	0.005212	0.018755	1.107438	-81.038468	137.370229			
